Site,Year,Block,Trt,Plot,Tree_Number,Sp_code,Cond,DBH,CoreID,response,priorDBH,priorYear,PlotID,totalPlotBA_ha,priorBA
MT,2010,4,1,14,27,PIPO,1,9.7,MT_4_1_14_27,Live,9.7,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2019,4,1,14,27,PIPO,1,9.7,MT_4_1_14_27,Live,9.7,2010,MT_4_1_14,62.230560308112516,58.81138032161758
MT,2005,4,1,14,28,PIPO,1,23.5,MT_4_1_14_28,Live,22.8,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,28,PIPO,1,24,MT_4_1_14_28,Live,23.5,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2019,4,1,14,28,PIPO,1,24.9,MT_4_1_14_28,Live,24,2010,MT_4_1_14,62.230560308112516,58.81138032161758
MT,2005,4,1,14,3,PIPO,1,23.7,MT_4_1_14_3,Live,22.3,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,3,PIPO,1,23.5,MT_4_1_14_3,Live,23.7,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2019,4,1,14,3,PIPO,1,24,MT_4_1_14_3,Live,23.5,2010,MT_4_1_14,62.230560308112516,58.81138032161758
MT,2005,4,1,14,31,PIPO,3,NA,MT_4_1_14_31,Dead,10.5,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2005,4,1,14,33,PIPO,1,24,MT_4_1_14_33,Live,23.2,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,33,PIPO,1,24.7,MT_4_1_14_33,Live,24,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2019,4,1,14,33,PIPO,1,25.9,MT_4_1_14_33,Live,24.7,2010,MT_4_1_14,62.230560308112516,58.81138032161758
MT,2005,4,1,14,34,PIPO,1,19.6,MT_4_1_14_34,Live,19,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,34,PIPO,1,19.7,MT_4_1_14_34,Live,19.6,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2019,4,1,14,34,PIPO,1,20.2,MT_4_1_14_34,Live,19.7,2010,MT_4_1_14,62.230560308112516,58.81138032161758
MT,2005,4,1,14,35,PIPO,3,NA,MT_4_1_14_35,Dead,11.6,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2005,4,1,14,37,PIPO,1,13.8,MT_4_1_14_37,Live,13.5,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,37,PIPO,4,NA,MT_4_1_14_37,Dead,13.8,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2005,4,1,14,39,PIPO,1,37.2,MT_4_1_14_39,Live,36.4,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,39,PIPO,1,37.7,MT_4_1_14_39,Live,37.2,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2019,4,1,14,39,PIPO,1,39.2,MT_4_1_14_39,Live,37.7,2010,MT_4_1_14,62.230560308112516,58.81138032161758
MT,2005,4,1,14,42,PIPO,3,NA,MT_4_1_14_42,Dead,2.4,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2005,4,1,14,45,PIPO,3,NA,MT_4_1_14_45,Dead,14.7,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2005,4,1,14,46,PIPO,1,23.3,MT_4_1_14_46,Live,22.2,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,46,PIPO,1,23.7,MT_4_1_14_46,Live,23.3,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2019,4,1,14,46,PIPO,1,24.5,MT_4_1_14_46,Live,23.7,2010,MT_4_1_14,62.230560308112516,58.81138032161758
MT,2005,4,1,14,47,PIPO,1,20.4,MT_4_1_14_47,Live,20.6,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,47,PIPO,1,20.4,MT_4_1_14_47,Live,20.4,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2019,4,1,14,47,PIPO,1,20.3,MT_4_1_14_47,Live,20.4,2010,MT_4_1_14,62.230560308112516,58.81138032161758
MT,2005,4,1,14,49,PIPO,1,1.5,MT_4_1_14_49,Live,1.2,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,49,PIPO,1,1.2,MT_4_1_14_49,Live,1.5,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2019,4,1,14,49,PIPO,4,NA,MT_4_1_14_49,Dead,1.2,2010,MT_4_1_14,62.230560308112516,58.81138032161758
MT,2005,4,1,14,5,PIPO,3,NA,MT_4_1_14_5,Dead,11.7,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2005,4,1,14,50,PIPO,1,31.5,MT_4_1_14_50,Live,30.4,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,50,PIPO,1,32,MT_4_1_14_50,Live,31.5,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2019,4,1,14,50,PIPO,1,33.3,MT_4_1_14_50,Live,32,2010,MT_4_1_14,62.230560308112516,58.81138032161758
MT,2005,4,1,14,51,PIPO,1,22.5,MT_4_1_14_51,Live,21.8,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,51,PIPO,1,22.3,MT_4_1_14_51,Live,22.5,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2019,4,1,14,51,PIPO,1,22.9,MT_4_1_14_51,Live,22.3,2010,MT_4_1_14,62.230560308112516,58.81138032161758
MT,2005,4,1,14,52,PIPO,1,22.3,MT_4_1_14_52,Live,21.8,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,52,PIPO,1,22.5,MT_4_1_14_52,Live,22.3,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2019,4,1,14,52,PIPO,1,22.5,MT_4_1_14_52,Live,22.5,2010,MT_4_1_14,62.230560308112516,58.81138032161758
MT,2005,4,1,14,53,PIPO,3,NA,MT_4_1_14_53,Dead,9.9,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2005,4,1,14,54,PIPO,1,21.5,MT_4_1_14_54,Live,21.1,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,54,PIPO,1,21.7,MT_4_1_14_54,Live,21.5,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2019,4,1,14,54,PIPO,1,22.5,MT_4_1_14_54,Live,21.7,2010,MT_4_1_14,62.230560308112516,58.81138032161758
MT,2005,4,1,14,55,PIPO,1,23.8,MT_4_1_14_55,Live,23.7,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,55,PIPO,1,24,MT_4_1_14_55,Live,23.8,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2019,4,1,14,55,PIPO,1,24.7,MT_4_1_14_55,Live,24,2010,MT_4_1_14,62.230560308112516,58.81138032161758
MT,2005,4,1,14,56,PIPO,3,NA,MT_4_1_14_56,Dead,12.3,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2005,4,1,14,57,PIPO,1,14,MT_4_1_14_57,Live,13.9,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,57,PIPO,1,14.1,MT_4_1_14_57,Live,14,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2019,4,1,14,57,PIPO,1,14.2,MT_4_1_14_57,Live,14.1,2010,MT_4_1_14,62.230560308112516,58.81138032161758
MT,2005,4,1,14,58,PIPO,1,13.5,MT_4_1_14_58,Live,13.2,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,58,PIPO,1,13.3,MT_4_1_14_58,Live,13.5,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2019,4,1,14,58,PIPO,1,13,MT_4_1_14_58,Live,13.3,2010,MT_4_1_14,62.230560308112516,58.81138032161758
MT,2005,4,1,14,6,PIPO,1,5.5,MT_4_1_14_6,Live,5.5,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2005,4,1,14,60,PIPO,1,26.8,MT_4_1_14_60,Live,26.3,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,60,PIPO,1,27.4,MT_4_1_14_60,Live,26.8,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2019,4,1,14,60,PIPO,1,28.6,MT_4_1_14_60,Live,27.4,2010,MT_4_1_14,62.230560308112516,58.81138032161758
MT,2005,4,1,14,63,PIPO,1,42.8,MT_4_1_14_63,Live,41.8,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,63,PIPO,1,43.6,MT_4_1_14_63,Live,42.8,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2019,4,1,14,63,PIPO,1,45,MT_4_1_14_63,Live,43.6,2010,MT_4_1_14,62.230560308112516,58.81138032161758
MT,2005,4,1,14,64,PIPO,1,21.4,MT_4_1_14_64,Live,20.4,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,64,PIPO,1,22,MT_4_1_14_64,Live,21.4,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2019,4,1,14,64,PIPO,1,23.6,MT_4_1_14_64,Live,22,2010,MT_4_1_14,62.230560308112516,58.81138032161758
MT,2005,4,1,14,69,PIPO,1,31.7,MT_4_1_14_69,Live,30.3,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,69,PIPO,1,31.8,MT_4_1_14_69,Live,31.7,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2019,4,1,14,69,PIPO,1,33,MT_4_1_14_69,Live,31.8,2010,MT_4_1_14,62.230560308112516,58.81138032161758
MT,2005,4,1,14,7,PIPO,1,7.4,MT_4_1_14_7,Live,7.3,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,7,PIPO,3,NA,MT_4_1_14_7,Dead,7.4,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2005,4,1,14,70,PIPO,1,26.9,MT_4_1_14_70,Live,26.2,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,70,PIPO,1,27.3,MT_4_1_14_70,Live,26.9,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2019,4,1,14,70,PIPO,1,28.5,MT_4_1_14_70,Live,27.3,2010,MT_4_1_14,62.230560308112516,58.81138032161758
MT,2005,4,1,14,71,PIPO,1,12.4,MT_4_1_14_71,Live,12.1,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,71,PIPO,1,12,MT_4_1_14_71,Live,12.4,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2005,4,1,14,75,PIPO,1,28.1,MT_4_1_14_75,Live,26.7,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,75,PIPO,1,28.6,MT_4_1_14_75,Live,28.1,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2019,4,1,14,75,PIPO,1,30,MT_4_1_14_75,Live,28.6,2010,MT_4_1_14,62.230560308112516,58.81138032161758
MT,2005,4,1,14,77,PIPO,1,21.9,MT_4_1_14_77,Live,21.5,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,77,PIPO,1,21.9,MT_4_1_14_77,Live,21.9,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2019,4,1,14,77,PIPO,1,22,MT_4_1_14_77,Live,21.9,2010,MT_4_1_14,62.230560308112516,58.81138032161758
MT,2005,4,1,14,78,PIPO,1,13.1,MT_4_1_14_78,Live,12.9,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,78,PIPO,1,13.3,MT_4_1_14_78,Live,13.1,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2019,4,1,14,78,PIPO,1,13.2,MT_4_1_14_78,Live,13.3,2010,MT_4_1_14,62.230560308112516,58.81138032161758
MT,2005,4,1,14,79,PIPO,1,5.8,MT_4_1_14_79,Live,5.6,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,79,PIPO,1,5.8,MT_4_1_14_79,Live,5.8,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2019,4,1,14,79,PIPO,1,5.8,MT_4_1_14_79,Live,5.8,2010,MT_4_1_14,62.230560308112516,58.81138032161758
MT,2005,4,1,14,8,PIPO,1,11.9,MT_4_1_14_8,Live,11.5,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,8,PIPO,1,11.7,MT_4_1_14_8,Live,11.9,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2019,4,1,14,8,PIPO,1,11.3,MT_4_1_14_8,Live,11.7,2010,MT_4_1_14,62.230560308112516,58.81138032161758
MT,2005,4,1,14,80,PIPO,1,4,MT_4_1_14_80,Live,4.4,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,80,PIPO,1,4.4,MT_4_1_14_80,Live,4,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2019,4,1,14,80,PIPO,4,NA,MT_4_1_14_80,Dead,4.4,2010,MT_4_1_14,62.230560308112516,58.81138032161758
MT,2005,4,1,14,81,PIPO,1,22,MT_4_1_14_81,Live,21.5,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,81,PIPO,1,22.5,MT_4_1_14_81,Live,22,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2019,4,1,14,81,PIPO,1,23.8,MT_4_1_14_81,Live,22.5,2010,MT_4_1_14,62.230560308112516,58.81138032161758
MT,2005,4,1,14,82,PIPO,1,19.6,MT_4_1_14_82,Live,18.6,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,82,PIPO,1,19.7,MT_4_1_14_82,Live,19.6,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2019,4,1,14,82,PIPO,1,20.3,MT_4_1_14_82,Live,19.7,2010,MT_4_1_14,62.230560308112516,58.81138032161758
MT,2005,4,1,14,85,PIPO,1,42.5,MT_4_1_14_85,Live,41,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,85,PIPO,1,42.2,MT_4_1_14_85,Live,42.5,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2019,4,1,14,85,PIPO,1,44.4,MT_4_1_14_85,Live,42.2,2010,MT_4_1_14,62.230560308112516,58.81138032161758
MT,2005,4,1,14,9,PIPO,1,27.2,MT_4_1_14_9,Live,26.1,1998,MT_4_1_14,59.18570196248506,57.50076037165851
MT,2010,4,1,14,9,PIPO,1,28,MT_4_1_14_9,Live,27.2,2005,MT_4_1_14,58.81138032161758,59.18570196248506
MT,2019,4,1,14,9,PIPO,1,29.2,MT_4_1_14_9,Live,28,2010,MT_4_1_14,62.230560308112516,58.81138032161758
MT,2005,4,1,16,1,PIPO,1,13.7,MT_4_1_16_1,Live,13.2,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2010,4,1,16,1,PIPO,1,14,MT_4_1_16_1,Live,13.7,2005,MT_4_1_16,58.96123464,59.783528804999996
MT,2019,4,1,16,1,PIPO,1,14.8,MT_4_1_16_1,Live,14,2010,MT_4_1_16,61.01972877,58.96123464
MT,2005,4,1,16,101,PIPO,1,10,MT_4_1_16_101,Live,10,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2010,4,1,16,101,PIPO,3,NA,MT_4_1_16_101,Dead,10,2005,MT_4_1_16,58.96123464,59.783528804999996
MT,2005,4,1,16,102,PIPO,1,21.2,MT_4_1_16_102,Live,20.1,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2010,4,1,16,102,PIPO,1,21.8,MT_4_1_16_102,Live,21.2,2005,MT_4_1_16,58.96123464,59.783528804999996
MT,2019,4,1,16,102,PIPO,1,24.4,MT_4_1_16_102,Live,21.8,2010,MT_4_1_16,61.01972877,58.96123464
MT,2005,4,1,16,103,PIPO,1,16.1,MT_4_1_16_103,Live,15.8,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2010,4,1,16,103,PIPO,1,16.2,MT_4_1_16_103,Live,16.1,2005,MT_4_1_16,58.96123464,59.783528804999996
MT,2019,4,1,16,103,PIPO,1,16.7,MT_4_1_16_103,Live,16.2,2010,MT_4_1_16,61.01972877,58.96123464
MT,2005,4,1,16,104,PIPO,1,20.9,MT_4_1_16_104,Live,21.7,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2010,4,1,16,104,PIPO,1,21.2,MT_4_1_16_104,Live,20.9,2005,MT_4_1_16,58.96123464,59.783528804999996
MT,2019,4,1,16,104,PIPO,1,22.4,MT_4_1_16_104,Live,21.2,2010,MT_4_1_16,61.01972877,58.96123464
MT,2005,4,1,16,105,PIPO,1,15.8,MT_4_1_16_105,Live,15.1,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2010,4,1,16,105,PIPO,1,15.9,MT_4_1_16_105,Live,15.8,2005,MT_4_1_16,58.96123464,59.783528804999996
MT,2019,4,1,16,105,PIPO,1,16.4,MT_4_1_16_105,Live,15.9,2010,MT_4_1_16,61.01972877,58.96123464
MT,2005,4,1,16,106,PIPO,3,NA,MT_4_1_16_106,Dead,7.2,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2005,4,1,16,107,PIPO,1,10.1,MT_4_1_16_107,Live,9.9,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2010,4,1,16,107,PIPO,1,10.1,MT_4_1_16_107,Live,10.1,2005,MT_4_1_16,58.96123464,59.783528804999996
MT,2019,4,1,16,107,PIPO,1,10.3,MT_4_1_16_107,Live,10.1,2010,MT_4_1_16,61.01972877,58.96123464
MT,2005,4,1,16,108,PIPO,1,18.6,MT_4_1_16_108,Live,18.6,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2010,4,1,16,108,PIPO,1,18.5,MT_4_1_16_108,Live,18.6,2005,MT_4_1_16,58.96123464,59.783528804999996
MT,2019,4,1,16,108,PIPO,1,19.6,MT_4_1_16_108,Live,18.5,2010,MT_4_1_16,61.01972877,58.96123464
MT,2005,4,1,16,110,PIPO,1,16,MT_4_1_16_110,Live,15.9,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2010,4,1,16,110,PIPO,1,16.1,MT_4_1_16_110,Live,16,2005,MT_4_1_16,58.96123464,59.783528804999996
MT,2019,4,1,16,110,PIPO,1,15.8,MT_4_1_16_110,Live,16.1,2010,MT_4_1_16,61.01972877,58.96123464
MT,2005,4,1,16,112,PIPO,1,9,MT_4_1_16_112,Live,9.2,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2010,4,1,16,112,PIPO,1,8.8,MT_4_1_16_112,Live,9,2005,MT_4_1_16,58.96123464,59.783528804999996
MT,2019,4,1,16,112,PIPO,1,8.8,MT_4_1_16_112,Live,8.8,2010,MT_4_1_16,61.01972877,58.96123464
MT,2005,4,1,16,113,PIPO,1,15.2,MT_4_1_16_113,Live,14.8,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2010,4,1,16,113,PIPO,1,15.4,MT_4_1_16_113,Live,15.2,2005,MT_4_1_16,58.96123464,59.783528804999996
MT,2019,4,1,16,113,PIPO,1,16,MT_4_1_16_113,Live,15.4,2010,MT_4_1_16,61.01972877,58.96123464
MT,2005,4,1,16,114,PIPO,1,13.1,MT_4_1_16_114,Live,12.6,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2010,4,1,16,114,PIPO,1,13.3,MT_4_1_16_114,Live,13.1,2005,MT_4_1_16,58.96123464,59.783528804999996
MT,2019,4,1,16,114,PIPO,6,NA,MT_4_1_16_114,Dead,13.3,2010,MT_4_1_16,61.01972877,58.96123464
MT,2005,4,1,16,115,PIPO,1,13.5,MT_4_1_16_115,Live,13.7,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2010,4,1,16,115,PIPO,1,13.8,MT_4_1_16_115,Live,13.5,2005,MT_4_1_16,58.96123464,59.783528804999996
MT,2019,4,1,16,115,PIPO,1,14.2,MT_4_1_16_115,Live,13.8,2010,MT_4_1_16,61.01972877,58.96123464
MT,2005,4,1,16,116,PIPO,1,9.7,MT_4_1_16_116,Live,10.1,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2010,4,1,16,116,PIPO,1,9.6,MT_4_1_16_116,Live,9.7,2005,MT_4_1_16,58.96123464,59.783528804999996
MT,2019,4,1,16,116,PIPO,1,9.6,MT_4_1_16_116,Live,9.6,2010,MT_4_1_16,61.01972877,58.96123464
MT,2005,4,1,16,117,PIPO,3,NA,MT_4_1_16_117,Dead,11.9,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2005,4,1,16,119,PIPO,3,NA,MT_4_1_16_119,Dead,6.1,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2005,4,1,16,12,PIPO,1,6.3,MT_4_1_16_12,Live,6.5,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2010,4,1,16,12,PIPO,3,NA,MT_4_1_16_12,Dead,6.3,2005,MT_4_1_16,58.96123464,59.783528804999996
MT,2005,4,1,16,121,PIPO,1,3.5,MT_4_1_16_121,Live,1.7,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2005,4,1,16,122,PIPO,1,22.8,MT_4_1_16_122,Live,22.2,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2010,4,1,16,122,PIPO,1,23.6,MT_4_1_16_122,Live,22.8,2005,MT_4_1_16,58.96123464,59.783528804999996
MT,2019,4,1,16,122,PIPO,1,24.4,MT_4_1_16_122,Live,23.6,2010,MT_4_1_16,61.01972877,58.96123464
MT,2005,4,1,16,123,PIPO,1,18.7,MT_4_1_16_123,Live,17.6,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2010,4,1,16,123,PIPO,1,18.8,MT_4_1_16_123,Live,18.7,2005,MT_4_1_16,58.96123464,59.783528804999996
MT,2019,4,1,16,123,PIPO,1,20.8,MT_4_1_16_123,Live,18.8,2010,MT_4_1_16,61.01972877,58.96123464
MT,2005,4,1,16,124,PIPO,1,7.3,MT_4_1_16_124,Live,3.9,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2010,4,1,16,124,PIPO,1,7,MT_4_1_16_124,Live,7.3,2005,MT_4_1_16,58.96123464,59.783528804999996
MT,2019,4,1,16,124,PIPO,1,6.9,MT_4_1_16_124,Live,7,2010,MT_4_1_16,61.01972877,58.96123464
MT,2005,4,1,16,125,PIPO,3,NA,MT_4_1_16_125,Dead,9.1,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2005,4,1,16,126,PIPO,1,20,MT_4_1_16_126,Live,19.5,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2010,4,1,16,126,PIPO,1,20,MT_4_1_16_126,Live,20,2005,MT_4_1_16,58.96123464,59.783528804999996
MT,2019,4,1,16,126,PIPO,1,21.2,MT_4_1_16_126,Live,20,2010,MT_4_1_16,61.01972877,58.96123464
MT,2005,4,1,16,129,PIPO,1,20.6,MT_4_1_16_129,Live,20.2,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2010,4,1,16,129,PIPO,1,20.5,MT_4_1_16_129,Live,20.6,2005,MT_4_1_16,58.96123464,59.783528804999996
MT,2019,4,1,16,129,PIPO,1,21,MT_4_1_16_129,Live,20.5,2010,MT_4_1_16,61.01972877,58.96123464
MT,2005,4,1,16,130,PIPO,1,20.4,MT_4_1_16_130,Live,20,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2010,4,1,16,130,PIPO,1,21,MT_4_1_16_130,Live,20.4,2005,MT_4_1_16,58.96123464,59.783528804999996
MT,2019,4,1,16,130,PIPO,1,22.2,MT_4_1_16_130,Live,21,2010,MT_4_1_16,61.01972877,58.96123464
MT,2005,4,1,16,131,PIPO,1,22.6,MT_4_1_16_131,Live,21.9,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2010,4,1,16,131,PIPO,1,23,MT_4_1_16_131,Live,22.6,2005,MT_4_1_16,58.96123464,59.783528804999996
MT,2019,4,1,16,131,PIPO,1,24.5,MT_4_1_16_131,Live,23,2010,MT_4_1_16,61.01972877,58.96123464
MT,2005,4,1,16,134,PIPO,3,NA,MT_4_1_16_134,Dead,7.7,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2005,4,1,16,135,PIPO,3,NA,MT_4_1_16_135,Dead,11.2,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2005,4,1,16,136,PIPO,1,5.9,MT_4_1_16_136,Live,6,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2010,4,1,16,136,PIPO,1,5.8,MT_4_1_16_136,Live,5.9,2005,MT_4_1_16,58.96123464,59.783528804999996
MT,2005,4,1,16,138,PIPO,1,22.9,MT_4_1_16_138,Live,21.9,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2010,4,1,16,138,PIPO,1,23.2,MT_4_1_16_138,Live,22.9,2005,MT_4_1_16,58.96123464,59.783528804999996
MT,2019,4,1,16,138,PIPO,1,24.2,MT_4_1_16_138,Live,23.2,2010,MT_4_1_16,61.01972877,58.96123464
MT,2005,4,1,16,139,PIPO,1,25.8,MT_4_1_16_139,Live,24.8,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2010,4,1,16,139,PIPO,1,26,MT_4_1_16_139,Live,25.8,2005,MT_4_1_16,58.96123464,59.783528804999996
MT,2019,4,1,16,139,PIPO,1,27.3,MT_4_1_16_139,Live,26,2010,MT_4_1_16,61.01972877,58.96123464
MT,2005,4,1,16,14,PIPO,1,18.5,MT_4_1_16_14,Live,17.8,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2010,4,1,16,14,PIPO,1,19.3,MT_4_1_16_14,Live,18.5,2005,MT_4_1_16,58.96123464,59.783528804999996
MT,2019,4,1,16,14,PIPO,1,20.3,MT_4_1_16_14,Live,19.3,2010,MT_4_1_16,61.01972877,58.96123464
MT,2005,4,1,16,140,PIPO,1,15.5,MT_4_1_16_140,Live,15.2,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2010,4,1,16,140,PIPO,1,15.4,MT_4_1_16_140,Live,15.5,2005,MT_4_1_16,58.96123464,59.783528804999996
MT,2019,4,1,16,140,PIPO,1,15.6,MT_4_1_16_140,Live,15.4,2010,MT_4_1_16,61.01972877,58.96123464
MT,2005,4,1,16,141,PIPO,1,20.5,MT_4_1_16_141,Live,19.7,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2010,4,1,16,141,PIPO,1,20.8,MT_4_1_16_141,Live,20.5,2005,MT_4_1_16,58.96123464,59.783528804999996
MT,2019,4,1,16,141,PIPO,1,22.1,MT_4_1_16_141,Live,20.8,2010,MT_4_1_16,61.01972877,58.96123464
MT,2005,4,1,16,142,PIPO,1,22,MT_4_1_16_142,Live,21.6,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2010,4,1,16,142,PIPO,1,22.1,MT_4_1_16_142,Live,22,2005,MT_4_1_16,58.96123464,59.783528804999996
MT,2019,4,1,16,142,PIPO,1,23,MT_4_1_16_142,Live,22.1,2010,MT_4_1_16,61.01972877,58.96123464
MT,2005,4,1,16,144,PIPO,3,NA,MT_4_1_16_144,Dead,5.3,1998,MT_4_1_16,59.783528804999996,60.76153411260191
MT,2005,4,1,16,146,PIPO,1,26.8,MT_4_1_16_146,Live,26.7,1998,MT_4_1_16,59.783528804999996,60.76153411260191
