"Nest_ID","Fate_cat","Visit_date","Prev_date","interval","Initiation_date","Year_located","Project_ID","Nest_Ht","Orientation","Trees_2550","Trees_50","tmax","ppt"
"EMPAID_NCW-B02A_2019","success","2019-07-09","2019-07-03",4,"2019-06-01",2019,"EM_PAID",4.8,167,25,17.5,24.1578337351481,0
"EMPAID_NCW-B02A_2019","success","2019-07-11","2019-07-09",5,"2019-06-01",2019,"EM_PAID",4.8,167,25,17.5,25.603500366211,0
"EMPAID_NCW-B02A_2019","success","2019-07-15","2019-07-11",6,"2019-06-01",2019,"EM_PAID",4.8,167,25,17.5,30.0747499465942,0.977499961853028
"EMPAID_NCW-B03A_2017","success","2017-06-26","2017-06-21",1,"2017-05-26",2017,"EM_PAID",3,16,0,55,26.5318333307902,0.442500015099843
"EMPAID_NCW-B03A_2017","success","2017-06-30","2017-06-26",2,"2017-05-26",2017,"EM_PAID",3,16,0,55,25.6594996452332,1.83100005984307
"EMPAID_NCW-B03A_2017","success","2017-07-03","2017-06-30",3,"2017-05-26",2017,"EM_PAID",3,16,0,55,28.3073329925537,0
"EMPAID_NCW-B03A_2017","success","2017-07-06","2017-07-03",4,"2017-05-26",2017,"EM_PAID",3,16,0,55,31.1496664683024,0
"EMPAID_NCW-B04A_2016","success","2016-06-27","2016-06-21",1,"2016-06-13",2016,"EM_PAID",3,282,8.33333333333333,50,24.4994286128453,0.58800002506801
"EMPAID_NCW-B04A_2016","success","2016-07-05","2016-06-27",2,"2016-06-13",2016,"EM_PAID",3,282,8.33333333333333,50,30.194750547409,0
"EMPAID_NCW-B04A_2016","success","2016-07-13","2016-07-05",3,"2016-06-13",2016,"EM_PAID",3,282,8.33333333333333,50,19.9078750610351,3.71924991160631
"EMPAID_NCW-B04A_2016","success","2016-07-18","2016-07-13",4,"2016-06-13",2016,"EM_PAID",3,282,8.33333333333333,50,26.0889999389649,0.0976000010967254
"EMPAID_NCW-B04A_2016","success","2016-07-20","2016-07-18",5,"2016-06-13",2016,"EM_PAID",3,282,8.33333333333333,50,27.6084995269776,0
"EMPAID_NCW-B04A_2016","success","2016-07-25","2016-07-20",6,"2016-06-13",2016,"EM_PAID",3,282,8.33333333333333,50,28.1075996398926,0.230999994277954
"EMPAID_NCW-B04A_2016","success","2016-07-27","2016-07-25",7,"2016-06-13",2016,"EM_PAID",3,282,8.33333333333333,50,32.2110004425049,0
"EMPAID_NCW-B04A_2018","success","2018-06-25","2018-06-18",1,"2018-06-07",2018,"EM_PAID",3,238,16.6666666666667,37.5,20.1121250391007,2.32750001549721
"EMPAID_NCW-B04A_2018","success","2018-07-05","2018-06-25",2,"2018-06-07",2018,"EM_PAID",3,238,16.6666666666667,37.5,23.2664001464844,0
"EMPAID_NCW-B04A_2018","success","2018-07-09","2018-07-05",3,"2018-06-07",2018,"EM_PAID",3,238,16.6666666666667,37.5,29.6632504463196,0
"EMPAID_NCW-B04A_2018","success","2018-07-12","2018-07-09",4,"2018-06-07",2018,"EM_PAID",3,238,16.6666666666667,37.5,29.6353340148926,0
"EMPAID_NCW-B04A_2018","success","2018-07-16","2018-07-12",5,"2018-06-07",2018,"EM_PAID",3,238,16.6666666666667,37.5,32.1150002479553,0
"EMPAID_NCW-B04A_2018","success","2018-07-18","2018-07-16",6,"2018-06-07",2018,"EM_PAID",3,238,16.6666666666667,37.5,31.6709995269775,0
"EMPAID_NCW-D04A_2015","success","2015-05-31","2015-05-22",1,"2015-05-13",2015,"EM_PAID",4,6,41.6666666666667,25,21.8931999206543,1.14760000631213
"EMPAID_NCW-D04A_2015","success","2015-06-03","2015-05-31",2,"2015-05-13",2015,"EM_PAID",4,6,41.6666666666667,25,23.5873336791992,3.01233339309692
"EMPAID_NCW-D04A_2015","success","2015-06-09","2015-06-03",3,"2015-05-13",2015,"EM_PAID",4,6,41.6666666666667,25,26.3421665827433,0.713833332061768
"EMPAID_NCW-D04A_2015","success","2015-06-14","2015-06-09",4,"2015-05-13",2015,"EM_PAID",4,6,41.6666666666667,25,28.6859996795654,0
"EMPAID_NCW-D04A_2015","success","2015-06-24","2015-06-14",5,"2015-05-13",2015,"EM_PAID",4,6,41.6666666666667,25,28.0406002044678,0
"EMPAID_NCW-D04A_2016","success","2016-06-27","2016-06-24",1,"2016-05-29",2016,"EM_PAID",3.5,74,33.3333333333333,37.5,25.0590000152588,0
"EMPAID_NCW-D04A_2016","success","2016-07-05","2016-06-27",2,"2016-05-29",2016,"EM_PAID",3.5,74,33.3333333333333,37.5,32.083999633789,0
"EMPAID_NCW-D04A_2016","success","2016-07-12","2016-07-05",3,"2016-05-29",2016,"EM_PAID",3.5,74,33.3333333333333,37.5,21.8854285648891,3.42871422852788
"EMPAID_NCW-D04A_2017","success","2017-06-08","2017-05-30",1,"2017-05-14",2017,"EM_PAID",2,250,25,2.5,26.0315999984741,1.35909998714924
"EMPAID_NCW-D04A_2017","success","2017-06-13","2017-06-08",2,"2017-05-14",2017,"EM_PAID",2,250,25,2.5,17.2828001022339,3.63020000457764
"EMPAID_NCW-D04A_2017","success","2017-06-16","2017-06-13",3,"2017-05-14",2017,"EM_PAID",2,250,25,2.5,17.5193335215251,1.12533330917358
"EMPAID_NCW-D04A_2017","success","2017-06-19","2017-06-16",4,"2017-05-14",2017,"EM_PAID",2,250,25,2.5,21.0166664123535,0.87933333714803
"EMPAID_NCW-D04A_2017","success","2017-06-21","2017-06-19",5,"2017-05-14",2017,"EM_PAID",2,250,25,2.5,31.1415004730225,0.28549998998642
"EMPAID_NCW-D04A_2017","success","2017-06-27","2017-06-21",6,"2017-05-14",2017,"EM_PAID",2,250,25,2.5,28.6948331197103,0.138000001509984
"EMPAID_NCW-D06A_2014","success","2014-07-03","2014-06-23",1,"2014-05-25",2014,"EM_PAID",3.3,76,33.3333333333333,17.5,25.3922727758234,0.91936363957145
"EMPAID_NCW-D06A_2014","success","2014-07-07","2014-07-03",2,"2014-05-25",2014,"EM_PAID",3.3,76,33.3333333333333,17.5,33.2699995040894,0
"EMPAID_NCW-D09A_2012","success","2012-07-05","2012-06-20",1,"2012-05-27",2012,"EM_PAID",6.6,170,NA,NA,26.1874375343323,0.626125007867813
"EMPAID_NCW-D09A_2012","success","2012-07-10","2012-07-05",2,"2012-05-27",2012,"EM_PAID",6.6,170,NA,NA,34.6718002319336,0.185199999809265
"EMPAID_NCW-D09A_2013","success","2013-07-30","2013-07-25",1,"2013-06-28",2013,"EM_PAID",1.6,279,133.333333333333,2.5,32.8509998321533,0
"EMPAID_NCW-D09A_2013","success","2013-08-01","2013-07-30",2,"2013-06-28",2013,"EM_PAID",1.6,279,133.333333333333,2.5,32.018500328064,0
"EMPAID_NCW-D09A_2013","success","2013-08-05","2013-08-01",3,"2013-06-28",2013,"EM_PAID",1.6,279,133.333333333333,2.5,28.1960000991821,0.475250005722045
"EMPAID_NCW-D09A_2013","success","2013-08-08","2013-08-05",4,"2013-06-28",2013,"EM_PAID",1.6,279,133.333333333333,2.5,33.0513331095378,0
"EMPAID_NCW-D10A_2013","failure","2013-06-07","2013-06-06",1,"2013-05-26",2013,"EM_PAID",3.6,330,25,10,28.3289995193482,0
"EMPAID_NCW-D10A_2013","failure","2013-06-10","2013-06-07",2,"2013-05-26",2013,"EM_PAID",3.6,330,25,10,28.6193339029948,0
"EMPAID_NCW-D10A_2013","failure","2013-06-13","2013-06-10",3,"2013-05-26",2013,"EM_PAID",3.6,330,25,10,26.2390003204346,0.170666674772898
"EMPAID_NCW-D10A_2013","failure","2013-06-14","2013-06-13",4,"2013-05-26",2013,"EM_PAID",3.6,330,25,10,19.0179996490479,0.898999989032745
"EMPAID_NCW-D10A_2013","failure","2013-06-18","2013-06-14",5,"2013-05-26",2013,"EM_PAID",3.6,330,25,10,26.0202498435974,0
"EMPAID_NCW-D10A_2016","success","2016-07-07","2016-06-30",1,"2016-06-08",2016,"EM_PAID",9.8,180,58.3333333333333,12.5,29.5558743476868,0
"EMPAID_NCW-D10A_2016","success","2016-07-12","2016-07-07",2,"2016-06-08",2016,"EM_PAID",9.8,180,58.3333333333333,12.5,20.9642002105713,4.80019991993903
"EMPAID_NCW-D10A_2016","success","2016-07-14","2016-07-12",3,"2016-06-08",2016,"EM_PAID",9.8,180,58.3333333333333,12.5,24.0480003356934,0.226999998092652
"EMPAID_NCW-D10A_2016","success","2016-07-20","2016-07-14",4,"2016-06-08",2016,"EM_PAID",9.8,180,58.3333333333333,12.5,28.7749999364217,0
"EMPAID_NCW-D10A_2017","success","2017-05-30","2017-05-22",1,"2017-05-11",2017,"EM_PAID",2.1,318,50,2.5,22.8384444978502,0.286888874239391
"EMPAID_NCW-D10A_2017","success","2017-06-07","2017-05-30",2,"2017-05-11",2017,"EM_PAID",2.1,318,50,2.5,25.156124830246,1.69074998423457
"EMPAID_NCW-D10A_2017","success","2017-06-10","2017-06-07",3,"2017-05-11",2017,"EM_PAID",2.1,318,50,2.5,23.1986668904623,2.24133324623108
"EMPAID_NCW-D10A_2017","success","2017-06-16","2017-06-10",4,"2017-05-11",2017,"EM_PAID",2.1,318,50,2.5,16.7378334999085,2.46716670195262
"EMPAID_NCW-D10A_2017","success","2017-06-19","2017-06-16",5,"2017-05-11",2017,"EM_PAID",2.1,318,50,2.5,21.0166664123535,0.87933333714803
"EMPAID_NCW-D10A_2017","success","2017-06-22","2017-06-19",6,"2017-05-11",2017,"EM_PAID",2.1,318,50,2.5,29.5846672058105,0.190333326657613
"EMPAID_NCW-E03A_2017","success","2017-06-16","2017-06-13",1,"2017-06-03",2017,"EM_PAID",2.5,130,33.3333333333333,12.5,14.6755001544952,2.2482500076294
"EMPAID_NCW-E03A_2017","success","2017-06-21","2017-06-16",2,"2017-06-03",2017,"EM_PAID",2.5,130,33.3333333333333,12.5,22.6873996734619,1.58019995689392
"EMPAID_NCW-E03A_2017","success","2017-06-23","2017-06-21",3,"2017-06-03",2017,"EM_PAID",2.5,130,33.3333333333333,12.5,23.5979995727539,0
"EMPAID_NCW-E03A_2017","success","2017-06-26","2017-06-23",4,"2017-06-03",2017,"EM_PAID",2.5,130,33.3333333333333,12.5,27.4926668802897,0.885000030199687
"EMPAID_NCW-E03A_2017","success","2017-06-30","2017-06-26",5,"2017-06-03",2017,"EM_PAID",2.5,130,33.3333333333333,12.5,25.6594996452332,1.83100005984307
"EMPAID_NCW-E03A_2017","success","2017-07-06","2017-06-30",6,"2017-06-03",2017,"EM_PAID",2.5,130,33.3333333333333,12.5,29.728499730428,0
"EMPAID_NCW-E03A_2017","success","2017-07-10","2017-07-06",7,"2017-06-03",2017,"EM_PAID",2.5,130,33.3333333333333,12.5,33.5917501449585,0
"EMPAID_NCW-E03A_2017","success","2017-07-12","2017-07-10",8,"2017-06-03",2017,"EM_PAID",2.5,130,33.3333333333333,12.5,27.7889995574951,0
"EMPAID_NCW-E03A_2017","success","2017-07-17","2017-07-12",9,"2017-06-03",2017,"EM_PAID",2.5,130,33.3333333333333,12.5,31.1856002807617,0.61800000667572
"EMPAID_NCW-E03A_2017","success","2017-07-18","2017-07-17",10,"2017-06-03",2017,"EM_PAID",2.5,130,33.3333333333333,12.5,28.4050006866455,0
"EMPAID_NCW-G02A_2019","success","2019-07-03","2019-06-18",1,"2019-05-22",2019,"EM_PAID",8.4,178,0,0,21.4760625958443,0.31462500616908
"EMPAID_NDL03A_2013","success","2013-06-06","2013-06-04",1,"2013-06-03",2013,"EM_PAID",6.7,70,0,5,21.8343334197998,0
"EMPAID_NDL03A_2013","success","2013-06-11","2013-06-06",2,"2013-06-03",2013,"EM_PAID",6.7,70,0,5,26.1053997039795,0
"EMPAID_NDL03A_2013","success","2013-06-14","2013-06-11",3,"2013-06-03",2013,"EM_PAID",6.7,70,0,5,19.4109999338786,0.876999974250793
"EMPAID_NDL03A_2013","success","2013-06-17","2013-06-14",4,"2013-06-03",2013,"EM_PAID",6.7,70,0,5,22.3746668497721,0
"EMPAID_NDL03A_2013","success","2013-06-21","2013-06-17",5,"2013-06-03",2013,"EM_PAID",6.7,70,0,5,18.2895002365112,5.96274998784065
"EMPAID_NDL03A_2013","success","2013-06-25","2013-06-21",6,"2013-06-03",2013,"EM_PAID",6.7,70,0,5,17.368499994278,3.26899991929532
"EMPAID_NDL03A_2013","success","2013-06-27","2013-06-25",7,"2013-06-03",2013,"EM_PAID",6.7,70,0,5,15.9010000228882,5.16750013828277
"EMPAID_NDL03A_2013","success","2013-07-04","2013-06-27",8,"2013-06-03",2013,"EM_PAID",6.7,70,0,5,32.4341430664062,0
"EMPAID_NDL03A_2013","success","2013-07-08","2013-07-04",9,"2013-06-03",2013,"EM_PAID",6.7,70,0,5,27.968249797821,0
"EMPAID_NDL03A_2013","success","2013-07-11","2013-07-08",10,"2013-06-03",2013,"EM_PAID",6.7,70,0,5,30.4063339233399,0
"EMPAID_NDL03A_2013","success","2013-07-15","2013-07-11",11,"2013-06-03",2013,"EM_PAID",6.7,70,0,5,26.272750377655,0
"EMPAID_NDL03A_2014","failure","2014-06-05","2014-05-30",1,"2014-05-28",2014,"EM_PAID",3.2,42,0,5,21.1351430075509,0.000142857149642493
"EMPAID_NDL03A_2014","failure","2014-06-11","2014-06-05",2,"2014-05-28",2014,"EM_PAID",3.2,42,0,5,22.6299997965495,0.0605000009139378
"EMPAID_NDL03A_2014","failure","2014-06-13","2014-06-11",3,"2014-05-28",2014,"EM_PAID",3.2,42,0,5,23.5885000228882,0.316000014543533
"EMPAID_NDL03A_2014","failure","2014-06-23","2014-06-13",4,"2014-05-28",2014,"EM_PAID",3.2,42,0,5,17.0193001747132,1.41820000708103
"EMPAID_NDL03A_2014","failure","2014-06-25","2014-06-23",5,"2014-05-28",2014,"EM_PAID",3.2,42,0,5,25.6564998626709,0
"EMPAID_NDL04A_2018","success","2018-06-26","2018-06-22",1,"2018-05-29",2018,"EM_PAID",5.7,123,8.33333333333333,10,21.9204002380371,1.60879998207092
"EMPAID_NDL04A_2018","success","2018-07-03","2018-06-26",2,"2018-05-29",2018,"EM_PAID",5.7,123,8.33333333333333,10,21.6398574284145,0
"EMPAID_NDL04A_2018","success","2018-07-05","2018-07-03",3,"2018-05-29",2018,"EM_PAID",5.7,123,8.33333333333333,10,22.0219993591309,0.00449999980628491
"EMPAID_NDL04A_2018","success","2018-07-09","2018-07-05",4,"2018-05-29",2018,"EM_PAID",5.7,123,8.33333333333333,10,28.0989995002747,0
"EMPAID_NDL08A_2014","success","2014-06-25","2014-06-19",1,"2014-05-31",2014,"EM_PAID",2.9,307,16.6666666666667,15,23.5402855191912,0.257714292832783
"EMPAID_NDL08A_2014","success","2014-07-01","2014-06-25",2,"2014-05-31",2014,"EM_PAID",2.9,307,16.6666666666667,15,20.9344997406006,2.07099996010463
"EMPAID_NDL08A_2014","success","2014-07-08","2014-07-01",3,"2014-05-31",2014,"EM_PAID",2.9,307,16.6666666666667,15,31.806857245309,0
"EMPAID_NDL08A_2014","success","2014-07-15","2014-07-08",4,"2014-05-31",2014,"EM_PAID",2.9,307,16.6666666666667,15,33.1728570120675,0.0467142845903124
"EMPAID_NDL08A_2015","success","2015-06-09","2015-06-04",1,"2015-05-24",2015,"EM_PAID",1.2,148,8.33333333333333,0,24.6843331654867,0.0848333338896433
"EMPAID_NDL08A_2015","success","2015-06-11","2015-06-09",2,"2015-05-24",2015,"EM_PAID",1.2,148,8.33333333333333,0,30.0019998550415,0
"EMPAID_NDL08A_2015","success","2015-06-16","2015-06-11",3,"2015-05-24",2015,"EM_PAID",1.2,148,8.33333333333333,0,25.5040000915527,0
"EMPAID_NDL08A_2015","success","2015-06-23","2015-06-16",4,"2015-05-24",2015,"EM_PAID",1.2,148,8.33333333333333,0,26.7122859954834,0.201142861108695
"EMPAID_NDL08A_2015","success","2015-06-29","2015-06-23",5,"2015-05-24",2015,"EM_PAID",1.2,148,8.33333333333333,0,32.903166770935,0
"EMPAID_NDL08A_2015","success","2015-07-02","2015-06-29",6,"2015-05-24",2015,"EM_PAID",1.2,148,8.33333333333333,0,34.1609992980957,0
"EMPAID_NDL08A_2015","success","2015-07-06","2015-07-02",7,"2015-05-24",2015,"EM_PAID",1.2,148,8.33333333333333,0,33.0767493247986,0
"EMPAID_NDL08A_2017","success","2017-07-05","2017-06-30",1,"2017-05-29",2017,"EM_PAID",2,167,16.6666666666667,5,28.9410003026326,0
"EMPAID_NDL08A_2017","success","2017-07-07","2017-07-05",2,"2017-05-29",2017,"EM_PAID",2,167,16.6666666666667,5,34.1490001678467,0
"EMPAID_NDL08A_2017","success","2017-07-10","2017-07-07",3,"2017-05-29",2017,"EM_PAID",2,167,16.6666666666667,5,34.7173334757487,0
"EMPAID_NDL10A_2018","failure","2018-06-11","2018-06-07",1,"2018-06-04",2018,"EM_PAID",2.5,165,183.333333333333,12.5,20.0526000976563,2.28539996743202
"EMPAID_NDL10A_2018","failure","2018-06-12","2018-06-11",2,"2018-06-04",2018,"EM_PAID",2.5,165,183.333333333333,12.5,15.2679996490479,0.177000001072884
"EMPAID_NDL10A_2018","failure","2018-06-20","2018-06-12",3,"2018-06-04",2018,"EM_PAID",2.5,165,183.333333333333,12.5,19.46875,0.931625023949891
"EMPAID_NDL10A_2018","failure","2018-06-27","2018-06-20",4,"2018-06-04",2018,"EM_PAID",2.5,165,183.333333333333,12.5,22.9697140284947,1.53914288112095
"EMPAID_NDL10A_2018","failure","2018-07-03","2018-06-27",5,"2018-06-04",2018,"EM_PAID",2.5,165,183.333333333333,12.5,22.5241667429606,0
"EMPAID_NEFW01A_2018","success","2018-06-05","2018-05-30",1,"2018-05-27",2018,"EM_PAID",3.2,61,16.6666666666667,22.5,22.2144283567156,2.92857148817607
"EMPAID_NEFW01A_2018","success","2018-06-08","2018-06-05",2,"2018-05-27",2018,"EM_PAID",3.2,61,16.6666666666667,22.5,25.6443335215251,0.462000012397767
"EMPAID_NEFW01A_2018","success","2018-06-13","2018-06-08",3,"2018-05-27",2018,"EM_PAID",3.2,61,16.6666666666667,22.5,20.2131999969482,1.44060001671314
"EMPAID_NEFW01A_2018","success","2018-06-19","2018-06-13",4,"2018-05-27",2018,"EM_PAID",3.2,61,16.6666666666667,22.5,20.7835001945496,0.689666683475176
"EMPAID_NEFW01A_2018","success","2018-06-25","2018-06-19",5,"2018-05-27",2018,"EM_PAID",3.2,61,16.6666666666667,22.5,23.8356666564941,1.72166667381922
"EMPAID_NEFW01A_2018","success","2018-07-02","2018-06-25",6,"2018-05-27",2018,"EM_PAID",3.2,61,16.6666666666667,22.5,25.2979997907366,0
"EMPAID_NEFW01A_2018","success","2018-07-05","2018-07-02",7,"2018-05-27",2018,"EM_PAID",3.2,61,16.6666666666667,22.5,24.0493329366048,0
"EMPAID_NEFW01A_2018","success","2018-07-09","2018-07-05",8,"2018-05-27",2018,"EM_PAID",3.2,61,16.6666666666667,22.5,31.2880001068115,0
"EMPAID_NLC-R09A_2014","success","2014-06-19","2014-06-11",1,"2014-06-06",2014,"EM_PAID",1.1,309,83.3333333333333,7.5,17.1768887837728,1.71655558215247
"EMPAID_NLC-R09A_2014","success","2014-06-23","2014-06-19",2,"2014-06-06",2014,"EM_PAID",1.1,309,83.3333333333333,7.5,24.450249671936,0.0144999995827675
"EMPAID_NLC-R09A_2014","success","2014-06-25","2014-06-23",3,"2014-06-06",2014,"EM_PAID",1.1,309,83.3333333333333,7.5,27.0349998474121,0
"EMPAID_NLC-R09A_2014","success","2014-07-06","2014-06-25",4,"2014-06-06",2014,"EM_PAID",1.1,309,83.3333333333333,7.5,25.7401816628196,1.12963634187525
"EMPAID_NLC-R09A_2014","success","2014-07-08","2014-07-06",5,"2014-06-06",2014,"EM_PAID",1.1,309,83.3333333333333,7.5,32.5565004348755,0
"EMPAID_NLC-R09A_2014","success","2014-07-10","2014-07-08",6,"2014-06-06",2014,"EM_PAID",1.1,309,83.3333333333333,7.5,31.0149993896485,0
"EMPAID_NLC-R09A_2014","success","2014-07-15","2014-07-10",7,"2014-06-06",2014,"EM_PAID",1.1,309,83.3333333333333,7.5,34.0360000610351,0.0653999984264374
"EMPAID_NLC-R09A_2014","success","2014-07-21","2014-07-15",8,"2014-06-06",2014,"EM_PAID",1.1,309,83.3333333333333,7.5,31.413332939148,0
"EMPAID_NLC-R10A_2012","success","2012-06-02","2012-05-29",1,"2012-05-26",2012,"EM_PAID",1.6,310,0,7.5,21.3513999938965,0.0255400002002716
"EMPAID_NLC-R10A_2012","success","2012-06-06","2012-06-02",2,"2012-05-26",2012,"EM_PAID",1.6,310,0,7.5,18.5009999275207,3.91149994730949
"EMPAID_NLC-R10A_2012","success","2012-06-12","2012-06-06",3,"2012-05-26",2012,"EM_PAID",1.6,310,0,7.5,15.2511666615804,0.594333330790201
"EMPAID_NLC-R10A_2012","success","2012-06-15","2012-06-12",4,"2012-05-26",2012,"EM_PAID",1.6,310,0,7.5,21.9796663920085,1.46000003814697
"EMPAID_NLC-R10A_2012","success","2012-06-18","2012-06-15",5,"2012-05-26",2012,"EM_PAID",1.6,310,0,7.5,24.4993330637614,0
"EMPAID_NLC-R10A_2012","success","2012-06-21","2012-06-18",6,"2012-05-26",2012,"EM_PAID",1.6,310,0,7.5,17.625,1.01333332061768
"EMPAID_NLC-R10A_2012","success","2012-06-26","2012-06-21",7,"2012-05-26",2012,"EM_PAID",1.6,310,0,7.5,26.3923999786377,0.123599994182587
"EMPAID_NLC-R10A_2012","success","2012-06-27","2012-06-26",8,"2012-05-26",2012,"EM_PAID",1.6,310,0,7.5,14.0620002746582,9.19600009918213
"EMPAID_NLC-R10A_2012","success","2012-06-28","2012-06-27",9,"2012-05-26",2012,"EM_PAID",1.6,310,0,7.5,22.6469993591309,0.24600000679493
"EMPAID_NLC-R10A_2012","success","2012-07-03","2012-06-28",10,"2012-05-26",2012,"EM_PAID",1.6,310,0,7.5,27.2674003601074,0
"EMPAID_NLC-R10A_2012","success","2012-07-05","2012-07-03",11,"2012-05-26",2012,"EM_PAID",1.6,310,0,7.5,24.3530006408692,0
"EMPAID_NLC-R10A_2012","success","2012-07-08","2012-07-05",12,"2012-05-26",2012,"EM_PAID",1.6,310,0,7.5,31.7046674092611,0
"EMPAID_NLC03A_2017","failure","2017-06-16","2017-06-06",1,"2017-06-02",2017,"EM_PAID",2.3,258,116.666666666667,10,18.313363422047,2.38309093429284
"EMPAID_NLC03A_2017","failure","2017-06-20","2017-06-16",2,"2017-06-02",2017,"EM_PAID",2.3,258,116.666666666667,10,21.9274997711182,0.372999995946885
"EMPAID_NLC03A_2017","failure","2017-06-23","2017-06-20",3,"2017-06-02",2017,"EM_PAID",2.3,258,116.666666666667,10,25.0913327534994,0
"EMPAID_NLC04A_2013","success","2013-06-11","2013-06-06",1,"2013-06-04",2013,"EM_PAID",2.3,69,0,15,26.8916664123535,0
"EMPAID_NLC04A_2013","success","2013-06-14","2013-06-11",2,"2013-06-04",2013,"EM_PAID",2.3,69,0,15,20.4740002950033,0.887666662534077
"EMPAID_NLC04A_2013","success","2013-06-18","2013-06-14",3,"2013-06-04",2013,"EM_PAID",2.3,69,0,15,24.4927496910095,0
"EMPAID_NLC04A_2013","success","2013-06-21","2013-06-18",4,"2013-06-04",2013,"EM_PAID",2.3,69,0,15,16.4279998143514,7.63500006993611
"EMPAID_NLC04A_2013","success","2013-06-25","2013-06-21",5,"2013-06-04",2013,"EM_PAID",2.3,69,0,15,18.407499551773,3.0952499806881
"EMPAID_NLC04A_2013","success","2013-06-27","2013-06-25",6,"2013-06-04",2013,"EM_PAID",2.3,69,0,15,16.7330002784729,4.81900012493134
"EMPAID_NLC04A_2013","success","2013-07-02","2013-06-27",7,"2013-06-04",2013,"EM_PAID",2.3,69,0,15,33.1953994750977,0
"EMPAID_NLC04A_2013","success","2013-07-04","2013-07-02",8,"2013-06-04",2013,"EM_PAID",2.3,69,0,15,33.9844989776611,0
"EMPAID_NLC04A_2013","success","2013-07-08","2013-07-04",9,"2013-06-04",2013,"EM_PAID",2.3,69,0,15,28.8484997749329,0
"EMPAID_NLC04A_2013","success","2013-07-10","2013-07-08",10,"2013-06-04",2013,"EM_PAID",2.3,69,0,15,30.5284996032715,0
"EMPAID_NLC04A_2013","success","2013-07-11","2013-07-10",11,"2013-06-04",2013,"EM_PAID",2.3,69,0,15,33.1020011901855,0
"EMPAID_NLC04A_2013","success","2013-07-15","2013-07-11",12,"2013-06-04",2013,"EM_PAID",2.3,69,0,15,27.1079998016357,0
"EMPAID_NLC05A_2015","success","2015-07-02","2015-06-30",1,"2015-05-30",2015,"EM_PAID",2,227,8.33333333333333,5,34.1609992980957,0
"EMPAID_NLC05A_2015","success","2015-07-06","2015-07-02",2,"2015-05-30",2015,"EM_PAID",2,227,8.33333333333333,5,33.0767493247986,0
"EMPAID_NLC05A_2015","success","2015-07-13","2015-07-06",3,"2015-05-30",2015,"EM_PAID",2,227,8.33333333333333,5,27.0894284929548,3.39357147897993
"EMPAID_NLC05A_2016","failure","2016-06-21","2016-06-17",1,"2016-06-13",2016,"EM_PAID",1.6,230,25,2.5,19.7153999328613,1.55880001783371
"EMPAID_NPM09A_2013","success","2013-06-14","2013-06-11",1,"2013-06-08",2013,"EM_PAID",2.6,234,8.33333333333333,5,21.5659999847412,0.596500009298325
"EMPAID_NPM09A_2013","success","2013-06-18","2013-06-14",2,"2013-06-08",2013,"EM_PAID",2.6,234,8.33333333333333,5,23.991750240326,0
"EMPAID_NPM09A_2013","success","2013-06-25","2013-06-18",3,"2013-06-08",2013,"EM_PAID",2.6,234,8.33333333333333,5,16.9512859072004,5.28457125595638
"EMPAID_NPM09A_2013","success","2013-07-01","2013-06-25",4,"2013-06-08",2013,"EM_PAID",2.6,234,8.33333333333333,5,26.5140002568563,1.83133335908254
"EMPAID_NPM09A_2013","success","2013-07-04","2013-07-01",5,"2013-06-08",2013,"EM_PAID",2.6,234,8.33333333333333,5,34.48099899292,0
"EMPAID_NPM09A_2013","success","2013-07-08","2013-07-04",6,"2013-06-08",2013,"EM_PAID",2.6,234,8.33333333333333,5,28.4184999465942,0
"EMPAID_NPM09A_2013","success","2013-07-11","2013-07-08",7,"2013-06-08",2013,"EM_PAID",2.6,234,8.33333333333333,5,30.8083343505859,0
"EMPAID_NPM09A_2013","success","2013-07-15","2013-07-11",8,"2013-06-08",2013,"EM_PAID",2.6,234,8.33333333333333,5,26.7202506065369,0
"EMPAID_NPM09A_2013","success","2013-07-16","2013-07-15",9,"2013-06-08",2013,"EM_PAID",2.6,234,8.33333333333333,5,32.5929985046387,0
"EMPAID_NPM09A_2013","success","2013-07-18","2013-07-16",10,"2013-06-08",2013,"EM_PAID",2.6,234,8.33333333333333,5,31.5830001831055,1.05350005626678
"EMPAID_NPM09A_2014","failure","2014-06-16","2014-06-02",1,"2014-05-29",2014,"EM_PAID",1.7,222,8.33333333333333,15,21.8005997975667,0.416000000635783
"EMPAID_NSF02A_2015","success","2015-05-31","2015-05-28",1,"2015-05-19",2015,"EM_PAID",1.3,32,25,17.5,22.6032495498657,0.148499999195337
"EMPAID_NSF02A_2015","success","2015-06-03","2015-05-31",2,"2015-05-19",2015,"EM_PAID",1.3,32,25,17.5,23.5873336791992,3.01233339309692
"EMPAID_NSF02A_2015","success","2015-06-12","2015-06-03",3,"2015-05-19",2015,"EM_PAID",1.3,32,25,17.5,27.7892220815023,0.475888888041179
"EMPAID_NSF02A_2015","success","2015-06-15","2015-06-12",4,"2015-05-19",2015,"EM_PAID",1.3,32,25,17.5,25.7453333536784,0
"EMPAID_NSF02A_2015","success","2015-06-24","2015-06-15",5,"2015-05-19",2015,"EM_PAID",1.3,32,25,17.5,28.2833334604899,0
"EMPAID_NSF02A_2015","success","2015-06-29","2015-06-24",6,"2015-05-19",2015,"EM_PAID",1.3,32,25,17.5,34.9013996124268,0.119400000572205
