"Dataset","ID","fate","t","x"
"75",16,1,12,-0.00069429363222847
"75",17,1,12,-0.00069429363222847
"75",18,1,12,-0.00069429363222847
"75",19,1,15,0.000440857612047289
"75",20,1,15,0.000440857612047289
"75",21,1,15,0.000440857612047289
"75",22,1,18,-0.000526631134614047
"75",23,1,18,-0.000526631134614047
"75",24,1,21,-0.000634275649787401
"75",25,1,21,-0.000634275649787401
"75",26,1,24,-0.00175802556420977
"75",27,1,3,0.0105322760112156
"75",28,1,3,0.0105322760112156
"75",29,1,3,0.0105322760112156
"75",30,1,6,0.00460382300412899
"75",14,0,15,0.000440857612047289
"76",2,1,3,-0.0103027789072767
"76",3,1,3,-0.0103027789072767
"76",4,1,3,-0.0103027789072767
"76",6,1,6,-0.0080653706684179
"76",7,1,6,-0.0080653706684179
"76",8,1,6,-0.0080653706684179
"76",9,1,6,-0.0080653706684179
"76",10,1,6,-0.0080653706684179
"76",11,1,9,-0.00456007347700316
"76",12,1,9,-0.00456007347700316
"76",14,1,9,-0.00456007347700316
"76",15,1,9,-0.00456007347700316
"76",16,1,9,-0.00456007347700316
"76",17,1,12,-0.00348918527421903
"76",18,1,12,-0.00348918527421903
"76",19,1,12,-0.00348918527421903
"76",20,1,12,-0.00348918527421903
"76",21,1,15,-0.00154271465176798
"76",22,1,15,-0.00154271465176798
"76",23,1,15,-0.00154271465176798
"76",25,1,18,-0.000984165745607415
"76",26,1,18,-0.000984165745607415
"76",27,1,21,-0.000425374807055842
"76",28,1,21,-0.000425374807055842
"76",29,1,24,-0.00205729150490254
"76",30,1,3,-0.0103027789072767
"76",1,0,9,-0.00456007347700316
"76",5,0,9,-0.00456007347700316
"76",13,0,21,-0.000425374807055842
"76",24,0,9,-0.00456007347700316
"77",1,1,3,-0.00468483662851241
"77",2,1,3,-0.00468483662851241
"77",3,1,3,-0.00468483662851241
"77",4,1,6,0.000551814343736793
"77",5,1,6,0.000551814343736793
"77",6,1,6,0.000551814343736793
"77",7,1,6,0.000551814343736793
"77",8,1,6,0.000551814343736793
"77",9,1,9,-0.00273156331132798
"77",10,1,9,-0.00273156331132798
"77",11,1,9,-0.00273156331132798
"77",12,1,9,-0.00273156331132798
"77",13,1,9,-0.00273156331132798
"77",14,1,12,-0.00266923429631815
"77",15,1,12,-0.00266923429631815
"77",16,1,12,-0.00266923429631815
"77",17,1,12,-0.00266923429631815
"77",18,1,15,-0.00159732071973596
"77",19,1,15,-0.00159732071973596
"77",20,1,15,-0.00159732071973596
"77",21,1,18,-0.000676718262855423
"77",22,1,18,-0.000676718262855423
"77",23,1,21,-0.000363878307148244
"77",24,1,21,-0.000363878307148244
"77",25,1,24,0.000610109043643414
"77",26,1,3,-0.00468483662851241
"77",28,1,3,-0.00468483662851241
"77",29,1,3,-0.00468483662851241
"77",30,1,6,0.000551814343736793
"77",27,0,3,-0.00468483662851241
"78",1,1,3,-0.00905593021047211
"78",2,1,3,-0.00905593021047211
"78",3,1,3,-0.00905593021047211
"78",4,1,6,-0.00932304320591188
"78",5,1,6,-0.00932304320591188
"78",6,1,6,-0.00932304320591188
"78",7,1,6,-0.00932304320591188
"78",8,1,6,-0.00932304320591188
"78",9,1,9,-0.00871255726218344
"78",10,1,9,-0.00871255726218344
"78",11,1,9,-0.00871255726218344
"78",12,1,9,-0.00871255726218344
"78",14,1,9,-0.00871255726218344
"78",15,1,12,-0.00813901393308225
"78",16,1,12,-0.00813901393308225
"78",17,1,12,-0.00813901393308225
"78",18,1,12,-0.00813901393308225
"78",19,1,15,-0.00686827548766467
"78",20,1,15,-0.00686827548766467
"78",21,1,15,-0.00686827548766467
"78",22,1,18,-0.00493643002398642
"78",23,1,18,-0.00493643002398642
"78",24,1,21,-0.00325146032237598
"78",25,1,21,-0.00325146032237598
"78",26,1,24,-0.00316387042540646
"78",27,1,3,-0.00905593021047211
"78",28,1,3,-0.00905593021047211
"78",29,1,3,-0.00905593021047211
"78",30,1,6,-0.00932304320591188
"78",13,0,9,-0.00871255726218344
"79",1,1,3,0.000989017130808782
"79",2,1,3,0.000989017130808782
"79",3,1,3,0.000989017130808782
"79",4,1,6,-0.00164740978726639
"79",6,1,6,-0.00164740978726639
"79",7,1,6,-0.00164740978726639
"79",9,1,6,-0.00164740978726639
"79",10,1,6,-0.00164740978726639
"79",11,1,9,-0.00190949236174434
"79",12,1,9,-0.00190949236174434
"79",13,1,9,-0.00190949236174434
"79",14,1,9,-0.00190949236174434
"79",15,1,9,-0.00190949236174434
"79",16,1,12,-0.00301124481326913
"79",17,1,12,-0.00301124481326913
"79",18,1,12,-0.00301124481326913
"79",19,1,12,-0.00301124481326913
"79",21,1,15,-0.00369621001766997
"79",22,1,15,-0.00369621001766997
"79",23,1,15,-0.00369621001766997
"79",24,1,18,-0.00219621229015528
"79",26,1,18,-0.00219621229015528
"79",27,1,21,-0.0024723332561791
"79",28,1,21,-0.0024723332561791
"79",30,1,24,-0.000855897573502664
"79",5,0,9,-0.00190949236174434
"79",8,0,18,-0.00219621229015528
"79",20,0,6,-0.00164740978726639
"79",25,0,3,0.000989017130808782
"79",29,0,9,-0.00190949236174434
"80",2,1,3,-0.00295448367171638
"80",3,1,3,-0.00295448367171638
"80",4,1,3,-0.00295448367171638
"80",5,1,6,-0.00259648707892626
"80",6,1,6,-0.00259648707892626
"80",7,1,6,-0.00259648707892626
"80",8,1,6,-0.00259648707892626
"80",9,1,6,-0.00259648707892626
"80",10,1,9,-0.00212687598066722
"80",11,1,9,-0.00212687598066722
"80",12,1,9,-0.00212687598066722
"80",13,1,9,-0.00212687598066722
"80",14,1,9,-0.00212687598066722
"80",15,1,12,-0.00129399313332135
"80",16,1,12,-0.00129399313332135
"80",17,1,12,-0.00129399313332135
"80",18,1,12,-0.00129399313332135
"80",19,1,15,-0.00198100023803206
"80",20,1,15,-0.00198100023803206
"80",21,1,15,-0.00198100023803206
"80",22,1,18,-0.00154843007567233
"80",23,1,18,-0.00154843007567233
"80",24,1,21,-0.00127554145594068
"80",25,1,21,-0.00127554145594068
"80",26,1,24,-0.000982153060930884
"80",27,1,3,-0.00295448367171638
"80",28,1,3,-0.00295448367171638
"80",29,1,3,-0.00295448367171638
"80",30,1,6,-0.00259648707892626
"80",1,0,15,-0.00198100023803206
"81",1,1,3,-0.0025389741725047
"81",2,1,3,-0.0025389741725047
"81",3,1,3,-0.0025389741725047
"81",4,1,6,0.00102267720929326
"81",5,1,6,0.00102267720929326
"81",6,1,6,0.00102267720929326
"81",7,1,6,0.00102267720929326
"81",9,1,6,0.00102267720929326
"81",10,1,9,0.000354642102918556
"81",12,1,9,0.000354642102918556
"81",13,1,9,0.000354642102918556
"81",14,1,9,0.000354642102918556
"81",15,1,9,0.000354642102918556
"81",16,1,12,0.000426737421423027
"81",17,1,12,0.000426737421423027
"81",18,1,12,0.000426737421423027
"81",19,1,12,0.000426737421423027
"81",20,1,15,0.00185457940675309
"81",21,1,15,0.00185457940675309
"81",22,1,15,0.00185457940675309
"81",23,1,18,0.000159561021739823
"81",24,1,18,0.000159561021739823
"81",25,1,21,0.000337692635224796
"81",27,1,21,0.000337692635224796
"81",28,1,24,0.000758290971518987
"81",29,1,3,-0.0025389741725047
"81",8,0,21,0.000337692635224796
"81",11,0,21,0.000337692635224796
"81",26,0,6,0.00102267720929326
"81",30,0,18,0.000159561021739823
"82",2,1,3,0.00291614335458242
"82",3,1,3,0.00291614335458242
"82",4,1,3,0.00291614335458242
"82",5,1,6,0.00354594297075495
"82",6,1,6,0.00354594297075495
"82",7,1,6,0.00354594297075495
"82",8,1,6,0.00354594297075495
"82",9,1,6,0.00354594297075495
"82",10,1,9,0.00119029233101962
"82",11,1,9,0.00119029233101962
"82",12,1,9,0.00119029233101962
"82",15,1,9,0.00119029233101962
"82",16,1,9,0.00119029233101962
"82",17,1,12,-0.00111869709479944
"82",18,1,12,-0.00111869709479944
"82",20,1,12,-0.00111869709479944
"82",21,1,12,-0.00111869709479944
"82",22,1,15,7.58020869300599e-05
"82",23,1,15,7.58020869300599e-05
"82",24,1,15,7.58020869300599e-05
"82",25,1,18,0.000506616470522438
"82",26,1,18,0.000506616470522438
"82",27,1,21,0.000555401383181254
"82",28,1,21,0.000555401383181254
"82",29,1,24,0.000913689189931758
"82",30,1,3,0.00291614335458242
"82",1,0,6,0.00354594297075495
"82",13,0,9,0.00119029233101962
"82",14,0,9,0.00119029233101962
"82",19,0,21,0.000555401383181254
"83",1,1,3,-0.00069723047502688
"83",2,1,3,-0.00069723047502688
"83",3,1,3,-0.00069723047502688
"83",4,1,6,-0.00677098940531885
"83",5,1,6,-0.00677098940531885
"83",7,1,6,-0.00677098940531885
"83",8,1,6,-0.00677098940531885
"83",9,1,6,-0.00677098940531885
"83",10,1,9,-0.00207748418898742
"83",11,1,9,-0.00207748418898742
"83",12,1,9,-0.00207748418898742
"83",13,1,9,-0.00207748418898742
"83",14,1,9,-0.00207748418898742
"83",16,1,12,-0.00238481199554277
"83",17,1,12,-0.00238481199554277
"83",18,1,12,-0.00238481199554277
"83",19,1,12,-0.00238481199554277
"83",20,1,15,-0.00227409587686977
"83",21,1,15,-0.00227409587686977
"83",22,1,15,-0.00227409587686977
"83",23,1,18,-0.000935685478162981
"83",24,1,18,-0.000935685478162981
"83",25,1,21,-0.0016931353733186
"83",26,1,21,-0.0016931353733186
"83",27,1,24,-0.00246429662356069
"83",28,1,3,-0.00069723047502688
"83",29,1,3,-0.00069723047502688
"83",30,1,3,-0.00069723047502688
"83",6,0,18,-0.000935685478162981
"83",15,0,18,-0.000935685478162981
"84",1,1,3,-0.00519870227171186
"84",3,1,3,-0.00519870227171186
"84",4,1,3,-0.00519870227171186
"84",5,1,6,-0.00281267412782089
"84",6,1,6,-0.00281267412782089
"84",7,1,6,-0.00281267412782089
"84",8,1,6,-0.00281267412782089
"84",9,1,6,-0.00281267412782089
"84",10,1,9,-0.00205044979562615
"84",11,1,9,-0.00205044979562615
"84",12,1,9,-0.00205044979562615
"84",13,1,9,-0.00205044979562615
"84",14,1,9,-0.00205044979562615
"84",15,1,12,-0.00139354096742133
"84",16,1,12,-0.00139354096742133
"84",17,1,12,-0.00139354096742133
"84",18,1,12,-0.00139354096742133
"84",19,1,15,-0.00189299530433276
"84",20,1,15,-0.00189299530433276
"84",21,1,15,-0.00189299530433276
"84",22,1,18,-0.00314948714127176
"84",24,1,18,-0.00314948714127176
"84",25,1,21,-0.00236343136093015
"84",26,1,21,-0.00236343136093015
"84",27,1,24,-0.00251550241342065
"84",28,1,3,-0.00519870227171186
"84",29,1,3,-0.00519870227171186
"84",30,1,3,-0.00519870227171186
"84",2,0,12,-0.00139354096742133
"84",23,0,9,-0.00205044979562615
"85",1,1,3,0.000477669122505947
"85",2,1,3,0.000477669122505947
"85",3,1,3,0.000477669122505947
"85",4,1,6,0.00437564712595578
"85",5,1,6,0.00437564712595578
"85",6,1,6,0.00437564712595578
"85",7,1,6,0.00437564712595578
"85",8,1,6,0.00437564712595578
"85",9,1,9,0.00304126321819631
"85",10,1,9,0.00304126321819631
"85",11,1,9,0.00304126321819631
"85",12,1,9,0.00304126321819631
"85",14,1,9,0.00304126321819631
"85",15,1,12,0.000946669124025393
"85",16,1,12,0.000946669124025393
"85",17,1,12,0.000946669124025393
"85",18,1,12,0.000946669124025393
"85",19,1,15,0.00128112507423819
"85",20,1,15,0.00128112507423819
"85",21,1,15,0.00128112507423819
"85",22,1,18,0.000288732046591451
"85",23,1,18,0.000288732046591451
"85",24,1,21,-0.00123012633400407
"85",25,1,21,-0.00123012633400407
"85",26,1,24,-0.00128860864525922
"85",27,1,3,0.000477669122505947
"85",28,1,3,0.000477669122505947
"85",30,1,3,0.000477669122505947
"85",13,0,12,0.000946669124025393
"85",29,0,6,0.00437564712595578
"86",1,1,3,0.0072152370720951
"86",2,1,3,0.0072152370720951
"86",3,1,3,0.0072152370720951
"86",4,1,6,-0.000813680204657998
"86",5,1,6,-0.000813680204657998
"86",6,1,6,-0.000813680204657998
"86",7,1,6,-0.000813680204657998
"86",8,1,6,-0.000813680204657998
"86",9,1,9,-0.000954836664914992
"86",10,1,9,-0.000954836664914992
"86",11,1,9,-0.000954836664914992
"86",12,1,9,-0.000954836664914992
"86",13,1,9,-0.000954836664914992
"86",14,1,12,-0.00145664841564222
"86",15,1,12,-0.00145664841564222
"86",16,1,12,-0.00145664841564222
"86",17,1,12,-0.00145664841564222
"86",18,1,15,-0.000179926808085628
"86",19,1,15,-0.000179926808085628
"86",20,1,15,-0.000179926808085628
"86",21,1,18,-0.000303762344130386
"86",22,1,18,-0.000303762344130386
"86",23,1,21,-0.00103410533935856
"86",24,1,21,-0.00103410533935856
"86",25,1,24,-0.0012351078524711
"86",26,1,3,0.0072152370720951
"86",27,1,3,0.0072152370720951
"86",28,1,3,0.0072152370720951
"86",30,1,6,-0.000813680204657998
"86",29,0,18,-0.000303762344130386
"87",1,1,3,-0.000627140168173755
"87",2,1,3,-0.000627140168173755
"87",3,1,3,-0.000627140168173755
"87",4,1,6,-0.00427541448273936
"87",5,1,6,-0.00427541448273936
"87",6,1,6,-0.00427541448273936
"87",7,1,6,-0.00427541448273936
"87",8,1,6,-0.00427541448273936
"87",9,1,9,-0.00712435946353484
"87",10,1,9,-0.00712435946353484
"87",11,1,9,-0.00712435946353484
"87",13,1,9,-0.00712435946353484
"87",14,1,9,-0.00712435946353484
"87",15,1,12,-0.00514135704958495
"87",16,1,12,-0.00514135704958495
"87",17,1,12,-0.00514135704958495
"87",18,1,12,-0.00514135704958495
"87",19,1,15,-0.00511426822527938
"87",20,1,15,-0.00511426822527938
"87",21,1,15,-0.00511426822527938
"87",22,1,18,-0.00402997265495419
"87",23,1,18,-0.00402997265495419
"87",25,1,21,-0.00370681463363225
"87",26,1,21,-0.00370681463363225
"87",27,1,24,-0.0036249225261927
"87",28,1,3,-0.000627140168173755
"87",12,0,9,-0.00712435946353484
"87",24,0,12,-0.00514135704958495
"87",29,0,24,-0.0036249225261927
"87",30,0,24,-0.0036249225261927
"88",1,1,3,-0.010417873261452
"88",2,1,3,-0.010417873261452
"88",3,1,3,-0.010417873261452
"88",4,1,6,-0.0114799159878766
"88",5,1,6,-0.0114799159878766
"88",6,1,6,-0.0114799159878766
"88",7,1,6,-0.0114799159878766
"88",8,1,6,-0.0114799159878766
"88",9,1,9,-0.00981909636234662
"88",10,1,9,-0.00981909636234662
"88",11,1,9,-0.00981909636234662
"88",12,1,9,-0.00981909636234662
"88",13,1,9,-0.00981909636234662
"88",14,1,12,-0.00593548045109269
"88",15,1,12,-0.00593548045109269
"88",16,1,12,-0.00593548045109269
"88",17,1,12,-0.00593548045109269
"88",19,1,15,-0.00502079366860902
"88",20,1,15,-0.00502079366860902
"88",21,1,15,-0.00502079366860902
"88",22,1,18,-0.00540686331907639
"88",23,1,18,-0.00540686331907639
"88",24,1,21,-0.00551802104720617
"88",25,1,21,-0.00551802104720617
"88",26,1,24,-0.00462491535934206
"88",27,1,3,-0.010417873261452
"88",28,1,3,-0.010417873261452
"88",18,0,21,-0.00551802104720617
"88",29,0,18,-0.00540686331907639
"88",30,0,9,-0.00981909636234662
"89",1,1,3,0.0016456434307545
"89",2,1,3,0.0016456434307545
"89",3,1,3,0.0016456434307545
"89",4,1,6,0.00477164481211217
"89",5,1,6,0.00477164481211217
"89",6,1,6,0.00477164481211217
"89",7,1,6,0.00477164481211217
"89",8,1,6,0.00477164481211217
"89",9,1,9,0.00514224497431891
"89",11,1,9,0.00514224497431891
"89",12,1,9,0.00514224497431891
"89",13,1,9,0.00514224497431891
"89",14,1,9,0.00514224497431891
"89",15,1,12,0.0023877932458456
"89",16,1,12,0.0023877932458456
"89",17,1,12,0.0023877932458456
"89",18,1,12,0.0023877932458456
"89",19,1,15,0.00174091350753707
"89",20,1,15,0.00174091350753707
"89",21,1,15,0.00174091350753707
"89",22,1,18,0.000751934201558205
"89",23,1,18,0.000751934201558205
"89",24,1,21,0.000607612750218847
"89",25,1,21,0.000607612750218847
"89",26,1,24,-0.000115597974544837
"89",28,1,3,0.0016456434307545
"89",29,1,3,0.0016456434307545
"89",30,1,3,0.0016456434307545
"89",10,0,15,0.00174091350753707
"89",27,0,24,-0.000115597974544837
"90",1,1,3,-0.000535028353930845
"90",3,1,3,-0.000535028353930845
"90",4,1,3,-0.000535028353930845
"90",5,1,6,0.00132400177489819
"90",6,1,6,0.00132400177489819
"90",7,1,6,0.00132400177489819
"90",8,1,6,0.00132400177489819
"90",9,1,6,0.00132400177489819
"90",10,1,9,-0.00112110628056405
"90",11,1,9,-0.00112110628056405
"90",12,1,9,-0.00112110628056405
"90",13,1,9,-0.00112110628056405
"90",14,1,9,-0.00112110628056405
"90",15,1,12,-0.00194467745493133
"90",16,1,12,-0.00194467745493133
"90",18,1,12,-0.00194467745493133
"90",19,1,12,-0.00194467745493133
"90",20,1,15,-0.00109114981737299
"90",21,1,15,-0.00109114981737299
"90",22,1,15,-0.00109114981737299
"90",24,1,18,-0.00207668409735707
"90",25,1,18,-0.00207668409735707
"90",26,1,21,-0.00272139986371206
"90",27,1,21,-0.00272139986371206
"90",28,1,24,-0.00248011736875611
"90",29,1,3,-0.000535028353930845
"90",30,1,3,-0.000535028353930845
"90",2,0,12,-0.00194467745493133
"90",17,0,21,-0.00272139986371206
"90",23,0,9,-0.00112110628056405
"91",1,1,3,-0.00375238562426957
"91",2,1,3,-0.00375238562426957
"91",3,1,3,-0.00375238562426957
"91",4,1,6,-0.00815367284493611
"91",5,1,6,-0.00815367284493611
"91",6,1,6,-0.00815367284493611
"91",7,1,6,-0.00815367284493611
"91",8,1,6,-0.00815367284493611
"91",9,1,6,-0.00815367284493611
"91",10,1,9,-0.00540294130294468
"91",11,1,9,-0.00540294130294468
"91",12,1,9,-0.00540294130294468
"91",13,1,9,-0.00540294130294468
"91",14,1,9,-0.00540294130294468
"91",15,1,9,-0.00540294130294468
"91",16,1,12,-0.00491753562987392
"91",17,1,12,-0.00491753562987392
"91",18,1,12,-0.00491753562987392
"91",19,1,12,-0.00491753562987392
"91",20,1,12,-0.00491753562987392
"91",21,1,15,-0.00593099980284757
"91",22,1,15,-0.00593099980284757
"91",23,1,15,-0.00593099980284757
"91",24,1,18,-0.00285020683889438
"91",25,1,18,-0.00285020683889438
"91",26,1,18,-0.00285020683889438
"91",27,1,21,-0.00311124025127177
"91",28,1,21,-0.00311124025127177
"91",29,1,21,-0.00311124025127177
"91",30,1,24,-0.00217153042983207
"92",1,1,3,-0.00404046643248549
"92",2,1,3,-0.00404046643248549
"92",4,1,3,-0.00404046643248549
"92",5,1,6,-0.00287007918555377
"92",6,1,6,-0.00287007918555377
"92",8,1,6,-0.00287007918555377
"92",9,1,6,-0.00287007918555377
"92",10,1,6,-0.00287007918555377
"92",11,1,9,-0.0028445093786745
"92",12,1,9,-0.0028445093786745
"92",13,1,9,-0.0028445093786745
"92",14,1,9,-0.0028445093786745
"92",15,1,9,-0.0028445093786745
"92",16,1,12,-0.00218671739239428
"92",17,1,12,-0.00218671739239428
"92",18,1,12,-0.00218671739239428
"92",19,1,12,-0.00218671739239428
"92",20,1,15,-0.000811877264164326
"92",21,1,15,-0.000811877264164326
"92",22,1,15,-0.000811877264164326
"92",23,1,18,-0.000258959229275119
"92",24,1,18,-0.000258959229275119
"92",25,1,21,-0.000203129764184407
"92",26,1,21,-0.000203129764184407
"92",27,1,24,-0.00164888063189087
"92",28,1,3,-0.00404046643248549
"92",29,1,3,-0.00404046643248549
"92",30,1,3,-0.00404046643248549
"92",3,0,24,-0.00164888063189087
"92",7,0,24,-0.00164888063189087
"93",1,1,3,0.00127835037516287
"93",2,1,3,0.00127835037516287
"93",3,1,3,0.00127835037516287
"93",4,1,6,0.00593534319883623
"93",6,1,6,0.00593534319883623
"93",7,1,6,0.00593534319883623
"93",8,1,6,0.00593534319883623
"93",9,1,6,0.00593534319883623
"93",10,1,9,0.00175474437478885
"93",12,1,9,0.00175474437478885
"93",13,1,9,0.00175474437478885
"93",14,1,9,0.00175474437478885
"93",15,1,9,0.00175474437478885
"93",16,1,12,0.00100725769326351
"93",17,1,12,0.00100725769326351
"93",18,1,12,0.00100725769326351
"93",19,1,12,0.00100725769326351
"93",20,1,15,0.00164404239995906
"93",21,1,15,0.00164404239995906
"93",22,1,15,0.00164404239995906
"93",23,1,18,0.000819707466026374
"93",24,1,18,0.000819707466026374
"93",25,1,21,0.000238507691527763
"93",26,1,21,0.000238507691527763
"93",27,1,24,-0.000526242138580279
"93",28,1,3,0.00127835037516287
"93",29,1,3,0.00127835037516287
"93",30,1,3,0.00127835037516287
"93",5,0,18,0.000819707466026374
"93",11,0,9,0.00175474437478885
"94",1,1,3,0.00648760685109468
"94",2,1,3,0.00648760685109468
"94",3,1,3,0.00648760685109468
"94",5,1,6,-0.00123847132040544
"94",6,1,6,-0.00123847132040544
"94",7,1,6,-0.00123847132040544
"94",8,1,6,-0.00123847132040544
"94",9,1,6,-0.00123847132040544
"94",10,1,9,-0.000114212298328397
"94",11,1,9,-0.000114212298328397
"94",12,1,9,-0.000114212298328397
"94",13,1,9,-0.000114212298328397
"94",14,1,9,-0.000114212298328397
"94",15,1,12,-0.000973946254615412
"94",16,1,12,-0.000973946254615412
"94",17,1,12,-0.000973946254615412
"94",18,1,12,-0.000973946254615412
"94",20,1,15,-0.00158451997537097
"94",21,1,15,-0.00158451997537097
"94",22,1,15,-0.00158451997537097
"94",23,1,18,-0.00262222312792327
"94",24,1,18,-0.00262222312792327
"94",25,1,21,-0.00270815343955824
"94",26,1,21,-0.00270815343955824
"94",27,1,24,-0.00222820012218198
"94",28,1,3,0.00648760685109468
"94",29,1,3,0.00648760685109468
"94",30,1,3,0.00648760685109468
"94",4,0,12,-0.000973946254615412
"94",19,0,18,-0.00262222312792327
"95",1,1,3,0.00122847459525406
"95",2,1,3,0.00122847459525406
"95",3,1,3,0.00122847459525406
"95",4,1,6,-0.00259268897252778
"95",5,1,6,-0.00259268897252778
"95",6,1,6,-0.00259268897252778
"95",7,1,6,-0.00259268897252778
"95",8,1,6,-0.00259268897252778
"95",9,1,9,-0.000913069975753039
"95",10,1,9,-0.000913069975753039
"95",11,1,9,-0.000913069975753039
"95",12,1,9,-0.000913069975753039
"95",13,1,9,-0.000913069975753039
"95",15,1,12,-0.000949053433830053
"95",16,1,12,-0.000949053433830053
"95",17,1,12,-0.000949053433830053
"95",18,1,12,-0.000949053433830053
"95",19,1,15,-0.000494482692008975
"95",20,1,15,-0.000494482692008975
"95",21,1,15,-0.000494482692008975
"95",22,1,18,0.00158931342422454
"95",23,1,18,0.00158931342422454
"95",25,1,21,0.00193042713609288
"95",26,1,21,0.00193042713609288
"95",27,1,24,0.00271594403857368
"95",28,1,3,0.00122847459525406
"95",29,1,3,0.00122847459525406
"95",30,1,3,0.00122847459525406
"95",14,0,6,-0.00259268897252778
"95",24,0,18,0.00158931342422454
"96",2,1,3,-0.00339435942167786
"96",3,1,3,-0.00339435942167786
"96",4,1,3,-0.00339435942167786
"96",5,1,6,-0.00280285150745636
"96",6,1,6,-0.00280285150745636
"96",7,1,6,-0.00280285150745636
"96",8,1,6,-0.00280285150745636
"96",9,1,6,-0.00280285150745636
"96",10,1,9,-0.00252142372971954
"96",11,1,9,-0.00252142372971954
"96",13,1,9,-0.00252142372971954
"96",14,1,9,-0.00252142372971954
"96",15,1,9,-0.00252142372971954
"96",16,1,12,-0.00409278212755945
"96",17,1,12,-0.00409278212755945
"96",18,1,12,-0.00409278212755945
"96",19,1,12,-0.00409278212755945
"96",20,1,15,-0.00454547684229183
"96",21,1,15,-0.00454547684229183
"96",23,1,15,-0.00454547684229183
"96",24,1,18,-0.00212057844097758
"96",25,1,18,-0.00212057844097758
"96",26,1,21,-0.00280007607604681
"96",28,1,21,-0.00280007607604681
"96",29,1,24,-0.00177437986620399
"96",1,0,21,-0.00280007607604681
"96",12,0,21,-0.00280007607604681
"96",22,0,24,-0.00177437986620399
"96",27,0,6,-0.00280285150745636
"96",30,0,21,-0.00280007607604681
"97",1,1,3,0.00364436765597405
"97",2,1,3,0.00364436765597405
"97",3,1,3,0.00364436765597405
"97",4,1,6,-0.00248214257014899
"97",5,1,6,-0.00248214257014899
"97",6,1,6,-0.00248214257014899
"97",7,1,6,-0.00248214257014899
"97",8,1,6,-0.00248214257014899
"97",9,1,9,-0.00545867305664281
"97",10,1,9,-0.00545867305664281
"97",11,1,9,-0.00545867305664281
"97",13,1,9,-0.00545867305664281
"97",14,1,9,-0.00545867305664281
"97",15,1,12,-0.00556645019210683
"97",16,1,12,-0.00556645019210683
"97",17,1,12,-0.00556645019210683
"97",18,1,12,-0.00556645019210683
"97",19,1,15,-0.00486925833384046
"97",20,1,15,-0.00486925833384046
"97",21,1,15,-0.00486925833384046
"97",22,1,18,-0.0029422125576362
"97",23,1,18,-0.0029422125576362
"97",24,1,21,-0.00212723409893589
"97",25,1,21,-0.00212723409893589
"97",26,1,24,-0.00265988786722596
"97",27,1,3,0.00364436765597405
"97",28,1,3,0.00364436765597405
"97",29,1,3,0.00364436765597405
"97",30,1,6,-0.00248214257014899
"97",12,0,9,-0.00545867305664281
"98",1,1,3,-0.00341626695735315
"98",2,1,3,-0.00341626695735315
"98",5,1,3,-0.00341626695735315
"98",6,1,6,-0.00390520456920014
"98",7,1,6,-0.00390520456920014
"98",8,1,6,-0.00390520456920014
"98",10,1,6,-0.00390520456920014
"98",12,1,6,-0.00390520456920014
"98",13,1,9,-0.00335797656868194
"98",14,1,9,-0.00335797656868194
"98",15,1,9,-0.00335797656868194
"98",16,1,9,-0.00335797656868194
"98",17,1,9,-0.00335797656868194
"98",18,1,12,-0.00210479922934764
"98",19,1,12,-0.00210479922934764
"98",20,1,12,-0.00210479922934764
"98",21,1,12,-0.00210479922934764
"98",22,1,15,-0.000860404452591587
"98",23,1,15,-0.000860404452591587
"98",24,1,15,-0.000860404452591587
"98",25,1,18,-0.000390416836374545
"98",26,1,18,-0.000390416836374545
"98",27,1,21,-0.00179469348153019
"98",28,1,21,-0.00179469348153019
"98",29,1,24,-0.00146683766742008
"98",30,1,3,-0.00341626695735315
"98",3,0,24,-0.00146683766742008
"98",4,0,6,-0.00390520456920014
"98",9,0,12,-0.00210479922934764
"98",11,0,9,-0.00335797656868194
"99",1,1,3,-0.0122951155450423
"99",2,1,3,-0.0122951155450423
"99",3,1,3,-0.0122951155450423
"99",4,1,6,-0.00562603682283907
"99",5,1,6,-0.00562603682283907
"99",6,1,6,-0.00562603682283907
"99",7,1,6,-0.00562603682283907
"99",8,1,6,-0.00562603682283907
"99",9,1,6,-0.00562603682283907
"99",10,1,9,-0.00591204885908073
"99",11,1,9,-0.00591204885908073
"99",12,1,9,-0.00591204885908073
"99",13,1,9,-0.00591204885908073
"99",14,1,9,-0.00591204885908073
"99",15,1,9,-0.00591204885908073
"99",16,1,12,-0.00455553075396662
"99",17,1,12,-0.00455553075396662
"99",18,1,12,-0.00455553075396662
"99",19,1,12,-0.00455553075396662
"99",20,1,12,-0.00455553075396662
"99",21,1,15,-0.00232231136561157
"99",22,1,15,-0.00232231136561157
"99",23,1,15,-0.00232231136561157
"99",24,1,18,-0.00172088534790762
"99",25,1,18,-0.00172088534790762
"99",26,1,18,-0.00172088534790762
"99",27,1,21,-0.00172362098756586
"99",28,1,21,-0.00172362098756586
"99",29,1,21,-0.00172362098756586
"99",30,1,24,0.000179344132553407
"100",1,1,3,0.00138135040976639
"100",2,1,3,0.00138135040976639
"100",3,1,3,0.00138135040976639
"100",4,1,6,-0.00104319526655779
"100",5,1,6,-0.00104319526655779
"100",6,1,6,-0.00104319526655779
"100",7,1,6,-0.00104319526655779
"100",9,1,6,-0.00104319526655779
"100",10,1,9,-0.00384572228706919
"100",11,1,9,-0.00384572228706919
