"","Site","Year","Block","Trt","Plot","Tree_Number","Sp_code","Cond","DBH","CoreID","response","priorDBH","priorYear","PlotID","totalPlotBA_ha","priorBA","CanopyCover","maxVPD","minSWA"
"7956","FV",2019,3,1,5,44,"PIPO",1,30.2,"FV_3_1_5_44","Live",30.1,2011,"FV_3_1_5",54.5369979,52.378227825,57.46573604,7.83971600699025,47.9345329307492
"7957","FV",2006,3,1,5,49,"PIPO",1,32.8,"FV_3_1_5_49","Live",30.9,1998,"FV_3_1_5",52.63691895,48.698079045,57.910532995,8.81609288387239,17.3731970675256
"7958","FV",2011,3,1,5,49,"PIPO",1,32.9,"FV_3_1_5_49","Live",32.8,2006,"FV_3_1_5",52.378227825,52.63691895,55.145177666,7.95432453208963,33.5636174388706
"7959","FV",2019,3,1,5,49,"PIPO",1,33.1,"FV_3_1_5_49","Live",32.9,2011,"FV_3_1_5",54.5369979,52.378227825,57.46573604,7.83971600699025,47.9345329307492
"7960","FV",2006,3,1,5,52,"PIPO",1,41,"FV_3_1_5_52","Live",39.8,1998,"FV_3_1_5",52.63691895,48.698079045,57.910532995,8.81609288387239,17.3731970675256
"7961","FV",2011,3,1,5,52,"PIPO",1,40.9,"FV_3_1_5_52","Live",41,2006,"FV_3_1_5",52.378227825,52.63691895,55.145177666,7.95432453208963,33.5636174388706
"7962","FV",2019,3,1,5,52,"PIPO",1,41,"FV_3_1_5_52","Live",40.9,2011,"FV_3_1_5",54.5369979,52.378227825,57.46573604,7.83971600699025,47.9345329307492
"7963","FV",2006,3,1,5,55,"PIPO",1,24.2,"FV_3_1_5_55","Live",22.1,1998,"FV_3_1_5",52.63691895,48.698079045,57.910532995,8.81609288387239,17.3731970675256
"7964","FV",2011,3,1,5,55,"PIPO",1,24.1,"FV_3_1_5_55","Live",24.2,2006,"FV_3_1_5",52.378227825,52.63691895,55.145177666,7.95432453208963,33.5636174388706
"7965","FV",2019,3,1,5,55,"PIPO",1,25,"FV_3_1_5_55","Live",24.1,2011,"FV_3_1_5",54.5369979,52.378227825,57.46573604,7.83971600699025,47.9345329307492
"7966","FV",2006,3,1,5,59,"PIPO",1,45.3,"FV_3_1_5_59","Live",43.5,1998,"FV_3_1_5",52.63691895,48.698079045,57.910532995,8.81609288387239,17.3731970675256
"7967","FV",2011,3,1,5,59,"PIPO",1,45.8,"FV_3_1_5_59","Live",45.3,2006,"FV_3_1_5",52.378227825,52.63691895,55.145177666,7.95432453208963,33.5636174388706
"7968","FV",2019,3,1,5,59,"PIPO",1,47.2,"FV_3_1_5_59","Live",45.8,2011,"FV_3_1_5",54.5369979,52.378227825,57.46573604,7.83971600699025,47.9345329307492
"7969","FV",2006,3,1,5,6,"PIPO",1,18.1,"FV_3_1_5_6","Live",17,1998,"FV_3_1_5",52.63691895,48.698079045,57.910532995,8.81609288387239,17.3731970675256
"7970","FV",2011,3,1,5,6,"PIPO",1,18.9,"FV_3_1_5_6","Live",18.1,2006,"FV_3_1_5",52.378227825,52.63691895,55.145177666,7.95432453208963,33.5636174388706
"7971","FV",2019,3,1,5,6,"PIPO",1,20.5,"FV_3_1_5_6","Live",18.9,2011,"FV_3_1_5",54.5369979,52.378227825,57.46573604,7.83971600699025,47.9345329307492
"7972","FV",2006,3,1,5,61,"PIPO",1,17.2,"FV_3_1_5_61","Live",13,1998,"FV_3_1_5",52.63691895,48.698079045,57.910532995,8.81609288387239,17.3731970675256
"7973","FV",2011,3,1,5,61,"PIPO",1,17.5,"FV_3_1_5_61","Live",17.2,2006,"FV_3_1_5",52.378227825,52.63691895,55.145177666,7.95432453208963,33.5636174388706
"7974","FV",2019,3,1,5,61,"PIPO",1,17.3,"FV_3_1_5_61","Live",17.5,2011,"FV_3_1_5",54.5369979,52.378227825,57.46573604,7.83971600699025,47.9345329307492
"7975","FV",2006,3,1,5,64,"PIPO",1,31.3,"FV_3_1_5_64","Live",29.1,1998,"FV_3_1_5",52.63691895,48.698079045,57.910532995,8.81609288387239,17.3731970675256
"7976","FV",2011,3,1,5,64,"PIPO",1,31.1,"FV_3_1_5_64","Live",31.3,2006,"FV_3_1_5",52.378227825,52.63691895,55.145177666,7.95432453208963,33.5636174388706
"7977","FV",2019,3,1,5,64,"PIPO",1,32.5,"FV_3_1_5_64","Live",31.1,2011,"FV_3_1_5",54.5369979,52.378227825,57.46573604,7.83971600699025,47.9345329307492
"7978","FV",2006,3,1,5,65,"PIPO",1,31.5,"FV_3_1_5_65","Live",30.4,1998,"FV_3_1_5",52.63691895,48.698079045,57.910532995,8.81609288387239,17.3731970675256
"7979","FV",2011,3,1,5,65,"PIPO",1,32.3,"FV_3_1_5_65","Live",31.5,2006,"FV_3_1_5",52.378227825,52.63691895,55.145177666,7.95432453208963,33.5636174388706
"7980","FV",2019,3,1,5,65,"PIPO",1,34.1,"FV_3_1_5_65","Live",32.3,2011,"FV_3_1_5",54.5369979,52.378227825,57.46573604,7.83971600699025,47.9345329307492
"7981","FV",2006,3,1,5,66,"PIPO",1,25.8,"FV_3_1_5_66","Live",25.6,1998,"FV_3_1_5",52.63691895,48.698079045,57.910532995,8.81609288387239,17.3731970675256
"7982","FV",2011,3,1,5,66,"PIPO",1,26.7,"FV_3_1_5_66","Live",25.8,2006,"FV_3_1_5",52.378227825,52.63691895,55.145177666,7.95432453208963,33.5636174388706
"7983","FV",2019,3,1,5,66,"PIPO",1,27.6,"FV_3_1_5_66","Live",26.7,2011,"FV_3_1_5",54.5369979,52.378227825,57.46573604,7.83971600699025,47.9345329307492
"7984","FV",2006,3,1,5,69,"PIPO",1,35.7,"FV_3_1_5_69","Live",34.5,1998,"FV_3_1_5",52.63691895,48.698079045,57.910532995,8.81609288387239,17.3731970675256
"7985","FV",2011,3,1,5,69,"PIPO",1,35.5,"FV_3_1_5_69","Live",35.7,2006,"FV_3_1_5",52.378227825,52.63691895,55.145177666,7.95432453208963,33.5636174388706
"7986","FV",2019,3,1,5,69,"PIPO",1,36.5,"FV_3_1_5_69","Live",35.5,2011,"FV_3_1_5",54.5369979,52.378227825,57.46573604,7.83971600699025,47.9345329307492
"7987","FV",2006,3,1,5,7,"PIPO",1,33.9,"FV_3_1_5_7","Live",32,1998,"FV_3_1_5",52.63691895,48.698079045,57.910532995,8.81609288387239,17.3731970675256
"7988","FV",2011,3,1,5,7,"PIPO",1,33.4,"FV_3_1_5_7","Live",33.9,2006,"FV_3_1_5",52.378227825,52.63691895,55.145177666,7.95432453208963,33.5636174388706
"7989","FV",2019,3,1,5,7,"PIPO",1,34.5,"FV_3_1_5_7","Live",33.4,2011,"FV_3_1_5",54.5369979,52.378227825,57.46573604,7.83971600699025,47.9345329307492
"7990","FV",2006,3,1,5,70,"PIPO",1,31.5,"FV_3_1_5_70","Live",31.6,1998,"FV_3_1_5",52.63691895,48.698079045,57.910532995,8.81609288387239,17.3731970675256
"7991","FV",2011,3,1,5,70,"PIPO",1,32.2,"FV_3_1_5_70","Live",31.5,2006,"FV_3_1_5",52.378227825,52.63691895,55.145177666,7.95432453208963,33.5636174388706
"7992","FV",2019,3,1,5,70,"PIPO",1,32.9,"FV_3_1_5_70","Live",32.2,2011,"FV_3_1_5",54.5369979,52.378227825,57.46573604,7.83971600699025,47.9345329307492
"7993","FV",2006,3,1,5,74,"PIPO",1,19.4,"FV_3_1_5_74","Live",18.9,1998,"FV_3_1_5",52.63691895,48.698079045,57.910532995,8.81609288387239,17.3731970675256
"7994","FV",2011,3,1,5,74,"PIPO",1,19.8,"FV_3_1_5_74","Live",19.4,2006,"FV_3_1_5",52.378227825,52.63691895,55.145177666,7.95432453208963,33.5636174388706
"7995","FV",2019,3,1,5,74,"PIPO",1,20.5,"FV_3_1_5_74","Live",19.8,2011,"FV_3_1_5",54.5369979,52.378227825,57.46573604,7.83971600699025,47.9345329307492
"7996","FV",2006,3,1,5,79,"PIPO",1,19.7,"FV_3_1_5_79","Live",18.5,1998,"FV_3_1_5",52.63691895,48.698079045,57.910532995,8.81609288387239,17.3731970675256
"7997","FV",2011,3,1,5,79,"PIPO",1,20.8,"FV_3_1_5_79","Live",19.7,2006,"FV_3_1_5",52.378227825,52.63691895,55.145177666,7.95432453208963,33.5636174388706
"7998","FV",2019,3,1,5,79,"PIPO",1,22.3,"FV_3_1_5_79","Live",20.8,2011,"FV_3_1_5",54.5369979,52.378227825,57.46573604,7.83971600699025,47.9345329307492
"7999","FV",2006,3,1,5,8,"PIPO",1,34.4,"FV_3_1_5_8","Live",33.7,1998,"FV_3_1_5",52.63691895,48.698079045,57.910532995,8.81609288387239,17.3731970675256
"8000","FV",2011,3,1,5,8,"PIPO",1,34.6,"FV_3_1_5_8","Live",34.4,2006,"FV_3_1_5",52.378227825,52.63691895,55.145177666,7.95432453208963,33.5636174388706
"8001","FV",2019,3,1,5,8,"PIPO",1,34.7,"FV_3_1_5_8","Live",34.6,2011,"FV_3_1_5",54.5369979,52.378227825,57.46573604,7.83971600699025,47.9345329307492
"8002","FV",2006,3,1,6,10,"PIPO",1,24.5,"FV_3_1_6_10","Live",23.9,1998,"FV_3_1_6",25.42139523,25.7740916664,56.43083756375,8.81609288387239,17.17689595588
"8003","FV",2011,3,1,6,10,"PIPO",1,25.4,"FV_3_1_6_10","Live",24.5,2006,"FV_3_1_6",26.823325936176,25.42139523,56.939086298,7.95432453208963,33.9312326267898
"8004","FV",2019,3,1,6,10,"PIPO",1,26.4,"FV_3_1_6_10","Live",25.4,2011,"FV_3_1_6",29.06223474,26.823325936176,57.61357867875,7.83971600699025,53.0222768769185
"8005","FV",2006,3,1,6,13,"PIPO",1,17.1,"FV_3_1_6_13","Live",16.5,1998,"FV_3_1_6",25.42139523,25.7740916664,56.43083756375,8.81609288387239,17.17689595588
"8006","FV",2011,3,1,6,13,"PIPO",1,17.7,"FV_3_1_6_13","Live",17.1,2006,"FV_3_1_6",26.823325936176,25.42139523,56.939086298,7.95432453208963,33.9312326267898
"8007","FV",2019,3,1,6,13,"PIPO",1,18.7,"FV_3_1_6_13","Live",17.7,2011,"FV_3_1_6",29.06223474,26.823325936176,57.61357867875,7.83971600699025,53.0222768769185
"8008","FV",2006,3,1,6,15,"PIPO",1,11,"FV_3_1_6_15","Live",10,1998,"FV_3_1_6",25.42139523,25.7740916664,56.43083756375,8.81609288387239,17.17689595588
"8009","FV",2011,3,1,6,15,"PIPO",1,11.7,"FV_3_1_6_15","Live",11,2006,"FV_3_1_6",26.823325936176,25.42139523,56.939086298,7.95432453208963,33.9312326267898
"8010","FV",2019,3,1,6,15,"PIPO",1,12.8,"FV_3_1_6_15","Live",11.7,2011,"FV_3_1_6",29.06223474,26.823325936176,57.61357867875,7.83971600699025,53.0222768769185
"8011","FV",2006,3,1,6,16,"PIPO",1,1.6,"FV_3_1_6_16","Live",1,1998,"FV_3_1_6",25.42139523,25.7740916664,56.43083756375,8.81609288387239,17.17689595588
"8012","FV",2011,3,1,6,16,"PIPO",1,1.3,"FV_3_1_6_16","Live",1.6,2006,"FV_3_1_6",26.823325936176,25.42139523,56.939086298,7.95432453208963,33.9312326267898
"8013","FV",2019,3,1,6,16,"PIPO",1,1.7,"FV_3_1_6_16","Live",1.3,2011,"FV_3_1_6",29.06223474,26.823325936176,57.61357867875,7.83971600699025,53.0222768769185
"8014","FV",2006,3,1,6,17,"PIPO",1,18.1,"FV_3_1_6_17","Live",16.7,1998,"FV_3_1_6",25.42139523,25.7740916664,56.43083756375,8.81609288387239,17.17689595588
"8015","FV",2011,3,1,6,17,"PIPO",1,19.2,"FV_3_1_6_17","Live",18.1,2006,"FV_3_1_6",26.823325936176,25.42139523,56.939086298,7.95432453208963,33.9312326267898
"8016","FV",2019,3,1,6,17,"PIPO",1,19.5,"FV_3_1_6_17","Live",19.2,2011,"FV_3_1_6",29.06223474,26.823325936176,57.61357867875,7.83971600699025,53.0222768769185
"8017","FV",2006,3,1,6,19,"PIPO",3,NA,"FV_3_1_6_19","Dead",30.5,1998,"FV_3_1_6",25.42139523,25.7740916664,56.43083756375,8.81609288387239,17.17689595588
"8018","FV",2006,3,1,6,2,"PIPO",1,16,"FV_3_1_6_2","Live",15.3,1998,"FV_3_1_6",25.42139523,25.7740916664,56.43083756375,8.81609288387239,17.17689595588
"8019","FV",2011,3,1,6,2,"PIPO",1,16.4,"FV_3_1_6_2","Live",16,2006,"FV_3_1_6",26.823325936176,25.42139523,56.939086298,7.95432453208963,33.9312326267898
"8020","FV",2019,3,1,6,2,"PIPO",1,17.2,"FV_3_1_6_2","Live",16.4,2011,"FV_3_1_6",29.06223474,26.823325936176,57.61357867875,7.83971600699025,53.0222768769185
"8021","FV",2006,3,1,6,28,"PIPO",1,34.7,"FV_3_1_6_28","Live",34.2,1998,"FV_3_1_6",25.42139523,25.7740916664,56.43083756375,8.81609288387239,17.17689595588
"8022","FV",2011,3,1,6,28,"PIPO",1,34.9,"FV_3_1_6_28","Live",34.7,2006,"FV_3_1_6",26.823325936176,25.42139523,56.939086298,7.95432453208963,33.9312326267898
"8023","FV",2019,3,1,6,28,"PIPO",1,35.4,"FV_3_1_6_28","Live",34.9,2011,"FV_3_1_6",29.06223474,26.823325936176,57.61357867875,7.83971600699025,53.0222768769185
"8024","FV",2006,3,1,6,30,"PIPO",1,8.5,"FV_3_1_6_30","Live",7.8,1998,"FV_3_1_6",25.42139523,25.7740916664,56.43083756375,8.81609288387239,17.17689595588
"8025","FV",2011,3,1,6,30,"PIPO",1,9,"FV_3_1_6_30","Live",8.5,2006,"FV_3_1_6",26.823325936176,25.42139523,56.939086298,7.95432453208963,33.9312326267898
"8026","FV",2019,3,1,6,30,"PIPO",1,10.1,"FV_3_1_6_30","Live",9,2011,"FV_3_1_6",29.06223474,26.823325936176,57.61357867875,7.83971600699025,53.0222768769185
"8027","FV",2006,3,1,6,32,"PIPO",1,20.3,"FV_3_1_6_32","Live",19.4,1998,"FV_3_1_6",25.42139523,25.7740916664,56.43083756375,8.81609288387239,17.17689595588
"8028","FV",2011,3,1,6,32,"PIPO",1,21,"FV_3_1_6_32","Live",20.3,2006,"FV_3_1_6",26.823325936176,25.42139523,56.939086298,7.95432453208963,33.9312326267898
"8029","FV",2019,3,1,6,32,"PIPO",1,22.7,"FV_3_1_6_32","Live",21,2011,"FV_3_1_6",29.06223474,26.823325936176,57.61357867875,7.83971600699025,53.0222768769185
"8030","FV",2006,3,1,6,33,"PIPO",1,33.9,"FV_3_1_6_33","Live",32.6,1998,"FV_3_1_6",25.42139523,25.7740916664,56.43083756375,8.81609288387239,17.17689595588
"8031","FV",2011,3,1,6,33,"PIPO",1,35.6,"FV_3_1_6_33","Live",33.9,2006,"FV_3_1_6",26.823325936176,25.42139523,56.939086298,7.95432453208963,33.9312326267898
"8032","FV",2019,3,1,6,33,"PIPO",1,36.9,"FV_3_1_6_33","Live",35.6,2011,"FV_3_1_6",29.06223474,26.823325936176,57.61357867875,7.83971600699025,53.0222768769185
"8033","FV",2006,3,1,6,36,"PIPO",1,31.3,"FV_3_1_6_36","Live",31.2,1998,"FV_3_1_6",25.42139523,25.7740916664,56.43083756375,8.81609288387239,17.17689595588
"8034","FV",2011,3,1,6,36,"PIPO",1,31.5,"FV_3_1_6_36","Live",31.3,2006,"FV_3_1_6",26.823325936176,25.42139523,56.939086298,7.95432453208963,33.9312326267898
"8035","FV",2019,3,1,6,36,"PIPO",1,31.5,"FV_3_1_6_36","Live",31.5,2011,"FV_3_1_6",29.06223474,26.823325936176,57.61357867875,7.83971600699025,53.0222768769185
"8036","FV",2006,3,1,6,39,"PIPO",1,9.1,"FV_3_1_6_39","Live",9.2,1998,"FV_3_1_6",25.42139523,25.7740916664,56.43083756375,8.81609288387239,17.17689595588
"8037","FV",2011,3,1,6,39,"PIPO",1,9.8,"FV_3_1_6_39","Live",9.1,2006,"FV_3_1_6",26.823325936176,25.42139523,56.939086298,7.95432453208963,33.9312326267898
"8038","FV",2019,3,1,6,39,"PIPO",1,10.4,"FV_3_1_6_39","Live",9.8,2011,"FV_3_1_6",29.06223474,26.823325936176,57.61357867875,7.83971600699025,53.0222768769185
"8039","FV",2006,3,1,6,41,"PIPO",1,13.8,"FV_3_1_6_41","Live",12.6,1998,"FV_3_1_6",25.42139523,25.7740916664,56.43083756375,8.81609288387239,17.17689595588
"8040","FV",2011,3,1,6,41,"PIPO",1,14.8,"FV_3_1_6_41","Live",13.8,2006,"FV_3_1_6",26.823325936176,25.42139523,56.939086298,7.95432453208963,33.9312326267898
"8041","FV",2019,3,1,6,41,"PIPO",1,16.1,"FV_3_1_6_41","Live",14.8,2011,"FV_3_1_6",29.06223474,26.823325936176,57.61357867875,7.83971600699025,53.0222768769185
"8042","FV",2006,3,1,6,45,"PIPO",1,12,"FV_3_1_6_45","Live",11.1,1998,"FV_3_1_6",25.42139523,25.7740916664,56.43083756375,8.81609288387239,17.17689595588
"8043","FV",2011,3,1,6,45,"PIPO",1,12.8,"FV_3_1_6_45","Live",12,2006,"FV_3_1_6",26.823325936176,25.42139523,56.939086298,7.95432453208963,33.9312326267898
"8044","FV",2019,3,1,6,45,"PIPO",1,14.4,"FV_3_1_6_45","Live",12.8,2011,"FV_3_1_6",29.06223474,26.823325936176,57.61357867875,7.83971600699025,53.0222768769185
"8045","FV",2006,3,1,6,49,"PIPO",1,11.4,"FV_3_1_6_49","Live",10.9,1998,"FV_3_1_6",25.42139523,25.7740916664,56.43083756375,8.81609288387239,17.17689595588
"8046","FV",2011,3,1,6,49,"PIPO",1,11.7,"FV_3_1_6_49","Live",11.4,2006,"FV_3_1_6",26.823325936176,25.42139523,56.939086298,7.95432453208963,33.9312326267898
"8047","FV",2019,3,1,6,49,"PIPO",1,12.7,"FV_3_1_6_49","Live",11.7,2011,"FV_3_1_6",29.06223474,26.823325936176,57.61357867875,7.83971600699025,53.0222768769185
"8048","FV",2006,3,1,6,5,"PIPO",1,27.8,"FV_3_1_6_5","Live",26.1,1998,"FV_3_1_6",25.42139523,25.7740916664,56.43083756375,8.81609288387239,17.17689595588
"8049","FV",2011,3,1,6,5,"PIPO",1,28.7,"FV_3_1_6_5","Live",27.8,2006,"FV_3_1_6",26.823325936176,25.42139523,56.939086298,7.95432453208963,33.9312326267898
"8050","FV",2019,3,1,6,5,"PIPO",1,30,"FV_3_1_6_5","Live",28.7,2011,"FV_3_1_6",29.06223474,26.823325936176,57.61357867875,7.83971600699025,53.0222768769185
"8051","FV",2006,3,1,6,55,"PIPO",1,24.1,"FV_3_1_6_55","Live",24.1,1998,"FV_3_1_6",25.42139523,25.7740916664,56.43083756375,8.81609288387239,17.17689595588
"8052","FV",2011,3,1,6,55,"PIPO",1,23.9,"FV_3_1_6_55","Live",24.1,2006,"FV_3_1_6",26.823325936176,25.42139523,56.939086298,7.95432453208963,33.9312326267898
"8053","FV",2019,3,1,6,55,"PIPO",1,24,"FV_3_1_6_55","Live",23.9,2011,"FV_3_1_6",29.06223474,26.823325936176,57.61357867875,7.83971600699025,53.0222768769185
"8054","FV",2006,3,1,6,59,"PIPO",1,22.9,"FV_3_1_6_59","Live",22.1,1998,"FV_3_1_6",25.42139523,25.7740916664,56.43083756375,8.81609288387239,17.17689595588
"8055","FV",2011,3,1,6,59,"PIPO",1,23.7,"FV_3_1_6_59","Live",22.9,2006,"FV_3_1_6",26.823325936176,25.42139523,56.939086298,7.95432453208963,33.9312326267898
"8056","FV",2019,3,1,6,59,"PIPO",1,25,"FV_3_1_6_59","Live",23.7,2011,"FV_3_1_6",29.06223474,26.823325936176,57.61357867875,7.83971600699025,53.0222768769185
"8057","FV",2006,3,1,6,61,"PIPO",1,34,"FV_3_1_6_61","Live",33.4,1998,"FV_3_1_6",25.42139523,25.7740916664,56.43083756375,8.81609288387239,17.17689595588
"8058","FV",2011,3,1,6,61,"PIPO",1,34.5,"FV_3_1_6_61","Live",34,2006,"FV_3_1_6",26.823325936176,25.42139523,56.939086298,7.95432453208963,33.9312326267898
"8059","FV",2019,3,1,6,61,"PIPO",1,35.5,"FV_3_1_6_61","Live",34.5,2011,"FV_3_1_6",29.06223474,26.823325936176,57.61357867875,7.83971600699025,53.0222768769185
"8060","FV",2006,3,1,6,62,"PIPO",1,42.7,"FV_3_1_6_62","Live",43.1,1998,"FV_3_1_6",25.42139523,25.7740916664,56.43083756375,8.81609288387239,17.17689595588
"8061","FV",2011,3,1,6,62,"PIPO",1,42.7,"FV_3_1_6_62","Live",42.7,2006,"FV_3_1_6",26.823325936176,25.42139523,56.939086298,7.95432453208963,33.9312326267898
"8062","FV",2019,3,1,6,62,"PIPO",1,42.9,"FV_3_1_6_62","Live",42.7,2011,"FV_3_1_6",29.06223474,26.823325936176,57.61357867875,7.83971600699025,53.0222768769185
"8063","FV",2006,3,1,6,63,"PIPO",1,10,"FV_3_1_6_63","Live",9.7,1998,"FV_3_1_6",25.42139523,25.7740916664,56.43083756375,8.81609288387239,17.17689595588
"8064","FV",2011,3,1,6,63,"PIPO",1,10.1,"FV_3_1_6_63","Live",10,2006,"FV_3_1_6",26.823325936176,25.42139523,56.939086298,7.95432453208963,33.9312326267898
"8065","FV",2019,3,1,6,63,"PIPO",1,10.4,"FV_3_1_6_63","Live",10.1,2011,"FV_3_1_6",29.06223474,26.823325936176,57.61357867875,7.83971600699025,53.0222768769185
"8066","FV",2006,3,1,6,66,"PIPO",1,27.8,"FV_3_1_6_66","Live",26.5,1998,"FV_3_1_6",25.42139523,25.7740916664,56.43083756375,8.81609288387239,17.17689595588
"8067","FV",2011,3,1,6,66,"PIPO",1,29.1,"FV_3_1_6_66","Live",27.8,2006,"FV_3_1_6",26.823325936176,25.42139523,56.939086298,7.95432453208963,33.9312326267898
"8068","FV",2019,3,1,6,66,"PIPO",1,31.4,"FV_3_1_6_66","Live",29.1,2011,"FV_3_1_6",29.06223474,26.823325936176,57.61357867875,7.83971600699025,53.0222768769185
"8069","FV",2006,3,1,6,69,"PIPO",1,14.9,"FV_3_1_6_69","Live",12.42,1998,"FV_3_1_6",25.42139523,25.7740916664,56.43083756375,8.81609288387239,17.17689595588
"8070","FV",2011,3,1,6,69,"PIPO",1,15.8,"FV_3_1_6_69","Live",14.9,2006,"FV_3_1_6",26.823325936176,25.42139523,56.939086298,7.95432453208963,33.9312326267898
"8071","FV",2019,3,1,6,69,"PIPO",1,17.1,"FV_3_1_6_69","Live",15.8,2011,"FV_3_1_6",29.06223474,26.823325936176,57.61357867875,7.83971600699025,53.0222768769185
"8072","FV",2006,3,1,6,7,"PIPO",1,32.1,"FV_3_1_6_7","Live",30.1,1998,"FV_3_1_6",25.42139523,25.7740916664,56.43083756375,8.81609288387239,17.17689595588
"8073","FV",2011,3,1,6,7,"PIPO",1,33.7,"FV_3_1_6_7","Live",32.1,2006,"FV_3_1_6",26.823325936176,25.42139523,56.939086298,7.95432453208963,33.9312326267898
"8074","FV",2019,3,1,6,7,"PIPO",1,36.8,"FV_3_1_6_7","Live",33.7,2011,"FV_3_1_6",29.06223474,26.823325936176,57.61357867875,7.83971600699025,53.0222768769185
"8075","FV",2019,3,1,6,70,"PIPO",1,3,"FV_3_1_6_70","Live",2.576,2011,"FV_3_1_6",29.06223474,26.823325936176,57.61357867875,7.83971600699025,53.0222768769185
"8076","FV",2006,3,1,7,1,"PIPO",1,35.2,"FV_3_1_7_1","Live",34.5,1998,"FV_3_1_7",40.5274254,39.187513365,64.5094696975,8.81609288387239,17.6015550289359
"8077","FV",2011,3,1,7,1,"PIPO",1,36.3,"FV_3_1_7_1","Live",35.2,2006,"FV_3_1_7",41.121050355,40.5274254,60.844444446,7.95432453208963,32.3625533933782
"8078","FV",2019,3,1,7,1,"PIPO",1,38.5,"FV_3_1_7_1","Live",36.3,2011,"FV_3_1_7",39.769966005,41.121050355,59.01010101125,7.83971600699025,53.1450947920337
"8079","FV",2006,3,1,7,14,"PIPO",1,35.1,"FV_3_1_7_14","Live",34.6,1998,"FV_3_1_7",40.5274254,39.187513365,64.5094696975,8.81609288387239,17.6015550289359
"8080","FV",2011,3,1,7,14,"PIPO",1,35.6,"FV_3_1_7_14","Live",35.1,2006,"FV_3_1_7",41.121050355,40.5274254,60.844444446,7.95432453208963,32.3625533933782
"8081","FV",2019,3,1,7,14,"PIPO",1,37.2,"FV_3_1_7_14","Live",35.6,2011,"FV_3_1_7",39.769966005,41.121050355,59.01010101125,7.83971600699025,53.1450947920337
"8082","FV",2006,3,1,7,17,"PIPO",1,27.6,"FV_3_1_7_17","Live",27.4,1998,"FV_3_1_7",40.5274254,39.187513365,64.5094696975,8.81609288387239,17.6015550289359
"8083","FV",2011,3,1,7,17,"PIPO",1,27.7,"FV_3_1_7_17","Live",27.6,2006,"FV_3_1_7",41.121050355,40.5274254,60.844444446,7.95432453208963,32.3625533933782
"8084","FV",2019,3,1,7,17,"PIPO",1,28.2,"FV_3_1_7_17","Live",27.7,2011,"FV_3_1_7",39.769966005,41.121050355,59.01010101125,7.83971600699025,53.1450947920337
"8085","FV",2006,3,1,7,19,"PIPO",1,37.2,"FV_3_1_7_19","Live",36.8,1998,"FV_3_1_7",40.5274254,39.187513365,64.5094696975,8.81609288387239,17.6015550289359
"8086","FV",2011,3,1,7,19,"PIPO",1,38.1,"FV_3_1_7_19","Live",37.2,2006,"FV_3_1_7",41.121050355,40.5274254,60.844444446,7.95432453208963,32.3625533933782
"8087","FV",2019,3,1,7,19,"PIPO",1,40,"FV_3_1_7_19","Live",38.1,2011,"FV_3_1_7",39.769966005,41.121050355,59.01010101125,7.83971600699025,53.1450947920337
"8088","FV",2006,3,1,7,2,"PIPO",1,39,"FV_3_1_7_2","Live",38.6,1998,"FV_3_1_7",40.5274254,39.187513365,64.5094696975,8.81609288387239,17.6015550289359
"8089","FV",2011,3,1,7,2,"PIPO",1,38.6,"FV_3_1_7_2","Live",39,2006,"FV_3_1_7",41.121050355,40.5274254,60.844444446,7.95432453208963,32.3625533933782
"8090","FV",2019,3,1,7,2,"PIPO",3,NA,"FV_3_1_7_2","Dead",38.6,2011,"FV_3_1_7",39.769966005,41.121050355,59.01010101125,7.83971600699025,53.1450947920337
"8091","FV",2006,3,1,7,22,"PIPO",1,19.1,"FV_3_1_7_22","Live",19.3,1998,"FV_3_1_7",40.5274254,39.187513365,64.5094696975,8.81609288387239,17.6015550289359
"8092","FV",2011,3,1,7,22,"PIPO",1,19.5,"FV_3_1_7_22","Live",19.1,2006,"FV_3_1_7",41.121050355,40.5274254,60.844444446,7.95432453208963,32.3625533933782
"8093","FV",2006,3,1,7,24,"PIPO",1,28.4,"FV_3_1_7_24","Live",28,1998,"FV_3_1_7",40.5274254,39.187513365,64.5094696975,8.81609288387239,17.6015550289359
"8094","FV",2011,3,1,7,24,"PIPO",1,28.8,"FV_3_1_7_24","Live",28.4,2006,"FV_3_1_7",41.121050355,40.5274254,60.844444446,7.95432453208963,32.3625533933782
"8095","FV",2019,3,1,7,24,"PIPO",1,30,"FV_3_1_7_24","Live",28.8,2011,"FV_3_1_7",39.769966005,41.121050355,59.01010101125,7.83971600699025,53.1450947920337
"8096","FV",2006,3,1,7,25,"PIPO",1,21.8,"FV_3_1_7_25","Live",21.8,1998,"FV_3_1_7",40.5274254,39.187513365,64.5094696975,8.81609288387239,17.6015550289359
"8097","FV",2011,3,1,7,25,"PIPO",1,21.7,"FV_3_1_7_25","Live",21.8,2006,"FV_3_1_7",41.121050355,40.5274254,60.844444446,7.95432453208963,32.3625533933782
"8098","FV",2019,3,1,7,25,"PIPO",1,21.5,"FV_3_1_7_25","Live",21.7,2011,"FV_3_1_7",39.769966005,41.121050355,59.01010101125,7.83971600699025,53.1450947920337
"8099","FV",2006,3,1,7,26,"PIPO",1,5.2,"FV_3_1_7_26","Live",5.2,1998,"FV_3_1_7",40.5274254,39.187513365,64.5094696975,8.81609288387239,17.6015550289359
