"","Nest_ID","Visit_date","No_eggs","No_young","Stage","Year_located","Project_ID","Transect_ID","Transect_ID2","Trt_cat","Fate","UTM_datum_zone","UTM_N","UTM_E","Nest_Ht","Tree_sp","Orientation","cosOrientation","Initiation_date","Init_day","NoFL_uncert","NoFL_cert","Trees_2550","Trees_50","pPIPO","Fate_cat","Peeped","Duration","Julian_end","Julian_start","a1000_areamn2","a1000_areaam2","a1000_areacv2","a1000_contag","a1000_pland2","a1000_pland1","a1000_lpi","a1000_lpi1","a1000_lpi2","a1000_np","a1000_np1","a1000_np2","a1000_proxmn2","a1000_Ha","a1000_RxBu","a1000_WFBu","a1000_PBu"
"1591","EMPAID_NCW-D04A_2016","2016-06-24",0,3,"N",2016,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","HB",1,"NAD83 11N",4956222.51,548413.399,3.5,"PIPO",74,0.275637355816999,2016-05-29,150,2,NA,33.3333333333333,37.5,0.842105263157895,"success",1,10,"176","174",5.4809999,93.4636993,400.6530151,14.1034002,53.593399,28.1608009,39.3956985,6.68818,39.3956985,105,75,30,183.8930054,24.1713009,24.2894001,0,4.35115
"1592","EMPAID_NCW-D04A_2016","2016-06-27",0,3,"N",2016,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","HB",1,"NAD83 11N",4956222.51,548413.399,3.5,"PIPO",74,0.275637355816999,2016-05-29,150,2,NA,33.3333333333333,37.5,0.842105263157895,"success",1,15,"179","176",5.4809999,93.4636993,400.6530151,14.1034002,53.593399,28.1608009,39.3956985,6.68818,39.3956985,105,75,30,183.8930054,24.1713009,24.2894001,0,4.35115
"1593","EMPAID_NCW-D04A_2016","2016-07-05",0,2,"N",2016,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","HB",1,"NAD83 11N",4956222.51,548413.399,3.5,"PIPO",74,0.275637355816999,2016-05-29,150,2,NA,33.3333333333333,37.5,0.842105263157895,"success",1,29,"187","179",5.4809999,93.4636993,400.6530151,14.1034002,53.593399,28.1608009,39.3956985,6.68818,39.3956985,105,75,30,183.8930054,24.1713009,24.2894001,0,4.35115
"1594","EMPAID_NCW-D04A_2016","2016-07-12",999,999,"F",2016,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","HB",1,"NAD83 11N",4956222.51,548413.399,3.5,"PIPO",74,0.275637355816999,2016-05-29,150,2,NA,33.3333333333333,37.5,0.842105263157895,"success",0,25,"194","187",5.4809999,93.4636993,400.6530151,14.1034002,53.593399,28.1608009,39.3956985,6.68818,39.3956985,105,75,30,183.8930054,24.1713009,24.2894001,0,4.35115
"1595","EMPAID_NCW-D04A_2017","2017-05-30",2,2,"N",2017,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","HB",1,"NAD83 11N",4956600.53,548147.376,2,"PIPO",250,-0.342020143325669,2017-05-14,134,2,2,25,2.5,0.75,"success",1,10,"150",NA,4.0021901,96.6109009,481.0350037,11.2765999,41.7424011,28.8061008,36.1689987,8.03755,36.1689987,98,66,32,142.3609924,17.219101,20.1387997,0,0
"1596","EMPAID_NCW-D04A_2017","2017-06-08",0,2,"N",2017,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","HB",1,"NAD83 11N",4956600.53,548147.376,2,"PIPO",250,-0.342020143325669,2017-05-14,134,2,2,25,2.5,0.75,"success",1,13,"159","150",4.0021901,96.6109009,481.0350037,11.2765999,41.7424011,28.8061008,36.1689987,8.03755,36.1689987,98,66,32,142.3609924,17.219101,20.1387997,0,0
"1597","EMPAID_NCW-D04A_2017","2017-06-13",0,2,"N",2017,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","HB",1,"NAD83 11N",4956600.53,548147.376,2,"PIPO",250,-0.342020143325669,2017-05-14,134,2,2,25,2.5,0.75,"success",1,13,"164","159",4.0021901,96.6109009,481.0350037,11.2765999,41.7424011,28.8061008,36.1689987,8.03755,36.1689987,98,66,32,142.3609924,17.219101,20.1387997,0,0
"1598","EMPAID_NCW-D04A_2017","2017-06-16",999,999,"N",2017,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","HB",1,"NAD83 11N",4956600.53,548147.376,2,"PIPO",250,-0.342020143325669,2017-05-14,134,2,2,25,2.5,0.75,"success",0,31,"167","164",4.0021901,96.6109009,481.0350037,11.2765999,41.7424011,28.8061008,36.1689987,8.03755,36.1689987,98,66,32,142.3609924,17.219101,20.1387997,0,0
"1599","EMPAID_NCW-D04A_2017","2017-06-19",0,2,"N",2017,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","HB",1,"NAD83 11N",4956600.53,548147.376,2,"PIPO",250,-0.342020143325669,2017-05-14,134,2,2,25,2.5,0.75,"success",1,10,"170","167",4.0021901,96.6109009,481.0350037,11.2765999,41.7424011,28.8061008,36.1689987,8.03755,36.1689987,98,66,32,142.3609924,17.219101,20.1387997,0,0
"1600","EMPAID_NCW-D04A_2017","2017-06-21",0,2,"N",2017,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","HB",1,"NAD83 11N",4956600.53,548147.376,2,"PIPO",250,-0.342020143325669,2017-05-14,134,2,2,25,2.5,0.75,"success",1,5,"172","170",4.0021901,96.6109009,481.0350037,11.2765999,41.7424011,28.8061008,36.1689987,8.03755,36.1689987,98,66,32,142.3609924,17.219101,20.1387997,0,0
"1601","EMPAID_NCW-D04A_2017","2017-06-27",0,0,"F",2017,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","HB",1,"NAD83 11N",4956600.53,548147.376,2,"PIPO",250,-0.342020143325669,2017-05-14,134,2,2,25,2.5,0.75,"success",1,60,"178","172",4.0021901,96.6109009,481.0350037,11.2765999,41.7424011,28.8061008,36.1689987,8.03755,36.1689987,98,66,32,142.3609924,17.219101,20.1387997,0,0
"1602","EMPAID_NCW-D06A_2014","2014-06-23",0,4,"N",2014,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","H",1,"NAD83 11N",4956245.75,548769.269,3.3,"PIPO",76,0.241921895599668,2014-05-25,145,2,NA,33.3333333333333,17.5,0.727272727272727,"success",1,85,"174",NA,5.1206899,106.3300018,444.5750122,8.9568996,48.4012985,35.8462982,40.6571007,19.7712002,40.6571007,79,50,29,169.621994,20.4459,0,0,0
"1603","EMPAID_NCW-D06A_2014","2014-07-03",0,1,"N",2014,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","H",1,"NAD83 11N",4956245.75,548769.269,3.3,"PIPO",76,0.241921895599668,2014-05-25,145,2,NA,33.3333333333333,17.5,0.727272727272727,"success",1,60,"184","184",5.1206899,106.3300018,444.5750122,8.9568996,48.4012985,35.8462982,40.6571007,19.7712002,40.6571007,79,50,29,169.621994,20.4459,0,0,0
"1604","EMPAID_NCW-D06A_2014","2014-07-07",0,0,"F",2014,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","H",1,"NAD83 11N",4956245.75,548769.269,3.3,"PIPO",76,0.241921895599668,2014-05-25,145,2,NA,33.3333333333333,17.5,0.727272727272727,"success",1,7,"188","184",5.1206899,106.3300018,444.5750122,8.9568996,48.4012985,35.8462982,40.6571007,19.7712002,40.6571007,79,50,29,169.621994,20.4459,0,0,0
"1605","EMPAID_NCW-D09A_2012","2012-06-20",1,3,"N",2012,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","U",1,"NAD83 11N",4955986.319,548817.118,6.6,"PIPO",170,-0.984807753012208,2012-05-27,148,3,NA,NA,NA,NA,"success",1,82,"172",NA,6.8791299,86.7874985,340.822998,12.3292999,51.5694008,31.0648003,35.8170013,7.6855402,35.8170013,81,58,23,151.4730072,0,0,0,0
"1606","EMPAID_NCW-D09A_2012","2012-07-05",1,3,"N",2012,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","U",1,"NAD83 11N",4955986.319,548817.118,6.6,"PIPO",170,-0.984807753012208,2012-05-27,148,3,NA,NA,NA,NA,"success",1,67,"187","172",6.8791299,86.7874985,340.822998,12.3292999,51.5694008,31.0648003,35.8170013,7.6855402,35.8170013,81,58,23,151.4730072,0,0,0,0
"1607","EMPAID_NCW-D09A_2012","2012-07-10",1,0,"F",2012,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","U",1,"NAD83 11N",4955986.319,548817.118,6.6,"PIPO",170,-0.984807753012208,2012-05-27,148,3,NA,NA,NA,NA,"success",1,38,"192","187",6.8791299,86.7874985,340.822998,12.3292999,51.5694008,31.0648003,35.8170013,7.6855402,35.8170013,81,58,23,151.4730072,0,0,0,0
"1608","EMPAID_NCW-D09A_2013","2013-07-25",0,2,"N",2013,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","U",1,"NAD83 11N",4955975.57601,549114.210454,1.6,"PIPO",279,0.156434465040231,2013-06-28,179,2,NA,133.333333333333,2.5,1,"success",1,47,"206",NA,7.83429,85.2370987,314.3250122,11.8965998,53.6227989,30.1261005,35.8462982,5.4854798,35.8462982,83,62,21,158.3769989,0,0,0,0
"1609","EMPAID_NCW-D09A_2013","2013-07-30",0,2,"N",2013,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","U",1,"NAD83 11N",4955975.57601,549114.210454,1.6,"PIPO",279,0.156434465040231,2013-06-28,179,2,NA,133.333333333333,2.5,1,"success",1,19,"211","206",7.83429,85.2370987,314.3250122,11.8965998,53.6227989,30.1261005,35.8462982,5.4854798,35.8462982,83,62,21,158.3769989,0,0,0,0
"1610","EMPAID_NCW-D09A_2013","2013-08-01",0,2,"N",2013,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","U",1,"NAD83 11N",4955975.57601,549114.210454,1.6,"PIPO",279,0.156434465040231,2013-06-28,179,2,NA,133.333333333333,2.5,1,"success",1,7,"213","211",7.83429,85.2370987,314.3250122,11.8965998,53.6227989,30.1261005,35.8462982,5.4854798,35.8462982,83,62,21,158.3769989,0,0,0,0
"1611","EMPAID_NCW-D09A_2013","2013-08-05",0,2,"N",2013,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","U",1,"NAD83 11N",4955975.57601,549114.210454,1.6,"PIPO",279,0.156434465040231,2013-06-28,179,2,NA,133.333333333333,2.5,1,"success",1,75,"217","213",7.83429,85.2370987,314.3250122,11.8965998,53.6227989,30.1261005,35.8462982,5.4854798,35.8462982,83,62,21,158.3769989,0,0,0,0
"1612","EMPAID_NCW-D09A_2013","2013-08-08",0,0,"F",2013,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","U",1,"NAD83 11N",4955975.57601,549114.210454,1.6,"PIPO",279,0.156434465040231,2013-06-28,179,2,NA,133.333333333333,2.5,1,"success",1,11,"220","217",7.83429,85.2370987,314.3250122,11.8965998,53.6227989,30.1261005,35.8462982,5.4854798,35.8462982,83,62,21,158.3769989,0,0,0,0
"1613","EMPAID_NCW-D10A_2013","2013-05-10",999,999,"E",2013,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","U",3,"NAD83 11N",4955879.37987,549355.028947,3.6,"PIPO",330,0.866025403784438,2013-05-26,146,0,0,25,10,0.714285714285714,"failure",0,50,"130",NA,10.5839996,83.8895035,263.1740112,11.6911001,51.7453995,30.2434998,33.6461983,8.8589001,33.6461983,78,63,15,169.8439941,0,0,0,0
"1614","EMPAID_NCW-D10A_2013","2013-05-30",999,999,"I",2013,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","U",3,"NAD83 11N",4955879.37987,549355.028947,3.6,"PIPO",330,0.866025403784438,2013-05-26,146,0,0,25,10,0.714285714285714,"failure",0,53,"150","130",10.5839996,83.8895035,263.1740112,11.6911001,51.7453995,30.2434998,33.6461983,8.8589001,33.6461983,78,63,15,169.8439941,0,0,0,0
"1615","EMPAID_NCW-D10A_2013","2013-06-06",999,999,"I",2013,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","U",3,"NAD83 11N",4955879.37987,549355.028947,3.6,"PIPO",330,0.866025403784438,2013-05-26,146,0,0,25,10,0.714285714285714,"failure",0,24,"157","150",10.5839996,83.8895035,263.1740112,11.6911001,51.7453995,30.2434998,33.6461983,8.8589001,33.6461983,78,63,15,169.8439941,0,0,0,0
"1616","EMPAID_NCW-D10A_2013","2013-06-07",4,0,"I",2013,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","U",3,"NAD83 11N",4955879.37987,549355.028947,3.6,"PIPO",330,0.866025403784438,2013-05-26,146,0,0,25,10,0.714285714285714,"failure",1,10,"158","157",10.5839996,83.8895035,263.1740112,11.6911001,51.7453995,30.2434998,33.6461983,8.8589001,33.6461983,78,63,15,169.8439941,0,0,0,0
"1617","EMPAID_NCW-D10A_2013","2013-06-10",999,999,"I",2013,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","U",3,"NAD83 11N",4955879.37987,549355.028947,3.6,"PIPO",330,0.866025403784438,2013-05-26,146,0,0,25,10,0.714285714285714,"failure",0,65,"161","158",10.5839996,83.8895035,263.1740112,11.6911001,51.7453995,30.2434998,33.6461983,8.8589001,33.6461983,78,63,15,169.8439941,0,0,0,0
"1618","EMPAID_NCW-D10A_2013","2013-06-13",1,3,"N",2013,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","U",3,"NAD83 11N",4955879.37987,549355.028947,3.6,"PIPO",330,0.866025403784438,2013-05-26,146,0,0,25,10,0.714285714285714,"failure",1,61,"164","161",10.5839996,83.8895035,263.1740112,11.6911001,51.7453995,30.2434998,33.6461983,8.8589001,33.6461983,78,63,15,169.8439941,0,0,0,0
"1619","EMPAID_NCW-D10A_2013","2013-06-14",1,3,"N",2013,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","U",3,"NAD83 11N",4955879.37987,549355.028947,3.6,"PIPO",330,0.866025403784438,2013-05-26,146,0,0,25,10,0.714285714285714,"failure",1,59,"165","164",10.5839996,83.8895035,263.1740112,11.6911001,51.7453995,30.2434998,33.6461983,8.8589001,33.6461983,78,63,15,169.8439941,0,0,0,0
"1620","EMPAID_NCW-D10A_2013","2013-06-18",0,0,"N",2013,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","U",3,"NAD83 11N",4955879.37987,549355.028947,3.6,"PIPO",330,0.866025403784438,2013-05-26,146,0,0,25,10,0.714285714285714,"failure",1,52,"169","165",10.5839996,83.8895035,263.1740112,11.6911001,51.7453995,30.2434998,33.6461983,8.8589001,33.6461983,78,63,15,169.8439941,0,0,0,0
"1621","EMPAID_NCW-D10A_2016","2016-06-28",999,999,"N",2016,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","HB",1,"NAD83 11N",4955761.912,549349.456,9.8,"PIPO",180,-1,2016-06-08,160,2,NA,58.3333333333333,12.5,0.166666666666667,"success",0,60,"180",NA,11.6160002,78.3757019,239.7339935,21.2000008,56.7907982,22.6459007,29.9500999,7.9495502,29.9500999,103,88,15,181.6399994,24.5820007,13.8301001,0,5.80896
"1622","EMPAID_NCW-D10A_2016","2016-06-30",999,999,"N",2016,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","HB",1,"NAD83 11N",4955761.912,549349.456,9.8,"PIPO",180,-1,2016-06-08,160,2,NA,58.3333333333333,12.5,0.166666666666667,"success",0,31,"182","180",11.6160002,78.3757019,239.7339935,21.2000008,56.7907982,22.6459007,29.9500999,7.9495502,29.9500999,103,88,15,181.6399994,24.5820007,13.8301001,0,5.80896
"1623","EMPAID_NCW-D10A_2016","2016-07-07",0,2,"N",2016,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","HB",1,"NAD83 11N",4955761.912,549349.456,9.8,"PIPO",180,-1,2016-06-08,160,2,NA,58.3333333333333,12.5,0.166666666666667,"success",1,17,"189","182",11.6160002,78.3757019,239.7339935,21.2000008,56.7907982,22.6459007,29.9500999,7.9495502,29.9500999,103,88,15,181.6399994,24.5820007,13.8301001,0,5.80896
"1624","EMPAID_NCW-D10A_2016","2016-07-12",999,999,"N",2016,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","HB",1,"NAD83 11N",4955761.912,549349.456,9.8,"PIPO",180,-1,2016-06-08,160,2,NA,58.3333333333333,12.5,0.166666666666667,"success",0,55,"194","189",11.6160002,78.3757019,239.7339935,21.2000008,56.7907982,22.6459007,29.9500999,7.9495502,29.9500999,103,88,15,181.6399994,24.5820007,13.8301001,0,5.80896
"1625","EMPAID_NCW-D10A_2016","2016-07-14",999,999,"N",2016,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","HB",1,"NAD83 11N",4955761.912,549349.456,9.8,"PIPO",180,-1,2016-06-08,160,2,NA,58.3333333333333,12.5,0.166666666666667,"success",0,12,"196","194",11.6160002,78.3757019,239.7339935,21.2000008,56.7907982,22.6459007,29.9500999,7.9495502,29.9500999,103,88,15,181.6399994,24.5820007,13.8301001,0,5.80896
"1626","EMPAID_NCW-D10A_2016","2016-07-20",0,0,"F",2016,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","HB",1,"NAD83 11N",4955761.912,549349.456,9.8,"PIPO",180,-1,2016-06-08,160,2,NA,58.3333333333333,12.5,0.166666666666667,"success",1,5,"202","196",11.6160002,78.3757019,239.7339935,21.2000008,56.7907982,22.6459007,29.9500999,7.9495502,29.9500999,103,88,15,181.6399994,24.5820007,13.8301001,0,5.80896
"1627","EMPAID_NCW-D10A_2017","2017-05-19",999,999,"I",2017,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","HB",1,"NAD83 11N",4955938.501,549345.282,2.1,"PIPO",318,0.743144825477394,2017-05-11,131,3,1,50,2.5,0.285714285714286,"success",0,20,"139",NA,14.5038004,97.5866013,239.3390045,24.2194996,61.4550018,21.6779003,39.6596985,7.9495502,39.6596985,103,90,13,237.4320068,26.9286995,19.3017006,0,4.7776699
"1628","EMPAID_NCW-D10A_2017","2017-05-22",3,0,"I",2017,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","HB",1,"NAD83 11N",4955938.501,549345.282,2.1,"PIPO",318,0.743144825477394,2017-05-11,131,3,1,50,2.5,0.285714285714286,"success",1,16,"142","139",14.5038004,97.5866013,239.3390045,24.2194996,61.4550018,21.6779003,39.6596985,7.9495502,39.6596985,103,90,13,237.4320068,26.9286995,19.3017006,0,4.7776699
"1629","EMPAID_NCW-D10A_2017","2017-05-30",0,3,"N",2017,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","HB",1,"NAD83 11N",4955938.501,549345.282,2.1,"PIPO",318,0.743144825477394,2017-05-11,131,3,1,50,2.5,0.285714285714286,"success",1,15,"150","142",14.5038004,97.5866013,239.3390045,24.2194996,61.4550018,21.6779003,39.6596985,7.9495502,39.6596985,103,90,13,237.4320068,26.9286995,19.3017006,0,4.7776699
"1630","EMPAID_NCW-D10A_2017","2017-06-07",0,3,"N",2017,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","HB",1,"NAD83 11N",4955938.501,549345.282,2.1,"PIPO",318,0.743144825477394,2017-05-11,131,3,1,50,2.5,0.285714285714286,"success",1,17,"158","150",14.5038004,97.5866013,239.3390045,24.2194996,61.4550018,21.6779003,39.6596985,7.9495502,39.6596985,103,90,13,237.4320068,26.9286995,19.3017006,0,4.7776699
"1631","EMPAID_NCW-D10A_2017","2017-06-10",0,3,"N",2017,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","HB",1,"NAD83 11N",4955938.501,549345.282,2.1,"PIPO",318,0.743144825477394,2017-05-11,131,3,1,50,2.5,0.285714285714286,"success",1,10,"161","158",14.5038004,97.5866013,239.3390045,24.2194996,61.4550018,21.6779003,39.6596985,7.9495502,39.6596985,103,90,13,237.4320068,26.9286995,19.3017006,0,4.7776699
"1632","EMPAID_NCW-D10A_2017","2017-06-16",0,3,"N",2017,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","HB",1,"NAD83 11N",4955938.501,549345.282,2.1,"PIPO",318,0.743144825477394,2017-05-11,131,3,1,50,2.5,0.285714285714286,"success",1,16,"167","161",14.5038004,97.5866013,239.3390045,24.2194996,61.4550018,21.6779003,39.6596985,7.9495502,39.6596985,103,90,13,237.4320068,26.9286995,19.3017006,0,4.7776699
"1633","EMPAID_NCW-D10A_2017","2017-06-19",0,3,"N",2017,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","HB",1,"NAD83 11N",4955938.501,549345.282,2.1,"PIPO",318,0.743144825477394,2017-05-11,131,3,1,50,2.5,0.285714285714286,"success",1,5,"170","167",14.5038004,97.5866013,239.3390045,24.2194996,61.4550018,21.6779003,39.6596985,7.9495502,39.6596985,103,90,13,237.4320068,26.9286995,19.3017006,0,4.7776699
"1634","EMPAID_NCW-D10A_2017","2017-06-22",999,999,"F",2017,"EMPAID","EMPAID_CW-D","EMPAID_CW-D","HB",1,"NAD83 11N",4955938.501,549345.282,2.1,"PIPO",318,0.743144825477394,2017-05-11,131,3,1,50,2.5,0.285714285714286,"success",0,22,"173","170",14.5038004,97.5866013,239.3390045,24.2194996,61.4550018,21.6779003,39.6596985,7.9495502,39.6596985,103,90,13,237.4320068,26.9286995,19.3017006,0,4.7776699
"1635","EMPAID_NCW-E03A_2017","2017-06-13",4,0,"I",2017,"EMPAID","EMPAID_CW-E","EMPAID_CW-E","H",1,"NAD83 11N",4956581.862,552340.599,2.5,"PIPO",130,-0.642787609686539,2017-06-03,154,3,3,33.3333333333333,12.5,0.666666666666667,"success",1,20,"164",NA,48.618,242.0119934,199.4450073,38.3394012,79.2313995,17.9524994,79.055397,2.99208,79.055397,80,75,5,539.3060303,24.5527,0,0,0
"1636","EMPAID_NCW-E03A_2017","2017-06-16",999,999,"I",2017,"EMPAID","EMPAID_CW-E","EMPAID_CW-E","H",1,"NAD83 11N",4956581.862,552340.599,2.5,"PIPO",130,-0.642787609686539,2017-06-03,154,3,3,33.3333333333333,12.5,0.666666666666667,"success",0,18,"167","164",48.618,242.0119934,199.4450073,38.3394012,79.2313995,17.9524994,79.055397,2.99208,79.055397,80,75,5,539.3060303,24.5527,0,0,0
"1637","EMPAID_NCW-E03A_2017","2017-06-21",999,999,"N",2017,"EMPAID","EMPAID_CW-E","EMPAID_CW-E","H",1,"NAD83 11N",4956581.862,552340.599,2.5,"PIPO",130,-0.642787609686539,2017-06-03,154,3,3,33.3333333333333,12.5,0.666666666666667,"success",0,26,"172","167",48.618,242.0119934,199.4450073,38.3394012,79.2313995,17.9524994,79.055397,2.99208,79.055397,80,75,5,539.3060303,24.5527,0,0,0
"1638","EMPAID_NCW-E03A_2017","2017-06-23",1,3,"N",2017,"EMPAID","EMPAID_CW-E","EMPAID_CW-E","H",1,"NAD83 11N",4956581.862,552340.599,2.5,"PIPO",130,-0.642787609686539,2017-06-03,154,3,3,33.3333333333333,12.5,0.666666666666667,"success",1,15,"174","172",48.618,242.0119934,199.4450073,38.3394012,79.2313995,17.9524994,79.055397,2.99208,79.055397,80,75,5,539.3060303,24.5527,0,0,0
"1639","EMPAID_NCW-E03A_2017","2017-06-26",999,999,"N",2017,"EMPAID","EMPAID_CW-E","EMPAID_CW-E","H",1,"NAD83 11N",4956581.862,552340.599,2.5,"PIPO",130,-0.642787609686539,2017-06-03,154,3,3,33.3333333333333,12.5,0.666666666666667,"success",0,90,"177","174",48.618,242.0119934,199.4450073,38.3394012,79.2313995,17.9524994,79.055397,2.99208,79.055397,80,75,5,539.3060303,24.5527,0,0,0
"1640","EMPAID_NCW-E03A_2017","2017-06-30",0,3,"N",2017,"EMPAID","EMPAID_CW-E","EMPAID_CW-E","H",1,"NAD83 11N",4956581.862,552340.599,2.5,"PIPO",130,-0.642787609686539,2017-06-03,154,3,3,33.3333333333333,12.5,0.666666666666667,"success",1,10,"181","177",48.618,242.0119934,199.4450073,38.3394012,79.2313995,17.9524994,79.055397,2.99208,79.055397,80,75,5,539.3060303,24.5527,0,0,0
"1641","EMPAID_NCW-E03A_2017","2017-07-06",999,999,"N",2017,"EMPAID","EMPAID_CW-E","EMPAID_CW-E","H",1,"NAD83 11N",4956581.862,552340.599,2.5,"PIPO",130,-0.642787609686539,2017-06-03,154,3,3,33.3333333333333,12.5,0.666666666666667,"success",0,14,"187","181",48.618,242.0119934,199.4450073,38.3394012,79.2313995,17.9524994,79.055397,2.99208,79.055397,80,75,5,539.3060303,24.5527,0,0,0
"1642","EMPAID_NCW-E03A_2017","2017-07-10",0,3,"N",2017,"EMPAID","EMPAID_CW-E","EMPAID_CW-E","H",1,"NAD83 11N",4956581.862,552340.599,2.5,"PIPO",130,-0.642787609686539,2017-06-03,154,3,3,33.3333333333333,12.5,0.666666666666667,"success",1,11,"191","187",48.618,242.0119934,199.4450073,38.3394012,79.2313995,17.9524994,79.055397,2.99208,79.055397,80,75,5,539.3060303,24.5527,0,0,0
"1643","EMPAID_NCW-E03A_2017","2017-07-12",0,3,"N",2017,"EMPAID","EMPAID_CW-E","EMPAID_CW-E","H",1,"NAD83 11N",4956581.862,552340.599,2.5,"PIPO",130,-0.642787609686539,2017-06-03,154,3,3,33.3333333333333,12.5,0.666666666666667,"success",1,17,"193","191",48.618,242.0119934,199.4450073,38.3394012,79.2313995,17.9524994,79.055397,2.99208,79.055397,80,75,5,539.3060303,24.5527,0,0,0
"1644","EMPAID_NCW-E03A_2017","2017-07-17",999,999,"F",2017,"EMPAID","EMPAID_CW-E","EMPAID_CW-E","H",1,"NAD83 11N",4956581.862,552340.599,2.5,"PIPO",130,-0.642787609686539,2017-06-03,154,3,3,33.3333333333333,12.5,0.666666666666667,"success",0,31,"198","193",48.618,242.0119934,199.4450073,38.3394012,79.2313995,17.9524994,79.055397,2.99208,79.055397,80,75,5,539.3060303,24.5527,0,0,0
"1645","EMPAID_NCW-E03A_2017","2017-07-18",0,0,"F",2017,"EMPAID","EMPAID_CW-E","EMPAID_CW-E","H",1,"NAD83 11N",4956581.862,552340.599,2.5,"PIPO",130,-0.642787609686539,2017-06-03,154,3,3,33.3333333333333,12.5,0.666666666666667,"success",1,14,"199","198",48.618,242.0119934,199.4450073,38.3394012,79.2313995,17.9524994,79.055397,2.99208,79.055397,80,75,5,539.3060303,24.5527,0,0,0
"1646","EMPAID_NCW-G02A_2019","2019-06-18",3,1,"N",2019,"EMPAID","EMPAID_CW-G","EMPAID_CW-G","HB",1,"NAD83 11N",4950535.674,551221.868,8.4,"PSME",178,-0.999390827019096,2019-05-22,142,1,1,0,0,0,"success",1,219,"169",NA,1.2539999,20.0226002,386.8720093,48.2584991,12.2616997,56.1748009,47.4626007,47.4626007,8.8589001,58,28,30,10.9052,30.3607998,53.3532982,100,0
"1647","EMPAID_NCW-G02A_2019","2019-07-03",1,0,"F",2019,"EMPAID","EMPAID_CW-G","EMPAID_CW-G","HB",1,"NAD83 11N",4950535.674,551221.868,8.4,"PSME",178,-0.999390827019096,2019-05-22,142,1,1,0,0,0,"success",1,65,"184","169",1.2539999,20.0226002,386.8720093,48.2584991,12.2616997,56.1748009,47.4626007,47.4626007,8.8589001,58,28,30,10.9052,30.3607998,53.3532982,100,0
"1648","EMPAID_NDL03A_2013","2013-05-15",999,999,"E",2013,"EMPAID","EMPAID_DL","EMPAID_DL","U",1,"NAD83 11N",4979791.125,529422.611,6.7,"PIPO",70,0.342020143325669,2013-06-03,154,4,NA,0,5,0.4,"success",0,30,"135",NA,0.479455,1.75915,163.3730011,49.6929016,8.5949001,58.1109009,29.9207993,29.9207993,1.3787,70,15,55,3.2156401,0,0,0,0
"1649","EMPAID_NDL03A_2013","2013-05-31",999,999,"E",2013,"EMPAID","EMPAID_DL","EMPAID_DL","U",1,"NAD83 11N",4979791.125,529422.611,6.7,"PIPO",70,0.342020143325669,2013-06-03,154,4,NA,0,5,0.4,"success",0,17,"151","135",0.479455,1.75915,163.3730011,49.6929016,8.5949001,58.1109009,29.9207993,29.9207993,1.3787,70,15,55,3.2156401,0,0,0,0
