"","Nest_ID","Visit_date","Prev_date","interval","Fate_cat","Initiation_date","Stage"
"806","EMPAID_NB-T10A_2014","2014-06-16","2014-06-05",3,"success","2014-06-01","I"
"807","EMPAID_NB-T10A_2014","2014-06-18","2014-06-16",4,"success","2014-06-01","N"
"808","EMPAID_NB-T10A_2014","2014-06-29","2014-06-18",5,"success","2014-06-01","N"
"809","EMPAID_NB-T10A_2014","2014-07-08","2014-06-29",6,"success","2014-06-01","N"
"810","EMPAID_NB-T10A_2014","2014-07-10","2014-07-08",7,"success","2014-06-01","N"
"811","EMPAID_NB-T10A_2014","2014-07-15","2014-07-10",8,"success","2014-06-01","F"
"812","EMPAID_NB-T10A_2014","2014-07-24","2014-07-15",9,"success","2014-06-01","F"
"813","EMPAID_NB-T10A_2017","2017-06-30","2017-06-26",1,"success","2017-05-28","N"
"814","EMPAID_NB-T10A_2017","2017-07-05","2017-06-30",2,"success","2017-05-28","N"
"815","EMPAID_NB-T10A_2017","2017-07-07","2017-07-05",3,"success","2017-05-28","F"
"816","EMPAID_NB-T10A_2018","2018-06-07","2018-06-04",1,"success","2018-05-29","I"
"817","EMPAID_NB-T10A_2018","2018-06-11","2018-06-07",2,"success","2018-05-29","I"
"818","EMPAID_NB-T10A_2018","2018-06-13","2018-06-11",3,"success","2018-05-29","I"
"819","EMPAID_NB-T10A_2018","2018-06-14","2018-06-13",4,"success","2018-05-29","N"
"820","EMPAID_NB-T10A_2018","2018-06-18","2018-06-14",5,"success","2018-05-29","N"
"821","EMPAID_NB-T10A_2018","2018-06-26","2018-06-18",6,"success","2018-05-29","N"
"822","EMPAID_NB-T10A_2018","2018-06-28","2018-06-26",7,"success","2018-05-29","N"
"823","EMPAID_NB-T10A_2018","2018-07-03","2018-06-28",8,"success","2018-05-29","N"
"824","EMPAID_NB-T10A_2018","2018-07-05","2018-07-03",9,"success","2018-05-29","N"
"825","EMPAID_NB-T10A_2018","2018-07-09","2018-07-05",10,"success","2018-05-29","N"
"826","EMPAID_NB-T10A_2018","2018-07-11","2018-07-09",11,"success","2018-05-29","N"
"827","EMPAID_NB-T10A_2018","2018-07-12","2018-07-11",12,"success","2018-05-29","F"
"828","EMPAID_NB-T10A_2019","2019-06-25","2019-06-13",1,"failure","2019-99-99","I"
"829","EMPAID_NB-U01A_2013","2013-06-21","2013-06-17",1,"success","2013-06-05","N"
"830","EMPAID_NB-U01A_2013","2013-06-25","2013-06-21",2,"success","2013-06-05","N"
"831","EMPAID_NB-U01A_2013","2013-06-27","2013-06-25",3,"success","2013-06-05","N"
"832","EMPAID_NB-U01A_2013","2013-07-03","2013-06-27",4,"success","2013-06-05","N"
"833","EMPAID_NB-U01A_2013","2013-07-04","2013-07-03",5,"success","2013-06-05","N"
"834","EMPAID_NB-U01A_2013","2013-07-08","2013-07-04",6,"success","2013-06-05","N"
"835","EMPAID_NB-U01A_2013","2013-07-10","2013-07-08",7,"success","2013-06-05","N"
"836","EMPAID_NB-U01A_2013","2013-07-11","2013-07-10",8,"success","2013-06-05","N"
"837","EMPAID_NB-U01A_2013","2013-07-15","2013-07-11",9,"success","2013-06-05","N"
"838","EMPAID_NB-U01A_2013","2013-07-17","2013-07-15",10,"success","2013-06-05","N"
"839","EMPAID_NB-U01A_2013","2013-07-20","2013-07-17",11,"success","2013-06-05","F"
"840","EMPAID_NB-U01A_2014","2014-06-05","2014-05-30",1,"success","2014-05-30","I"
"841","EMPAID_NB-U01A_2014","2014-06-09","2014-06-05",2,"success","2014-05-30","I"
"842","EMPAID_NB-U01A_2014","2014-06-13","2014-06-09",3,"success","2014-05-30","I"
"843","EMPAID_NB-U01A_2014","2014-06-19","2014-06-13",4,"success","2014-05-30","N"
"844","EMPAID_NB-U01A_2014","2014-06-23","2014-06-19",5,"success","2014-05-30","N"
"845","EMPAID_NB-U01A_2014","2014-07-01","2014-06-23",6,"success","2014-05-30","N"
"846","EMPAID_NB-U01A_2014","2014-07-07","2014-07-01",7,"success","2014-05-30","N"
"847","EMPAID_NB-U01A_2014","2014-07-10","2014-07-07",8,"success","2014-05-30","N"
"848","EMPAID_NB-U01A_2014","2014-07-15","2014-07-10",9,"success","2014-05-30","F"
"849","EMPAID_NB-U01A_2015","2015-06-01","2015-05-22",1,"success","2015-05-19","I"
"850","EMPAID_NB-U01A_2015","2015-06-04","2015-06-01",2,"success","2015-05-19","N"
"851","EMPAID_NB-U01A_2015","2015-06-09","2015-06-04",3,"success","2015-05-19","N"
"852","EMPAID_NB-U01A_2015","2015-06-11","2015-06-09",4,"success","2015-05-19","N"
"853","EMPAID_NB-U01A_2015","2015-06-16","2015-06-11",5,"success","2015-05-19","N"
"854","EMPAID_NB-U01A_2015","2015-06-23","2015-06-16",6,"success","2015-05-19","N"
"855","EMPAID_NB-U01A_2015","2015-06-29","2015-06-23",7,"success","2015-05-19","N"
"856","EMPAID_NB-U01A_2016","2016-06-17","2016-06-08",1,"failure","2016-06-04","I"
"857","EMPAID_NB-U02A_2012","2012-06-26","2012-06-21",1,"success","2012-05-27","N"
"858","EMPAID_NB-U02A_2012","2012-06-29","2012-06-26",2,"success","2012-05-27","N"
"859","EMPAID_NB-U02A_2012","2012-07-02","2012-06-29",3,"success","2012-05-27","N"
"860","EMPAID_NB-U02A_2012","2012-07-04","2012-07-02",4,"success","2012-05-27","N"
"861","EMPAID_NB-U02A_2012","2012-07-05","2012-07-04",5,"success","2012-05-27","N"
"862","EMPAID_NB-U02A_2012","2012-07-08","2012-07-05",6,"success","2012-05-27","F"
"863","EMPAID_NB-U02A_2013","2013-06-11","2013-06-04",1,"failure","2013-05-27","I"
"864","EMPAID_NB-U02A_2013","2013-06-14","2013-06-11",2,"failure","2013-05-27","I"
"865","EMPAID_NB-U02A_2013","2013-06-18","2013-06-14",3,"failure","2013-05-27","I"
"866","EMPAID_NB-U05A_2015","2015-06-30","2015-06-24",1,"failure","2015-06-17","I"
"867","EMPAID_NB-U05A_2015","2015-07-06","2015-06-30",2,"failure","2015-06-17","N"
"868","EMPAID_NB-U05A_2015","2015-07-13","2015-07-06",3,"failure","2015-06-17","N"
"869","EMPAID_NB-U05A_2015","2015-07-20","2015-07-13",4,"failure","2015-06-17","N"
"870","EMPAID_NBR01A_2018","2018-07-02","2018-06-29",1,"success","2018-05-26","N"
"871","EMPAID_NBR01A_2018","2018-07-09","2018-07-02",2,"success","2018-05-26","F"
"872","EMPAID_NBR04A_2013","2013-06-17","2013-06-13",1,"success","2013-06-12","I"
"873","EMPAID_NBR04A_2013","2013-06-24","2013-06-17",2,"success","2013-06-12","I"
"874","EMPAID_NBR04A_2013","2013-06-27","2013-06-24",3,"success","2013-06-12","N"
"875","EMPAID_NBR04A_2013","2013-07-02","2013-06-27",4,"success","2013-06-12","N"
"876","EMPAID_NBR04A_2013","2013-07-04","2013-07-02",5,"success","2013-06-12","N"
"877","EMPAID_NBR04A_2013","2013-07-08","2013-07-04",6,"success","2013-06-12","N"
"878","EMPAID_NBR04A_2013","2013-07-11","2013-07-08",7,"success","2013-06-12","N"
"879","EMPAID_NBR04A_2013","2013-07-15","2013-07-11",8,"success","2013-06-12","N"
"880","EMPAID_NBR04A_2013","2013-07-18","2013-07-15",9,"success","2013-06-12","N"
"881","EMPAID_NBR04A_2013","2013-07-22","2013-07-18",10,"success","2013-06-12","N"
"882","EMPAID_NBR04A_2013","2013-07-24","2013-07-22",11,"success","2013-06-12","F"
"883","EMPAID_NBWC01A_2012","2012-06-18","2012-06-15",1,"success","2012-05-26","N"
"884","EMPAID_NBWC01A_2012","2012-06-20","2012-06-18",2,"success","2012-05-26","N"
"885","EMPAID_NBWC01A_2012","2012-06-22","2012-06-20",3,"success","2012-05-26","N"
"886","EMPAID_NBWC01A_2012","2012-07-02","2012-06-22",4,"success","2012-05-26","N"
"887","EMPAID_NBWC01A_2012","2012-07-05","2012-07-02",5,"success","2012-05-26","N"
"888","EMPAID_NBWC01A_2012","2012-07-08","2012-07-05",6,"success","2012-05-26","F"
"889","EMPAID_NBWC01A_2013","2013-06-06","2013-06-04",1,"failure","2013-06-02","I"
"890","EMPAID_NBWC01A_2013","2013-06-12","2013-06-06",2,"failure","2013-06-02","I"
"891","EMPAID_NBWC01A_2013","2013-06-14","2013-06-12",3,"failure","2013-06-02","I"
"892","EMPAID_NBWC01A_2013","2013-06-17","2013-06-14",4,"failure","2013-06-02","N"
"893","EMPAID_NBWC01A_2013","2013-06-18","2013-06-17",5,"failure","2013-06-02","N"
"894","EMPAID_NBWC01A_2013","2013-06-23","2013-06-18",6,"failure","2013-06-02","N"
"895","EMPAID_NBWC01A_2013","2013-06-24","2013-06-23",7,"failure","2013-06-02","N"
"896","EMPAID_NBWC01A_2014","2014-06-03","2014-06-02",1,"success","2014-05-29","I"
"897","EMPAID_NBWC01A_2014","2014-06-13","2014-06-03",2,"success","2014-05-29","N"
"898","EMPAID_NBWC01A_2014","2014-06-18","2014-06-13",3,"success","2014-05-29","N"
"899","EMPAID_NBWC01A_2014","2014-06-26","2014-06-18",4,"success","2014-05-29","N"
"900","EMPAID_NBWC01A_2014","2014-06-30","2014-06-26",5,"success","2014-05-29","N"
"901","EMPAID_NBWC01A_2014","2014-07-04","2014-06-30",6,"success","2014-05-29","N"
"902","EMPAID_NBWC01A_2014","2014-07-06","2014-07-04",7,"success","2014-05-29","N"
"903","EMPAID_NBWC01A_2014","2014-07-07","2014-07-06",8,"success","2014-05-29","N"
"904","EMPAID_NBWC01A_2014","2014-07-09","2014-07-07",9,"success","2014-05-29","F"
"905","EMPAID_NBWC01A_2015","2015-06-04","2015-06-01",1,"failure","2015-05-30","I"
"906","EMPAID_NBWC01A_2015","2015-06-08","2015-06-04",2,"failure","2015-05-30","I"
"907","EMPAID_NBWC01A_2015","2015-06-10","2015-06-08",3,"failure","2015-05-30","I"
"908","EMPAID_NBWC01A_2015","2015-06-14","2015-06-10",4,"failure","2015-05-30","I"
"909","EMPAID_NBWC01A_2015","2015-06-18","2015-06-14",5,"failure","2015-05-30","I"
"910","EMPAID_NBWC01A_2015","2015-06-29","2015-06-18",6,"failure","2015-05-30","N"
"911","EMPAID_NBWC01A_2016","2016-06-17","2016-06-08",1,"success","2016-05-24","N"
"912","EMPAID_NBWC01A_2016","2016-06-21","2016-06-17",2,"success","2016-05-24","N"
"913","EMPAID_NBWC01A_2016","2016-06-29","2016-06-21",3,"success","2016-05-24","N"
"914","EMPAID_NBWC01A_2016","2016-07-06","2016-06-29",4,"success","2016-05-24","F"
"915","EMPAID_NBWC01A_2017","2017-07-05","2017-06-30",1,"success","2017-06-12","N"
"916","EMPAID_NBWC01A_2017","2017-07-10","2017-07-05",2,"success","2017-06-12","N"
"917","EMPAID_NBWC01A_2017","2017-07-12","2017-07-10",3,"success","2017-06-12","N"
"918","EMPAID_NBWC01A_2017","2017-07-17","2017-07-12",4,"success","2017-06-12","N"
"919","EMPAID_NBWC01A_2017","2017-07-20","2017-07-17",5,"success","2017-06-12","N"
"920","EMPAID_NBWC01A_2017","2017-07-21","2017-07-20",6,"success","2017-06-12","N"
"921","EMPAID_NBWC01A_2017","2017-07-24","2017-07-21",7,"success","2017-06-12","F"
"922","EMPAID_NBWC01A_2018","2018-06-04","2018-06-01",1,"failure","2018-05-29","I"
"923","EMPAID_NBWC01A_2018","2018-06-07","2018-06-04",2,"failure","2018-05-29","I"
"924","EMPAID_NCC02A_2019","2019-07-12","2019-07-11",1,"success","2019-06-05","N"
"925","EMPAID_NCC02A_2019","2019-07-15","2019-07-12",2,"success","2019-06-05","F"
"926","EMPAID_NCC07A_2013","2013-06-25","2013-06-21",1,"failure","2013-06-04","N"
"927","EMPAID_NCC07A_2013","2013-07-02","2013-06-25",2,"failure","2013-06-04","N"
"928","EMPAID_NCC08A_2014","2014-06-13","2014-06-03",1,"failure","2014-06-04","I"
"929","EMPAID_NCC08A_2014","2014-06-18","2014-06-13",2,"failure","2014-06-04","N"
"930","EMPAID_NCC10A_2019","2019-06-21","2019-06-19",1,"failure","2019-05-27","N"
"931","EMPAID_NCC10A_2019","2019-06-25","2019-06-21",2,"failure","2019-05-27","N"
"932","EMPAID_NCP09A_2012","2012-06-29","2012-06-21",1,"success","2012-05-27","N"
"933","EMPAID_NCP09A_2012","2012-07-03","2012-06-29",2,"success","2012-05-27","N"
"934","EMPAID_NCP09A_2012","2012-07-05","2012-07-03",3,"success","2012-05-27","N"
"935","EMPAID_NCP09A_2012","2012-07-08","2012-07-05",4,"success","2012-05-27","F"
"936","EMPAID_NCR01A_2012","2012-06-19","2012-06-15",1,"failure","2012-06-14","I"
"937","EMPAID_NCR01A_2012","2012-06-22","2012-06-19",2,"failure","2012-06-14","I"
"938","EMPAID_NCR01A_2012","2012-06-25","2012-06-22",3,"failure","2012-06-14","I"
"939","EMPAID_NCR01A_2012","2012-07-02","2012-06-25",4,"failure","2012-06-14","I"
"940","EMPAID_NCR01A_2012","2012-07-05","2012-07-02",5,"failure","2012-06-14","I"
"941","EMPAID_NCR07A_2012","2012-06-19","2012-06-15",1,"success","2012-05-23","N"
"942","EMPAID_NCR07A_2012","2012-06-22","2012-06-19",2,"success","2012-05-23","N"
"943","EMPAID_NCR07A_2012","2012-06-25","2012-06-22",3,"success","2012-05-23","N"
"944","EMPAID_NCR07A_2012","2012-06-26","2012-06-25",4,"success","2012-05-23","N"
"945","EMPAID_NCR07A_2012","2012-07-02","2012-06-26",5,"success","2012-05-23","N"
"946","EMPAID_NCR07A_2012","2012-07-05","2012-07-02",6,"success","2012-05-23","F"
"947","EMPAID_NCR07A_2013","2013-06-25","2013-06-19",1,"failure","2013-99-99","I"
"948","EMPAID_NCU04A_2013","2013-06-10","2013-06-07",1,"success","2013-06-07","L"
"949","EMPAID_NCU04A_2013","2013-06-13","2013-06-10",2,"success","2013-06-07","I"
"950","EMPAID_NCU04A_2013","2013-06-17","2013-06-13",3,"success","2013-06-07","I"
"951","EMPAID_NCU04A_2013","2013-06-21","2013-06-17",4,"success","2013-06-07","N"
"952","EMPAID_NCU04A_2013","2013-06-24","2013-06-21",5,"success","2013-06-07","N"
"953","EMPAID_NCU04A_2013","2013-06-26","2013-06-24",6,"success","2013-06-07","N"
"954","EMPAID_NCU04A_2013","2013-06-27","2013-06-26",7,"success","2013-06-07","N"
"955","EMPAID_NCU04A_2013","2013-07-01","2013-06-27",8,"success","2013-06-07","N"
"956","EMPAID_NCU04A_2013","2013-07-02","2013-07-01",9,"success","2013-06-07","N"
"957","EMPAID_NCU04A_2013","2013-07-03","2013-07-02",10,"success","2013-06-07","N"
"958","EMPAID_NCU04A_2013","2013-07-04","2013-07-03",11,"success","2013-06-07","N"
"959","EMPAID_NCU04A_2013","2013-07-08","2013-07-04",12,"success","2013-06-07","N"
"960","EMPAID_NCU04A_2013","2013-07-11","2013-07-08",13,"success","2013-06-07","N"
"961","EMPAID_NCU04A_2013","2013-07-15","2013-07-11",14,"success","2013-06-07","N"
"962","EMPAID_NCU04A_2013","2013-07-16","2013-07-15",15,"success","2013-06-07","N"
"963","EMPAID_NCU04A_2013","2013-07-17","2013-07-16",16,"success","2013-06-07","F"
"964","EMPAID_NCU05A_2015","2015-06-08","2015-06-04",1,"success","2015-05-29","I"
"965","EMPAID_NCU05A_2015","2015-06-10","2015-06-08",2,"success","2015-05-29","I"
"966","EMPAID_NCU05A_2015","2015-06-16","2015-06-10",3,"success","2015-05-29","N"
"967","EMPAID_NCU05A_2015","2015-06-24","2015-06-16",4,"success","2015-05-29","N"
"968","EMPAID_NCU05A_2015","2015-06-29","2015-06-24",5,"success","2015-05-29","N"
"969","EMPAID_NCU05A_2015","2015-07-06","2015-06-29",6,"success","2015-05-29","N"
"970","EMPAID_NCU05A_2015","2015-07-07","2015-07-06",7,"success","2015-05-29","N"
"971","EMPAID_NCU05A_2015","2015-07-10","2015-07-07",8,"success","2015-05-29","F"
"972","EMPAID_NCU05A_2016","2016-06-27","2016-06-23",1,"success","2016-06-07","N"
"973","EMPAID_NCU05A_2016","2016-07-11","2016-06-27",2,"success","2016-06-07","N"
"974","EMPAID_NCU05A_2016","2016-07-13","2016-07-11",3,"success","2016-06-07","N"
"975","EMPAID_NCU05A_2016","2016-07-14","2016-07-13",4,"success","2016-06-07","N"
"976","EMPAID_NCU05A_2016","2016-07-18","2016-07-14",5,"success","2016-06-07","F"
"977","EMPAID_NCU07A_2013","2013-06-04","2013-05-28",1,"success","2013-05-28","I"
"978","EMPAID_NCU07A_2013","2013-06-07","2013-06-04",2,"success","2013-05-28","I"
"979","EMPAID_NCU07A_2013","2013-06-10","2013-06-07",3,"success","2013-05-28","I"
"980","EMPAID_NCU07A_2013","2013-06-13","2013-06-10",4,"success","2013-05-28","N"
"981","EMPAID_NCU07A_2013","2013-06-17","2013-06-13",5,"success","2013-05-28","N"
"982","EMPAID_NCU07A_2013","2013-06-21","2013-06-17",6,"success","2013-05-28","N"
"983","EMPAID_NCU07A_2013","2013-06-24","2013-06-21",7,"success","2013-05-28","N"
"984","EMPAID_NCU07A_2013","2013-06-26","2013-06-24",8,"success","2013-05-28","N"
"985","EMPAID_NCU07A_2013","2013-07-01","2013-06-26",9,"success","2013-05-28","N"
"986","EMPAID_NCU07A_2013","2013-07-03","2013-07-01",10,"success","2013-05-28","N"
"987","EMPAID_NCU07A_2013","2013-07-04","2013-07-03",11,"success","2013-05-28","N"
"988","EMPAID_NCU07A_2013","2013-07-08","2013-07-04",12,"success","2013-05-28","F"
"989","EMPAID_NCU09A_2014","2014-07-09","2014-07-07",1,"failure","2014-07-01","I"
"990","EMPAID_NCU09A_2014","2014-07-17","2014-07-09",2,"failure","2014-07-01","N"
"991","EMPAID_NCU09A_2014","2014-07-18","2014-07-17",3,"failure","2014-07-01","N"
"992","EMPAID_NCU09A_2015","2015-06-10","2015-06-04",1,"success","2015-06-03","I"
"993","EMPAID_NCU09A_2015","2015-06-16","2015-06-10",2,"success","2015-06-03","I"
"994","EMPAID_NCU09A_2015","2015-06-17","2015-06-16",3,"success","2015-06-03","N"
"995","EMPAID_NCU09A_2015","2015-06-24","2015-06-17",4,"success","2015-06-03","N"
"996","EMPAID_NCU09A_2015","2015-07-06","2015-06-24",5,"success","2015-06-03","N"
"997","EMPAID_NCU09A_2015","2015-07-07","2015-07-06",6,"success","2015-06-03","N"
"998","EMPAID_NCU09A_2015","2015-07-10","2015-07-07",7,"success","2015-06-03","N"
"999","EMPAID_NCU09A_2015","2015-07-13","2015-07-10",8,"success","2015-06-03","N"
"1000","EMPAID_NCU09A_2015","2015-07-16","2015-07-13",9,"success","2015-06-03","F"
"1001","EMPAID_NCU10A_2012","2012-06-15","2012-06-12",1,"success","2012-05-23","N"
"1002","EMPAID_NCU10A_2012","2012-06-18","2012-06-15",2,"success","2012-05-23","N"
"1003","EMPAID_NCU10A_2012","2012-06-21","2012-06-18",3,"success","2012-05-23","N"
"1004","EMPAID_NCU10A_2012","2012-06-28","2012-06-21",4,"success","2012-05-23","N"
"1005","EMPAID_NCU10A_2012","2012-07-02","2012-06-28",5,"success","2012-05-23","N"
"1006","EMPAID_NCU10A_2012","2012-07-04","2012-07-02",6,"success","2012-05-23","F"
"1007","EMPAID_NCU10A_2013","2013-05-28","2013-05-22",1,"success","2013-05-22","I"
"1008","EMPAID_NCU10A_2013","2013-06-04","2013-05-28",2,"success","2013-05-22","I"
"1009","EMPAID_NCU10A_2013","2013-06-07","2013-06-04",3,"success","2013-05-22","N"
"1010","EMPAID_NCU10A_2013","2013-06-10","2013-06-07",4,"success","2013-05-22","N"
"1011","EMPAID_NCU10A_2013","2013-06-13","2013-06-10",5,"success","2013-05-22","N"
"1012","EMPAID_NCU10A_2013","2013-06-17","2013-06-13",6,"success","2013-05-22","N"
"1013","EMPAID_NCU10A_2013","2013-06-21","2013-06-17",7,"success","2013-05-22","N"
"1014","EMPAID_NCU10A_2013","2013-06-24","2013-06-21",8,"success","2013-05-22","N"
"1015","EMPAID_NCU10A_2013","2013-06-26","2013-06-24",9,"success","2013-05-22","N"
"1016","EMPAID_NCU10A_2013","2013-06-27","2013-06-26",10,"success","2013-05-22","N"
"1017","EMPAID_NCU10A_2013","2013-07-01","2013-06-27",11,"success","2013-05-22","N"
"1018","EMPAID_NCU10A_2013","2013-07-02","2013-07-01",12,"success","2013-05-22","N"
"1019","EMPAID_NCU10A_2013","2013-07-03","2013-07-02",13,"success","2013-05-22","F"
"1020","EMPAID_NCU10A_2014","2014-06-04","2014-05-31",1,"success","2014-05-26","I"
"1021","EMPAID_NCU10A_2014","2014-06-09","2014-06-04",2,"success","2014-05-26","I"
"1022","EMPAID_NCU10A_2014","2014-06-11","2014-06-09",3,"success","2014-05-26","N"
"1023","EMPAID_NCU10A_2014","2014-06-26","2014-06-11",4,"success","2014-05-26","N"
"1024","EMPAID_NCU10A_2014","2014-06-28","2014-06-26",5,"success","2014-05-26","N"
"1025","EMPAID_NCU10A_2014","2014-06-30","2014-06-28",6,"success","2014-05-26","N"
"1026","EMPAID_NCU10A_2014","2014-07-07","2014-06-30",7,"success","2014-05-26","N"
"1027","EMPAID_NCU10A_2014","2014-07-09","2014-07-07",8,"success","2014-05-26","F"
"1028","EMPAID_NCU10A_2015","2015-05-29","2015-05-19",1,"success","2015-05-16","I"
"1029","EMPAID_NCU10A_2015","2015-06-03","2015-05-29",2,"success","2015-05-16","N"
"1030","EMPAID_NCU10A_2015","2015-06-08","2015-06-03",3,"success","2015-05-16","N"
"1031","EMPAID_NCU10A_2015","2015-06-10","2015-06-08",4,"success","2015-05-16","N"
"1032","EMPAID_NCU10A_2015","2015-06-16","2015-06-10",5,"success","2015-05-16","N"
"1033","EMPAID_NCU10A_2015","2015-06-23","2015-06-16",6,"success","2015-05-16","N"
"1034","EMPAID_NCU10A_2015","2015-06-29","2015-06-23",7,"success","2015-05-16","F"
"1035","EMPAID_NCU10A_2018","2018-07-03","2018-06-26",1,"success","2018-06-20","I"
"1036","EMPAID_NCU10A_2018","2018-07-09","2018-07-03",2,"success","2018-06-20","N"
"1037","EMPAID_NCU10A_2018","2018-07-12","2018-07-09",3,"success","2018-06-20","N"
"1038","EMPAID_NCU10A_2018","2018-07-16","2018-07-12",4,"success","2018-06-20","N"
"1039","EMPAID_NCU10A_2018","2018-07-19","2018-07-16",5,"success","2018-06-20","N"
"1040","EMPAID_NCU10A_2018","2018-07-24","2018-07-19",6,"success","2018-06-20","N"
"1041","EMPAID_NCU10A_2018","2018-07-26","2018-07-24",7,"success","2018-06-20","N"
"1042","EMPAID_NCU10A_2018","2018-07-30","2018-07-26",8,"success","2018-06-20","F"
"1043","EMPAID_NCU10A_2019","2019-06-27","2019-06-26",1,"success","2019-06-02","N"
"1044","EMPAID_NCU10A_2019","2019-07-02","2019-06-27",2,"success","2019-06-02","N"
"1045","EMPAID_NCU10A_2019","2019-07-09","2019-07-02",3,"success","2019-06-02","N"
"1046","EMPAID_NCU10A_2019","2019-07-15","2019-07-09",4,"success","2019-06-02","F"
"1047","EMPAID_NCW-A01A_2013","2013-06-13","2013-06-10",1,"success","2013-06-05","I"
"1048","EMPAID_NCW-A01A_2013","2013-06-14","2013-06-13",2,"success","2013-06-05","I"
"1049","EMPAID_NCW-A01A_2013","2013-06-18","2013-06-14",3,"success","2013-06-05","I"
"1050","EMPAID_NCW-A01A_2013","2013-06-20","2013-06-18",4,"success","2013-06-05","N"
"1051","EMPAID_NCW-A01A_2013","2013-06-23","2013-06-20",5,"success","2013-06-05","N"
"1052","EMPAID_NCW-A01A_2013","2013-06-28","2013-06-23",6,"success","2013-06-05","N"
"1053","EMPAID_NCW-A01A_2013","2013-07-02","2013-06-28",7,"success","2013-06-05","N"
"1054","EMPAID_NCW-A01A_2013","2013-07-04","2013-07-02",8,"success","2013-06-05","N"
"1055","EMPAID_NCW-A01A_2013","2013-07-08","2013-07-04",9,"success","2013-06-05","N"
"1056","EMPAID_NCW-A01A_2013","2013-07-11","2013-07-08",10,"success","2013-06-05","N"
"1057","EMPAID_NCW-A01A_2013","2013-07-15","2013-07-11",11,"success","2013-06-05","N"
"1058","EMPAID_NCW-A01A_2013","2013-07-17","2013-07-15",12,"success","2013-06-05","F"
"1059","EMPAID_NCW-A01A_2014","2014-06-10","2014-06-03",1,"failure","2014-06-02","I"
"1060","EMPAID_NCW-A01A_2014","2014-06-16","2014-06-10",2,"failure","2014-06-02","N"
"1061","EMPAID_NCW-A01A_2014","2014-06-20","2014-06-16",3,"failure","2014-06-02","N"
"1062","EMPAID_NCW-A01A_2015","2015-05-31","2015-05-28",1,"failure","2015-05-23","I"
"1063","EMPAID_NCW-A01A_2015","2015-06-03","2015-05-31",2,"failure","2015-05-23","I"
"1064","EMPAID_NCW-A01A_2015","2015-06-12","2015-06-03",3,"failure","2015-05-23","N"
"1065","EMPAID_NCW-A01A_2017","2017-06-30","2017-06-28",1,"failure","2017-99-99","I"
"1066","EMPAID_NCW-A01A_2017","2017-07-03","2017-06-30",2,"failure","2017-99-99","I"
"1067","EMPAID_NCW-A01A_2017","2017-07-06","2017-07-03",3,"failure","2017-99-99","I"
"1068","EMPAID_NCW-A01A_2017","2017-07-07","2017-07-06",4,"failure","2017-99-99","I"
"1069","EMPAID_NCW-A01A_2017","2017-07-10","2017-07-07",5,"failure","2017-99-99","I"
"1070","EMPAID_NCW-A01A_2018","2018-06-08","2018-06-05",1,"failure","2018-05-30","I"
"1071","EMPAID_NCW-A01A_2018","2018-06-13","2018-06-08",2,"failure","2018-05-30","I"
"1072","EMPAID_NCW-A01A_2018","2018-06-19","2018-06-13",3,"failure","2018-05-30","N"
"1073","EMPAID_NCW-A01A_2018","2018-06-21","2018-06-19",4,"failure","2018-05-30","N"
"1074","EMPAID_NCW-A01A_2018","2018-06-25","2018-06-21",5,"failure","2018-05-30","N"
"1075","EMPAID_NCW-A01B_2013","2013-06-13","2013-06-12",1,"success","2013-06-03","I"
"1076","EMPAID_NCW-A01B_2013","2013-06-14","2013-06-13",2,"success","2013-06-03","I"
"1077","EMPAID_NCW-A01B_2013","2013-06-18","2013-06-14",3,"success","2013-06-03","I"
"1078","EMPAID_NCW-A01B_2013","2013-06-20","2013-06-18",4,"success","2013-06-03","N"
"1079","EMPAID_NCW-A01B_2013","2013-06-23","2013-06-20",5,"success","2013-06-03","N"
"1080","EMPAID_NCW-A01B_2013","2013-06-28","2013-06-23",6,"success","2013-06-03","N"
"1081","EMPAID_NCW-A01B_2013","2013-07-02","2013-06-28",7,"success","2013-06-03","N"
"1082","EMPAID_NCW-A01B_2013","2013-07-04","2013-07-02",8,"success","2013-06-03","N"
"1083","EMPAID_NCW-A01B_2013","2013-07-08","2013-07-04",9,"success","2013-06-03","N"
"1084","EMPAID_NCW-A01B_2013","2013-07-11","2013-07-08",10,"success","2013-06-03","N"
"1085","EMPAID_NCW-A01B_2013","2013-07-15","2013-07-11",11,"success","2013-06-03","F"
"1086","EMPAID_NCW-A01B_2015","2015-07-14","2015-07-08",1,"success","2015-06-15","N"
"1087","EMPAID_NCW-A01B_2015","2015-07-15","2015-07-14",2,"success","2015-06-15","N"
"1088","EMPAID_NCW-A01B_2015","2015-07-16","2015-07-15",3,"success","2015-06-15","N"
"1089","EMPAID_NCW-A01B_2015","2015-07-20","2015-07-16",4,"success","2015-06-15","N"
"1090","EMPAID_NCW-A01B_2015","2015-07-21","2015-07-20",5,"success","2015-06-15","N"
"1091","EMPAID_NCW-A01B_2015","2015-07-23","2015-07-21",6,"success","2015-06-15","N"
"1092","EMPAID_NCW-A01B_2015","2015-07-24","2015-07-23",7,"success","2015-06-15","N"
"1093","EMPAID_NCW-A01B_2015","2015-07-27","2015-07-24",8,"success","2015-06-15","F"
"1094","EMPAID_NCW-A01B_2018","2018-07-09","2018-07-05",1,"failure","2018-06-30","I"
