"Card_number","Site_transect","Site","Transect","Side","Year_tagged","Observer","Depth_ft","Shore_dist_m","Distance_m","Max_Diam_1_cm","X_coordinates_m","Y_coordinates_m","Visit_ID","Visit_Date","Stipe_num","Presence","Visit_interval","prev_Stipes","Month","Year","prev_Visit_Date","sst_mean","wave_h_mean_cm","wave_p_mean","Substrate_Code","max_slope"
2721,"Isla Vista_5","Isla Vista",5,"East",1,"Sarah Sampson",27.131,730.64,46,39,236498.7919,3810537.411,"R9","2018-01-31",88,1,9,35,1,2018,"2017-10-23",16.0203,44.92,1.56841544091953,"B",0
2721,"Isla Vista_5","Isla Vista",5,"East",1,"Sarah Sampson",27.131,730.64,46,39,236498.7919,3810537.411,"R10","2018-06-07",17,1,10,88,6,2018,"2018-01-31",13.7333070866142,48.9055118110236,1.35523130823456,"B",0
2854,"Isla Vista_5","Isla Vista",5,"East",1,"Sarah Sampson",41.8272,663.64,113,68,236520.1909,3810600.902,"R0","2015-09-17",21,1,0,NA,9,2015,NA,NA,NA,NA,"B",1
2854,"Isla Vista_5","Isla Vista",5,"East",1,"Sarah Sampson",41.8272,663.64,113,68,236520.1909,3810600.902,"R1","2015-12-16",18,1,1,21,12,2015,"2015-09-17",19.4867777777778,64.0444444444444,2.68599629494056,"B",1
2854,"Isla Vista_5","Isla Vista",5,"East",1,"Sarah Sampson",41.8272,663.64,113,68,236520.1909,3810600.902,"R2","2016-03-24",50,1,2,18,3,2016,"2015-12-16",15.1656565656566,83.7474747474748,5.54451957313498,"B",1
2854,"Isla Vista_5","Isla Vista",5,"East",1,"Sarah Sampson",41.8272,663.64,113,68,236520.1909,3810600.902,"R3","2016-06-23",NA,0,3,50,6,2016,"2016-03-24",14.8246153846154,61.6593406593407,2.08679009072614,"B",1
2863,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",13.8521,634.64,142,30,236529.4531,3810628.383,"R0","2015-09-17",12,1,0,NA,9,2015,NA,NA,NA,NA,"B",0
2863,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",13.8521,634.64,142,30,236529.4531,3810628.383,"R1","2015-12-16",11,1,1,12,12,2015,"2015-09-17",19.4867777777778,64.0444444444444,2.68599629494056,"B",0
2863,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",13.8521,634.64,142,30,236529.4531,3810628.383,"R2","2016-03-24",17,1,2,11,3,2016,"2015-12-16",15.1656565656566,83.7474747474748,5.54451957313498,"B",0
2863,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",13.8521,634.64,142,30,236529.4531,3810628.383,"R3","2016-06-23",6,1,3,17,6,2016,"2016-03-24",14.8246153846154,61.6593406593407,2.08679009072614,"B",0
2863,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",13.8521,634.64,142,30,236529.4531,3810628.383,"R4","2016-08-17",12,1,4,6,8,2016,"2016-06-23",18.9585454545455,55.4727272727273,1.4933740760554,"B",0
2863,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",13.8521,634.64,142,30,236529.4531,3810628.383,"R5","2016-11-30",31,1,5,12,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
2863,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",13.8521,634.64,142,30,236529.4531,3810628.383,"R6","2017-03-09",NA,0,6,31,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",0
2865,"Isla Vista_5","Isla Vista",5,"West",1,"Isaac Scott",20.6015,750.64,26,40,236492.4041,3810518.458,"R0","2015-09-03",30,1,0,NA,9,2015,NA,NA,NA,NA,"B",0
2865,"Isla Vista_5","Isla Vista",5,"West",1,"Isaac Scott",20.6015,750.64,26,40,236492.4041,3810518.458,"R1","2015-12-16",35,1,1,30,12,2015,"2015-09-03",19.8148076923077,62.0192307692308,2.51875057060081,"B",0
2865,"Isla Vista_5","Isla Vista",5,"West",1,"Isaac Scott",20.6015,750.64,26,40,236492.4041,3810518.458,"R2","2016-03-24",38,1,2,35,3,2016,"2015-12-16",15.1656565656566,83.7474747474748,5.54451957313498,"B",0
2865,"Isla Vista_5","Isla Vista",5,"West",1,"Isaac Scott",20.6015,750.64,26,40,236492.4041,3810518.458,"R3","2016-06-23",58,1,3,38,6,2016,"2016-03-24",14.8246153846154,61.6593406593407,2.08679009072614,"B",0
2865,"Isla Vista_5","Isla Vista",5,"West",1,"Isaac Scott",20.6015,750.64,26,40,236492.4041,3810518.458,"R4","2016-08-17",68,1,4,58,8,2016,"2016-06-23",18.9585454545455,55.4727272727273,1.4933740760554,"B",0
2865,"Isla Vista_5","Isla Vista",5,"West",1,"Isaac Scott",20.6015,750.64,26,40,236492.4041,3810518.458,"R5","2016-11-30",87,1,5,68,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
2865,"Isla Vista_5","Isla Vista",5,"West",1,"Isaac Scott",20.6015,750.64,26,40,236492.4041,3810518.458,"R6","2017-03-09",53,1,6,87,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",0
2865,"Isla Vista_5","Isla Vista",5,"West",1,"Isaac Scott",20.6015,750.64,26,40,236492.4041,3810518.458,"R7","2017-06-09",38,1,7,53,6,2017,"2017-03-09",13.8405434782609,55.9782608695652,2.07867222308535,"B",0
2865,"Isla Vista_5","Isla Vista",5,"West",1,"Isaac Scott",20.6015,750.64,26,40,236492.4041,3810518.458,"R8","2017-10-23",95,1,8,38,10,2017,"2017-06-09",18.6097794117647,44.6985294117647,1.02981568535598,"B",0
2865,"Isla Vista_5","Isla Vista",5,"West",1,"Isaac Scott",20.6015,750.64,26,40,236492.4041,3810518.458,"R9","2018-01-31",19,1,9,95,1,2018,"2017-10-23",16.0203,44.92,1.56841544091953,"B",0
2865,"Isla Vista_5","Isla Vista",5,"West",1,"Isaac Scott",20.6015,750.64,26,40,236492.4041,3810518.458,"R10","2018-06-07",160,1,10,19,6,2018,"2018-01-31",13.7333070866142,48.9055118110236,1.35523130823456,"B",0
2872,"Isla Vista_5","Isla Vista",5,"East",1,"Sarah Sampson",43.6881,604.64,172,52,236539.0348,3810656.811,"R0","2015-09-17",12,1,0,NA,9,2015,NA,NA,NA,NA,"B",1
2872,"Isla Vista_5","Isla Vista",5,"East",1,"Sarah Sampson",43.6881,604.64,172,52,236539.0348,3810656.811,"R1","2015-12-16",7,1,1,12,12,2015,"2015-09-17",19.4867777777778,64.0444444444444,2.68599629494056,"B",1
2872,"Isla Vista_5","Isla Vista",5,"East",1,"Sarah Sampson",43.6881,604.64,172,52,236539.0348,3810656.811,"R2","2016-03-24",0,1,2,7,3,2016,"2015-12-16",15.1656565656566,83.7474747474748,5.54451957313498,"B",1
2872,"Isla Vista_5","Isla Vista",5,"East",1,"Sarah Sampson",43.6881,604.64,172,52,236539.0348,3810656.811,"R4","2016-08-17",29,1,3,0,8,2016,"2016-03-24",16.3819178082192,59.3287671232877,1.86324296191182,"B",1
2872,"Isla Vista_5","Isla Vista",5,"East",1,"Sarah Sampson",43.6881,604.64,172,52,236539.0348,3810656.811,"R5","2016-11-30",NA,0,4,29,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",1
2876,"Isla Vista_5","Isla Vista",5,"East",1,"Sarah Sampson",26.0241,635.64,141,56,236529.1337,3810627.435,"R0","2015-09-17",27,1,0,NA,9,2015,NA,NA,NA,NA,"B",0
2876,"Isla Vista_5","Isla Vista",5,"East",1,"Sarah Sampson",26.0241,635.64,141,56,236529.1337,3810627.435,"R1","2015-12-16",27,1,1,27,12,2015,"2015-09-17",19.4867777777778,64.0444444444444,2.68599629494056,"B",0
2876,"Isla Vista_5","Isla Vista",5,"East",1,"Sarah Sampson",26.0241,635.64,141,56,236529.1337,3810627.435,"R2","2016-03-24",8,1,2,27,3,2016,"2015-12-16",15.1656565656566,83.7474747474748,5.54451957313498,"B",0
2876,"Isla Vista_5","Isla Vista",5,"East",1,"Sarah Sampson",26.0241,635.64,141,56,236529.1337,3810627.435,"R3","2016-06-23",11,1,3,8,6,2016,"2016-03-24",14.8246153846154,61.6593406593407,2.08679009072614,"B",0
2876,"Isla Vista_5","Isla Vista",5,"East",1,"Sarah Sampson",26.0241,635.64,141,56,236529.1337,3810627.435,"R4","2016-08-17",6,1,4,11,8,2016,"2016-06-23",18.9585454545455,55.4727272727273,1.4933740760554,"B",0
2876,"Isla Vista_5","Isla Vista",5,"East",1,"Sarah Sampson",26.0241,635.64,141,56,236529.1337,3810627.435,"R5","2016-11-30",8,1,5,6,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
2876,"Isla Vista_5","Isla Vista",5,"East",1,"Sarah Sampson",26.0241,635.64,141,56,236529.1337,3810627.435,"R6","2017-03-09",NA,0,6,8,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",0
2891,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",41.8672,748.64,28,25,236493.0429,3810520.353,"R0","2015-09-03",13,1,0,NA,9,2015,NA,NA,NA,NA,"B",0
2891,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",41.8672,748.64,28,25,236493.0429,3810520.353,"R1","2015-12-16",23,1,1,13,12,2015,"2015-09-03",19.8148076923077,62.0192307692308,2.51875057060081,"B",0
2891,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",41.8672,748.64,28,25,236493.0429,3810520.353,"R2","2016-03-24",23,1,2,23,3,2016,"2015-12-16",15.1656565656566,83.7474747474748,5.54451957313498,"B",0
2891,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",41.8672,748.64,28,25,236493.0429,3810520.353,"R3","2016-06-23",16,1,3,23,6,2016,"2016-03-24",14.8246153846154,61.6593406593407,2.08679009072614,"B",0
2891,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",41.8672,748.64,28,25,236493.0429,3810520.353,"R4","2016-08-17",NA,0,4,16,8,2016,"2016-06-23",18.9585454545455,55.4727272727273,1.4933740760554,"B",0
2892,"Isla Vista_5","Isla Vista",5,"East",1,"Christie Yorke",23.738,673.64,103,70,236516.997,3810591.425,"R0","2015-09-17",28,1,0,NA,9,2015,NA,NA,NA,NA,"SS",1
2892,"Isla Vista_5","Isla Vista",5,"East",1,"Christie Yorke",23.738,673.64,103,70,236516.997,3810591.425,"R1","2015-12-16",43,1,1,28,12,2015,"2015-09-17",19.4867777777778,64.0444444444444,2.68599629494056,"SS",1
2892,"Isla Vista_5","Isla Vista",5,"East",1,"Christie Yorke",23.738,673.64,103,70,236516.997,3810591.425,"R2","2016-03-24",14,1,2,43,3,2016,"2015-12-16",15.1656565656566,83.7474747474748,5.54451957313498,"SS",1
2892,"Isla Vista_5","Isla Vista",5,"East",1,"Christie Yorke",23.738,673.64,103,70,236516.997,3810591.425,"R3","2016-06-23",26,1,3,14,6,2016,"2016-03-24",14.8246153846154,61.6593406593407,2.08679009072614,"SS",1
2892,"Isla Vista_5","Isla Vista",5,"East",1,"Christie Yorke",23.738,673.64,103,70,236516.997,3810591.425,"R4","2016-08-17",47,1,4,26,8,2016,"2016-06-23",18.9585454545455,55.4727272727273,1.4933740760554,"SS",1
2892,"Isla Vista_5","Isla Vista",5,"East",1,"Christie Yorke",23.738,673.64,103,70,236516.997,3810591.425,"R5","2016-11-30",NA,0,5,47,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"SS",1
2907,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",20.7458,580.64,196,25,236546.7001,3810679.554,"R0","2015-09-17",11,1,0,NA,9,2015,NA,NA,NA,NA,"B",0
2907,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",20.7458,580.64,196,25,236546.7001,3810679.554,"R1","2015-12-16",18,1,1,11,12,2015,"2015-09-17",19.4867777777778,64.0444444444444,2.68599629494056,"B",0
2907,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",20.7458,580.64,196,25,236546.7001,3810679.554,"R2","2016-03-24",16,1,2,18,3,2016,"2015-12-16",15.1656565656566,83.7474747474748,5.54451957313498,"B",0
2907,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",20.7458,580.64,196,25,236546.7001,3810679.554,"R3","2016-06-23",2,1,3,16,6,2016,"2016-03-24",14.8246153846154,61.6593406593407,2.08679009072614,"B",0
2907,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",20.7458,580.64,196,25,236546.7001,3810679.554,"R4","2016-08-17",0,1,4,2,8,2016,"2016-06-23",18.9585454545455,55.4727272727273,1.4933740760554,"B",0
2907,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",20.7458,580.64,196,25,236546.7001,3810679.554,"R5","2016-11-30",NA,0,5,0,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
2910,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",30.4913,662.64,114,45,236520.5103,3810601.849,"R0","2015-09-17",16,1,0,NA,9,2015,NA,NA,NA,NA,"B",1
2910,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",30.4913,662.64,114,45,236520.5103,3810601.849,"R1","2015-12-16",7,1,1,16,12,2015,"2015-09-17",19.4867777777778,64.0444444444444,2.68599629494056,"B",1
2910,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",30.4913,662.64,114,45,236520.5103,3810601.849,"R2","2016-03-24",1,1,2,7,3,2016,"2015-12-16",15.1656565656566,83.7474747474748,5.54451957313498,"B",1
2910,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",30.4913,662.64,114,45,236520.5103,3810601.849,"R3","2016-06-23",0,1,3,1,6,2016,"2016-03-24",14.8246153846154,61.6593406593407,2.08679009072614,"B",1
2910,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",30.4913,662.64,114,45,236520.5103,3810601.849,"R4","2016-08-17",0,1,4,0,8,2016,"2016-06-23",18.9585454545455,55.4727272727273,1.4933740760554,"B",1
2910,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",30.4913,662.64,114,45,236520.5103,3810601.849,"R5","2016-11-30",NA,0,5,0,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",1
2914,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",24.738,766.64,10,100,236487.2939,3810503.296,"R0","2015-09-03",15,1,0,NA,9,2015,NA,NA,NA,NA,"B",1
2914,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",24.738,766.64,10,100,236487.2939,3810503.296,"R1","2015-12-16",6,1,1,15,12,2015,"2015-09-03",19.8148076923077,62.0192307692308,2.51875057060081,"B",1
2914,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",24.738,766.64,10,100,236487.2939,3810503.296,"R2","2016-03-24",NA,0,2,6,3,2016,"2015-12-16",15.1656565656566,83.7474747474748,5.54451957313498,"B",1
2922,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",41.7793,735.64,41,60,236497.1949,3810532.673,"R0","2015-09-03",35,1,0,NA,9,2015,NA,NA,NA,NA,"B",0
2922,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",41.7793,735.64,41,60,236497.1949,3810532.673,"R1","2015-12-16",27,1,1,35,12,2015,"2015-09-03",19.8148076923077,62.0192307692308,2.51875057060081,"B",0
2922,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",41.7793,735.64,41,60,236497.1949,3810532.673,"R3","2016-06-23",NA,0,2,27,6,2016,"2015-12-16",15.0023157894737,73.1684210526316,3.88844913682338,"B",0
2923,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",31.4913,709.64,67,65,236505.499,3810557.311,"R0","2015-09-03",24,1,0,NA,9,2015,NA,NA,NA,NA,"B",1
2923,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",31.4913,709.64,67,65,236505.499,3810557.311,"R1","2015-12-16",29,1,1,24,12,2015,"2015-09-03",19.8148076923077,62.0192307692308,2.51875057060081,"B",1
2923,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",31.4913,709.64,67,65,236505.499,3810557.311,"R2","2016-03-24",14,1,2,29,3,2016,"2015-12-16",15.1656565656566,83.7474747474748,5.54451957313498,"B",1
2923,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",31.4913,709.64,67,65,236505.499,3810557.311,"R3","2016-06-23",24,1,3,14,6,2016,"2016-03-24",14.8246153846154,61.6593406593407,2.08679009072614,"B",1
2923,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",31.4913,709.64,67,65,236505.499,3810557.311,"R4","2016-08-17",14,1,4,24,8,2016,"2016-06-23",18.9585454545455,55.4727272727273,1.4933740760554,"B",1
2923,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",31.4913,709.64,67,65,236505.499,3810557.311,"R5","2016-11-30",14,1,5,14,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",1
2923,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",31.4913,709.64,67,65,236505.499,3810557.311,"R8","2017-10-23",84,1,6,14,10,2017,"2016-11-30",15.8999388379205,51.2538226299694,1.78493612390564,"B",1
2923,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",31.4913,709.64,67,65,236505.499,3810557.311,"R9","2018-01-31",25,1,7,84,1,2018,"2017-10-23",16.0203,44.92,1.56841544091953,"B",1
2923,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",31.4913,709.64,67,65,236505.499,3810557.311,"R10","2018-06-07",93,1,8,25,6,2018,"2018-01-31",13.7333070866142,48.9055118110236,1.35523130823456,"B",1
2927,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",29.0241,581.64,195,50,236546.3807,3810678.607,"R0","2015-09-17",20,1,0,NA,9,2015,NA,NA,NA,NA,"B",0
2927,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",29.0241,581.64,195,50,236546.3807,3810678.607,"R1","2015-12-16",20,1,1,20,12,2015,"2015-09-17",19.4867777777778,64.0444444444444,2.68599629494056,"B",0
2927,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",29.0241,581.64,195,50,236546.3807,3810678.607,"R2","2016-03-24",0,1,2,20,3,2016,"2015-12-16",15.1656565656566,83.7474747474748,5.54451957313498,"B",0
2927,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",29.0241,581.64,195,50,236546.3807,3810678.607,"R3","2016-06-23",0,1,3,0,6,2016,"2016-03-24",14.8246153846154,61.6593406593407,2.08679009072614,"B",0
2927,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",29.0241,581.64,195,50,236546.3807,3810678.607,"R4","2016-08-17",NA,0,4,0,8,2016,"2016-06-23",18.9585454545455,55.4727272727273,1.4933740760554,"B",0
2930,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",44.7793,756.64,20,30,236490.4878,3810512.772,"R0","2015-09-03",13,1,0,NA,9,2015,NA,NA,NA,NA,"B",0
2930,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",44.7793,756.64,20,30,236490.4878,3810512.772,"R1","2015-12-16",NA,0,1,13,12,2015,"2015-09-03",19.8148076923077,62.0192307692308,2.51875057060081,"B",0
2955,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",42.7793,717.64,59,80,236502.9439,3810549.73,"R0","2015-09-03",30,1,0,NA,9,2015,NA,NA,NA,NA,"B",0
2955,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",42.7793,717.64,59,80,236502.9439,3810549.73,"R1","2015-12-16",29,1,1,30,12,2015,"2015-09-03",19.8148076923077,62.0192307692308,2.51875057060081,"B",0
2955,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",42.7793,717.64,59,80,236502.9439,3810549.73,"R2","2016-03-24",37,1,2,29,3,2016,"2015-12-16",15.1656565656566,83.7474747474748,5.54451957313498,"B",0
2955,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",42.7793,717.64,59,80,236502.9439,3810549.73,"R3","2016-06-23",27,1,3,37,6,2016,"2016-03-24",14.8246153846154,61.6593406593407,2.08679009072614,"B",0
2955,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",42.7793,717.64,59,80,236502.9439,3810549.73,"R4","2016-08-17",37,1,4,27,8,2016,"2016-06-23",18.9585454545455,55.4727272727273,1.4933740760554,"B",0
2955,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",42.7793,717.64,59,80,236502.9439,3810549.73,"R5","2016-11-30",51,1,5,37,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
2955,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",42.7793,717.64,59,80,236502.9439,3810549.73,"R6","2017-03-09",35,1,6,51,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",0
2955,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",42.7793,717.64,59,80,236502.9439,3810549.73,"R7","2017-06-09",39,1,7,35,6,2017,"2017-03-09",13.8405434782609,55.9782608695652,2.07867222308535,"B",0
2955,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",42.7793,717.64,59,80,236502.9439,3810549.73,"R8","2017-10-23",106,1,8,39,10,2017,"2017-06-09",18.6097794117647,44.6985294117647,1.02981568535598,"B",0
2955,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",42.7793,717.64,59,80,236502.9439,3810549.73,"R9","2018-01-31",36,1,9,106,1,2018,"2017-10-23",16.0203,44.92,1.56841544091953,"B",0
2955,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",42.7793,717.64,59,80,236502.9439,3810549.73,"R10","2018-06-07",160,1,10,36,6,2018,"2018-01-31",13.7333070866142,48.9055118110236,1.35523130823456,"B",0
2966,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",33.8672,580.64,196,25,236546.7001,3810679.554,"R0","2015-09-17",12,1,0,NA,9,2015,NA,NA,NA,NA,"B",0
2966,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",33.8672,580.64,196,25,236546.7001,3810679.554,"R1","2015-12-16",11,1,1,12,12,2015,"2015-09-17",19.4867777777778,64.0444444444444,2.68599629494056,"B",0
2966,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",33.8672,580.64,196,25,236546.7001,3810679.554,"R2","2016-03-24",4,1,2,11,3,2016,"2015-12-16",15.1656565656566,83.7474747474748,5.54451957313498,"B",0
2966,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",33.8672,580.64,196,25,236546.7001,3810679.554,"R3","2016-06-23",0,1,3,4,6,2016,"2016-03-24",14.8246153846154,61.6593406593407,2.08679009072614,"B",0
2966,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",33.8672,580.64,196,25,236546.7001,3810679.554,"R4","2016-08-17",0,1,4,0,8,2016,"2016-06-23",18.9585454545455,55.4727272727273,1.4933740760554,"B",0
2966,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",33.8672,580.64,196,25,236546.7001,3810679.554,"R5","2016-11-30",NA,0,5,0,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
2973,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",38.8672,643.64,133,50,236526.5786,3810619.854,"R0","2015-09-17",36,1,0,NA,9,2015,NA,NA,NA,NA,"B",0
2973,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",38.8672,643.64,133,50,236526.5786,3810619.854,"R1","2015-12-16",23,1,1,36,12,2015,"2015-09-17",19.4867777777778,64.0444444444444,2.68599629494056,"B",0
2973,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",38.8672,643.64,133,50,236526.5786,3810619.854,"R2","2016-03-24",8,1,2,23,3,2016,"2015-12-16",15.1656565656566,83.7474747474748,5.54451957313498,"B",0
2973,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",38.8672,643.64,133,50,236526.5786,3810619.854,"R4","2016-08-17",6,1,3,8,8,2016,"2016-03-24",16.3819178082192,59.3287671232877,1.86324296191182,"B",0
2973,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",38.8672,643.64,133,50,236526.5786,3810619.854,"R5","2016-11-30",8,1,4,6,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
2973,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",38.8672,643.64,133,50,236526.5786,3810619.854,"R6","2017-03-09",NA,0,5,8,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",0
2975,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",38.8672,637.64,139,50,236528.495,3810625.54,"R0","2015-09-17",38,1,0,NA,9,2015,NA,NA,NA,NA,"B",1
2975,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",38.8672,637.64,139,50,236528.495,3810625.54,"R1","2015-12-16",19,1,1,38,12,2015,"2015-09-17",19.4867777777778,64.0444444444444,2.68599629494056,"B",1
2975,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",38.8672,637.64,139,50,236528.495,3810625.54,"R2","2016-03-24",11,1,2,19,3,2016,"2015-12-16",15.1656565656566,83.7474747474748,5.54451957313498,"B",1
2975,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",38.8672,637.64,139,50,236528.495,3810625.54,"R3","2016-06-23",9,1,3,11,6,2016,"2016-03-24",14.8246153846154,61.6593406593407,2.08679009072614,"B",1
2975,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",38.8672,637.64,139,50,236528.495,3810625.54,"R4","2016-08-17",8,1,4,9,8,2016,"2016-06-23",18.9585454545455,55.4727272727273,1.4933740760554,"B",1
2975,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",38.8672,637.64,139,50,236528.495,3810625.54,"R5","2016-11-30",NA,0,5,8,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",1
2978,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",40.8672,664.64,112,60,236519.8715,3810599.954,"R0","2015-09-17",53,1,0,NA,9,2015,NA,NA,NA,NA,"B",0
2978,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",40.8672,664.64,112,60,236519.8715,3810599.954,"R1","2015-12-16",46,1,1,53,12,2015,"2015-09-17",19.4867777777778,64.0444444444444,2.68599629494056,"B",0
2978,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",40.8672,664.64,112,60,236519.8715,3810599.954,"R2","2016-03-24",24,1,2,46,3,2016,"2015-12-16",15.1656565656566,83.7474747474748,5.54451957313498,"B",0
2978,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",40.8672,664.64,112,60,236519.8715,3810599.954,"R3","2016-06-23",14,1,3,24,6,2016,"2016-03-24",14.8246153846154,61.6593406593407,2.08679009072614,"B",0
2978,"Isla Vista_5","Isla Vista",5,"West",1,"Brandon Doheny",40.8672,664.64,112,60,236519.8715,3810599.954,"R4","2016-08-17",3,1,4,14,8,2016,"2016-06-23",18.9585454545455,55.4727272727273,1.4933740760554,"B",0
