"","Site","Block","Trt","Plot","Tree_Number","CoreID","PlotID","response","start_year","end_year","BA","DBH","CanopyCover","meanVPD","maxVPD","meanSWA","minSWA"
"2609","FV",3,1,4,150,"FV_3_1_4_150","FV_3_1_4","Live",1998,2019,46.439386455,28.8666666666667,59.7941317938095,7.42299137406078,14.2714889043072,55.7256751626684,6.47971698104696
"2610","FV",3,1,4,153,"FV_3_1_4_153","FV_3_1_4","Live",1998,2019,46.439386455,29,59.7941317938095,7.42299137406078,14.2714889043072,55.7256751626684,6.47971698104696
"2611","FV",3,1,4,159,"FV_3_1_4_159","FV_3_1_4","Live",1998,2019,46.439386455,32.9,59.7941317938095,7.42299137406078,14.2714889043072,55.7256751626684,6.47971698104696
"2612","FV",3,1,4,167,"FV_3_1_4_167","FV_3_1_4","Live",1998,2019,46.439386455,27.1333333333333,59.7941317938095,7.42299137406078,14.2714889043072,55.7256751626684,6.47971698104696
"2613","FV",3,1,4,172,"FV_3_1_4_172","FV_3_1_4","Dead",1998,2011,45.894868635,21.95,59.8826728823077,7.45769233081389,14.2714889043072,51.110444692277,6.47971698104696
"2614","FV",3,1,4,176,"FV_3_1_4_176","FV_3_1_4","Live",1998,2019,46.439386455,14.6666666666667,59.7941317938095,7.42299137406078,14.2714889043072,55.7256751626684,6.47971698104696
"2615","FV",3,1,4,178,"FV_3_1_4_178","FV_3_1_4","Live",1998,2019,46.439386455,28.1666666666667,59.7941317938095,7.42299137406078,14.2714889043072,55.7256751626684,6.47971698104696
"2616","FV",3,1,4,179,"FV_3_1_4_179","FV_3_1_4","Live",1998,2019,46.439386455,33.0333333333333,59.7941317938095,7.42299137406078,14.2714889043072,55.7256751626684,6.47971698104696
"2617","FV",3,1,5,6,"FV_3_1_5_6","FV_3_1_5","Live",1998,2019,51.23774194,18,57.0826686004762,7.42299137406078,14.2714889043072,54.3526461431538,6.83079306137128
"2618","FV",3,1,5,7,"FV_3_1_5_7","FV_3_1_5","Live",1998,2019,51.23774194,33.1,57.0826686004762,7.42299137406078,14.2714889043072,54.3526461431538,6.83079306137128
"2619","FV",3,1,5,8,"FV_3_1_5_8","FV_3_1_5","Live",1998,2019,51.23774194,34.2333333333333,57.0826686004762,7.42299137406078,14.2714889043072,54.3526461431538,6.83079306137128
"2620","FV",3,1,5,11,"FV_3_1_5_11","FV_3_1_5","Live",1998,2019,51.23774194,32.0666666666667,57.0826686004762,7.42299137406078,14.2714889043072,54.3526461431538,6.83079306137128
"2621","FV",3,1,5,12,"FV_3_1_5_12","FV_3_1_5","Live",1998,2019,51.23774194,8.66666666666667,57.0826686004762,7.42299137406078,14.2714889043072,54.3526461431538,6.83079306137128
"2622","FV",3,1,5,13,"FV_3_1_5_13","FV_3_1_5","Live",1998,2019,51.23774194,8.53333333333333,57.0826686004762,7.42299137406078,14.2714889043072,54.3526461431538,6.83079306137128
"2623","FV",3,1,5,14,"FV_3_1_5_14","FV_3_1_5","Live",1998,2011,50.6674989975,1.8,56.8469347915385,7.45769233081389,14.2714889043072,49.5165032428105,6.83079306137128
"2624","FV",3,1,5,15,"FV_3_1_5_15","FV_3_1_5","Live",1998,2019,51.23774194,30.2333333333333,57.0826686004762,7.42299137406078,14.2714889043072,54.3526461431538,6.83079306137128
"2625","FV",3,1,5,16,"FV_3_1_5_16","FV_3_1_5","Live",1998,2019,51.23774194,19.8,57.0826686004762,7.42299137406078,14.2714889043072,54.3526461431538,6.83079306137128
"2626","FV",3,1,5,20,"FV_3_1_5_20","FV_3_1_5","Live",1998,2019,51.23774194,24.7333333333333,57.0826686004762,7.42299137406078,14.2714889043072,54.3526461431538,6.83079306137128
"2627","FV",3,1,5,23,"FV_3_1_5_23","FV_3_1_5","Dead",1998,2011,50.6674989975,22.9,56.8469347915385,7.45769233081389,14.2714889043072,49.5165032428105,6.83079306137128
"2628","FV",3,1,5,24,"FV_3_1_5_24","FV_3_1_5","Live",1998,2019,51.23774194,35.1666666666667,57.0826686004762,7.42299137406078,14.2714889043072,54.3526461431538,6.83079306137128
"2629","FV",3,1,5,26,"FV_3_1_5_26","FV_3_1_5","Live",1998,2019,51.23774194,38.5333333333333,57.0826686004762,7.42299137406078,14.2714889043072,54.3526461431538,6.83079306137128
"2630","FV",3,1,5,28,"FV_3_1_5_28","FV_3_1_5","Live",1998,2019,51.23774194,33.8,57.0826686004762,7.42299137406078,14.2714889043072,54.3526461431538,6.83079306137128
"2631","FV",3,1,5,31,"FV_3_1_5_31","FV_3_1_5","Dead",1998,2019,51.23774194,13.1333333333333,57.0826686004762,7.42299137406078,14.2714889043072,54.3526461431538,6.83079306137128
"2632","FV",3,1,5,35,"FV_3_1_5_35","FV_3_1_5","Live",1998,2019,51.23774194,55.4666666666667,57.0826686004762,7.42299137406078,14.2714889043072,54.3526461431538,6.83079306137128
"2633","FV",3,1,5,38,"FV_3_1_5_38","FV_3_1_5","Live",1998,2019,51.23774194,16,57.0826686004762,7.42299137406078,14.2714889043072,54.3526461431538,6.83079306137128
"2634","FV",3,1,5,39,"FV_3_1_5_39","FV_3_1_5","Live",1998,2019,51.23774194,16.5,57.0826686004762,7.42299137406078,14.2714889043072,54.3526461431538,6.83079306137128
"2635","FV",3,1,5,43,"FV_3_1_5_43","FV_3_1_5","Live",1998,2019,51.23774194,16.0666666666667,57.0826686004762,7.42299137406078,14.2714889043072,54.3526461431538,6.83079306137128
"2636","FV",3,1,5,44,"FV_3_1_5_44","FV_3_1_5","Live",1998,2019,51.23774194,29.2,57.0826686004762,7.42299137406078,14.2714889043072,54.3526461431538,6.83079306137128
"2637","FV",3,1,5,49,"FV_3_1_5_49","FV_3_1_5","Live",1998,2019,51.23774194,32.2,57.0826686004762,7.42299137406078,14.2714889043072,54.3526461431538,6.83079306137128
"2638","FV",3,1,5,52,"FV_3_1_5_52","FV_3_1_5","Live",1998,2019,51.23774194,40.5666666666667,57.0826686004762,7.42299137406078,14.2714889043072,54.3526461431538,6.83079306137128
"2639","FV",3,1,5,55,"FV_3_1_5_55","FV_3_1_5","Live",1998,2019,51.23774194,23.4666666666667,57.0826686004762,7.42299137406078,14.2714889043072,54.3526461431538,6.83079306137128
"2640","FV",3,1,5,59,"FV_3_1_5_59","FV_3_1_5","Live",1998,2019,51.23774194,44.8666666666667,57.0826686004762,7.42299137406078,14.2714889043072,54.3526461431538,6.83079306137128
"2641","FV",3,1,5,61,"FV_3_1_5_61","FV_3_1_5","Live",1998,2019,51.23774194,15.9,57.0826686004762,7.42299137406078,14.2714889043072,54.3526461431538,6.83079306137128
"2642","FV",3,1,5,64,"FV_3_1_5_64","FV_3_1_5","Live",1998,2019,51.23774194,30.5,57.0826686004762,7.42299137406078,14.2714889043072,54.3526461431538,6.83079306137128
"2643","FV",3,1,5,65,"FV_3_1_5_65","FV_3_1_5","Live",1998,2019,51.23774194,31.4,57.0826686004762,7.42299137406078,14.2714889043072,54.3526461431538,6.83079306137128
"2644","FV",3,1,5,66,"FV_3_1_5_66","FV_3_1_5","Live",1998,2019,51.23774194,26.0333333333333,57.0826686004762,7.42299137406078,14.2714889043072,54.3526461431538,6.83079306137128
"2645","FV",3,1,5,69,"FV_3_1_5_69","FV_3_1_5","Live",1998,2019,51.23774194,35.2333333333333,57.0826686004762,7.42299137406078,14.2714889043072,54.3526461431538,6.83079306137128
"2646","FV",3,1,5,70,"FV_3_1_5_70","FV_3_1_5","Live",1998,2019,51.23774194,31.7666666666667,57.0826686004762,7.42299137406078,14.2714889043072,54.3526461431538,6.83079306137128
"2647","FV",3,1,5,74,"FV_3_1_5_74","FV_3_1_5","Live",1998,2019,51.23774194,19.3666666666667,57.0826686004762,7.42299137406078,14.2714889043072,54.3526461431538,6.83079306137128
"2648","FV",3,1,5,79,"FV_3_1_5_79","FV_3_1_5","Live",1998,2019,51.23774194,19.6666666666667,57.0826686004762,7.42299137406078,14.2714889043072,54.3526461431538,6.83079306137128
"2649","FV",3,1,6,2,"FV_3_1_6_2","FV_3_1_6","Live",1998,2019,26.006270944192,15.9,57.0024172109524,7.42299137406078,14.2714889043072,61.2430723196674,2.77635608966094
"2650","FV",3,1,6,5,"FV_3_1_6_5","FV_3_1_6","Live",1998,2019,26.006270944192,27.5333333333333,57.0024172109524,7.42299137406078,14.2714889043072,61.2430723196674,2.77635608966094
"2651","FV",3,1,6,7,"FV_3_1_6_7","FV_3_1_6","Live",1998,2019,26.006270944192,31.9666666666667,57.0024172109524,7.42299137406078,14.2714889043072,61.2430723196674,2.77635608966094
"2652","FV",3,1,6,10,"FV_3_1_6_10","FV_3_1_6","Live",1998,2019,26.006270944192,24.6,57.0024172109524,7.42299137406078,14.2714889043072,61.2430723196674,2.77635608966094
"2653","FV",3,1,6,13,"FV_3_1_6_13","FV_3_1_6","Live",1998,2019,26.006270944192,17.1,57.0024172109524,7.42299137406078,14.2714889043072,61.2430723196674,2.77635608966094
"2654","FV",3,1,6,15,"FV_3_1_6_15","FV_3_1_6","Live",1998,2019,26.006270944192,10.9,57.0024172109524,7.42299137406078,14.2714889043072,61.2430723196674,2.77635608966094
"2655","FV",3,1,6,16,"FV_3_1_6_16","FV_3_1_6","Live",1998,2019,26.006270944192,1.3,57.0024172109524,7.42299137406078,14.2714889043072,61.2430723196674,2.77635608966094
"2656","FV",3,1,6,17,"FV_3_1_6_17","FV_3_1_6","Live",1998,2019,26.006270944192,18,57.0024172109524,7.42299137406078,14.2714889043072,61.2430723196674,2.77635608966094
"2657","FV",3,1,6,19,"FV_3_1_6_19","FV_3_1_6","Dead",1998,2006,25.7740916664,30.5,56.43083756375,7.4369180200535,14.2714889043072,57.9659445966133,2.77635608966094
"2658","FV",3,1,6,28,"FV_3_1_6_28","FV_3_1_6","Live",1998,2019,26.006270944192,34.6,57.0024172109524,7.42299137406078,14.2714889043072,61.2430723196674,2.77635608966094
"2659","FV",3,1,6,30,"FV_3_1_6_30","FV_3_1_6","Live",1998,2019,26.006270944192,8.43333333333333,57.0024172109524,7.42299137406078,14.2714889043072,61.2430723196674,2.77635608966094
"2660","FV",3,1,6,32,"FV_3_1_6_32","FV_3_1_6","Live",1998,2019,26.006270944192,20.2333333333333,57.0024172109524,7.42299137406078,14.2714889043072,61.2430723196674,2.77635608966094
"2661","FV",3,1,6,33,"FV_3_1_6_33","FV_3_1_6","Live",1998,2019,26.006270944192,34.0333333333333,57.0024172109524,7.42299137406078,14.2714889043072,61.2430723196674,2.77635608966094
"2662","FV",3,1,6,36,"FV_3_1_6_36","FV_3_1_6","Live",1998,2019,26.006270944192,31.3333333333333,57.0024172109524,7.42299137406078,14.2714889043072,61.2430723196674,2.77635608966094
"2663","FV",3,1,6,39,"FV_3_1_6_39","FV_3_1_6","Live",1998,2019,26.006270944192,9.36666666666667,57.0024172109524,7.42299137406078,14.2714889043072,61.2430723196674,2.77635608966094
"2664","FV",3,1,6,41,"FV_3_1_6_41","FV_3_1_6","Live",1998,2019,26.006270944192,13.7333333333333,57.0024172109524,7.42299137406078,14.2714889043072,61.2430723196674,2.77635608966094
"2665","FV",3,1,6,45,"FV_3_1_6_45","FV_3_1_6","Live",1998,2019,26.006270944192,11.9666666666667,57.0024172109524,7.42299137406078,14.2714889043072,61.2430723196674,2.77635608966094
"2666","FV",3,1,6,49,"FV_3_1_6_49","FV_3_1_6","Live",1998,2019,26.006270944192,11.3333333333333,57.0024172109524,7.42299137406078,14.2714889043072,61.2430723196674,2.77635608966094
"2667","FV",3,1,6,55,"FV_3_1_6_55","FV_3_1_6","Live",1998,2019,26.006270944192,24.0333333333333,57.0024172109524,7.42299137406078,14.2714889043072,61.2430723196674,2.77635608966094
"2668","FV",3,1,6,59,"FV_3_1_6_59","FV_3_1_6","Live",1998,2019,26.006270944192,22.9,57.0024172109524,7.42299137406078,14.2714889043072,61.2430723196674,2.77635608966094
"2669","FV",3,1,6,61,"FV_3_1_6_61","FV_3_1_6","Live",1998,2019,26.006270944192,33.9666666666667,57.0024172109524,7.42299137406078,14.2714889043072,61.2430723196674,2.77635608966094
"2670","FV",3,1,6,62,"FV_3_1_6_62","FV_3_1_6","Live",1998,2019,26.006270944192,42.8333333333333,57.0024172109524,7.42299137406078,14.2714889043072,61.2430723196674,2.77635608966094
"2671","FV",3,1,6,63,"FV_3_1_6_63","FV_3_1_6","Live",1998,2019,26.006270944192,9.93333333333333,57.0024172109524,7.42299137406078,14.2714889043072,61.2430723196674,2.77635608966094
"2672","FV",3,1,6,66,"FV_3_1_6_66","FV_3_1_6","Live",1998,2019,26.006270944192,27.8,57.0024172109524,7.42299137406078,14.2714889043072,61.2430723196674,2.77635608966094
"2673","FV",3,1,6,69,"FV_3_1_6_69","FV_3_1_6","Live",1998,2019,26.006270944192,14.3733333333333,57.0024172109524,7.42299137406078,14.2714889043072,61.2430723196674,2.77635608966094
"2674","FV",3,1,6,70,"FV_3_1_6_70","FV_3_1_6","Live",2011,2019,26.823325936176,2.576,57.61357867875,7.36660231933698,13.8578729950105,69.8115759255801,6.13297801148468
"2675","FV",3,1,7,1,"FV_3_1_7_1","FV_3_1_7","Live",1998,2019,40.27866304,35.3333333333333,61.5418470428571,7.42299137406078,14.2714889043072,59.6894314394028,5.69172759302198
"2676","FV",3,1,7,2,"FV_3_1_7_2","FV_3_1_7","Dead",1998,2019,40.27866304,38.7333333333333,61.5418470428571,7.42299137406078,14.2714889043072,59.6894314394028,5.69172759302198
"2677","FV",3,1,7,3,"FV_3_1_7_3","FV_3_1_7","Live",1998,2019,40.27866304,37.8333333333333,61.5418470428571,7.42299137406078,14.2714889043072,59.6894314394028,5.69172759302198
"2678","FV",3,1,7,7,"FV_3_1_7_7","FV_3_1_7","Live",1998,2019,40.27866304,34.4333333333333,61.5418470428571,7.42299137406078,14.2714889043072,59.6894314394028,5.69172759302198
"2679","FV",3,1,7,9,"FV_3_1_7_9","FV_3_1_7","Live",1998,2019,40.27866304,25.5333333333333,61.5418470428571,7.42299137406078,14.2714889043072,59.6894314394028,5.69172759302198
"2680","FV",3,1,7,14,"FV_3_1_7_14","FV_3_1_7","Live",1998,2019,40.27866304,35.1,61.5418470428571,7.42299137406078,14.2714889043072,59.6894314394028,5.69172759302198
"2681","FV",3,1,7,17,"FV_3_1_7_17","FV_3_1_7","Live",1998,2019,40.27866304,27.5666666666667,61.5418470428571,7.42299137406078,14.2714889043072,59.6894314394028,5.69172759302198
"2682","FV",3,1,7,19,"FV_3_1_7_19","FV_3_1_7","Live",1998,2019,40.27866304,37.3666666666667,61.5418470428571,7.42299137406078,14.2714889043072,59.6894314394028,5.69172759302198
"2683","FV",3,1,7,22,"FV_3_1_7_22","FV_3_1_7","Live",1998,2011,39.8574693825,19.2,63.0998446007692,7.45769233081389,14.2714889043072,55.3782585702039,5.69172759302198
"2684","FV",3,1,7,24,"FV_3_1_7_24","FV_3_1_7","Live",1998,2019,40.27866304,28.4,61.5418470428571,7.42299137406078,14.2714889043072,59.6894314394028,5.69172759302198
"2685","FV",3,1,7,25,"FV_3_1_7_25","FV_3_1_7","Live",1998,2019,40.27866304,21.7666666666667,61.5418470428571,7.42299137406078,14.2714889043072,59.6894314394028,5.69172759302198
"2686","FV",3,1,7,26,"FV_3_1_7_26","FV_3_1_7","Dead",1998,2019,40.27866304,5.2,61.5418470428571,7.42299137406078,14.2714889043072,59.6894314394028,5.69172759302198
"2687","FV",3,1,7,27,"FV_3_1_7_27","FV_3_1_7","Live",1998,2019,40.27866304,43.9,61.5418470428571,7.42299137406078,14.2714889043072,59.6894314394028,5.69172759302198
"2688","FV",3,1,7,37,"FV_3_1_7_37","FV_3_1_7","Live",1998,2019,40.27866304,53.1,61.5418470428571,7.42299137406078,14.2714889043072,59.6894314394028,5.69172759302198
"2689","FV",3,1,7,41,"FV_3_1_7_41","FV_3_1_7","Live",1998,2019,40.27866304,21.9666666666667,61.5418470428571,7.42299137406078,14.2714889043072,59.6894314394028,5.69172759302198
"2690","FV",3,1,7,43,"FV_3_1_7_43","FV_3_1_7","Live",1998,2019,40.27866304,35.6333333333333,61.5418470428571,7.42299137406078,14.2714889043072,59.6894314394028,5.69172759302198
"2691","FV",3,1,8,1,"FV_3_1_8_1","FV_3_1_8","Dead",1998,2011,47.4475357125,18.7,52.4457692307692,7.45769233081389,14.2714889043072,50.2144167419903,6.14430584232875
"2692","FV",3,1,8,2,"FV_3_1_8_2","FV_3_1_8","Live",1998,2019,47.77474317,26.5,52.2907142857143,7.42299137406078,14.2714889043072,54.956854424518,6.14430584232875
"2693","FV",3,1,8,9,"FV_3_1_8_9","FV_3_1_8","Live",1998,2019,47.77474317,18.0666666666667,52.2907142857143,7.42299137406078,14.2714889043072,54.956854424518,6.14430584232875
"2694","FV",3,1,8,10,"FV_3_1_8_10","FV_3_1_8","Live",1998,2019,47.77474317,24.4,52.2907142857143,7.42299137406078,14.2714889043072,54.956854424518,6.14430584232875
"2695","FV",3,1,8,13,"FV_3_1_8_13","FV_3_1_8","Live",1998,2019,47.77474317,25.0666666666667,52.2907142857143,7.42299137406078,14.2714889043072,54.956854424518,6.14430584232875
"2696","FV",3,1,8,24,"FV_3_1_8_24","FV_3_1_8","Live",1998,2019,47.77474317,31.7,52.2907142857143,7.42299137406078,14.2714889043072,54.956854424518,6.14430584232875
"2697","FV",3,1,8,41,"FV_3_1_8_41","FV_3_1_8","Live",1998,2011,47.4475357125,12.85,52.4457692307692,7.45769233081389,14.2714889043072,50.2144167419903,6.14430584232875
"2698","FV",3,1,8,47,"FV_3_1_8_47","FV_3_1_8","Dead",1998,2006,46.963680225,10.4,52.950625,7.4369180200535,14.2714889043072,48.1256878735913,6.14430584232875
"2699","FV",3,1,8,51,"FV_3_1_8_51","FV_3_1_8","Live",1998,2019,47.77474317,16.3333333333333,52.2907142857143,7.42299137406078,14.2714889043072,54.956854424518,6.14430584232875
"2700","FV",3,1,8,54,"FV_3_1_8_54","FV_3_1_8","Live",1998,2019,47.77474317,16.6666666666667,52.2907142857143,7.42299137406078,14.2714889043072,54.956854424518,6.14430584232875
"2701","FV",3,1,8,59,"FV_3_1_8_59","FV_3_1_8","Dead",1998,2019,47.77474317,20.7333333333333,52.2907142857143,7.42299137406078,14.2714889043072,54.956854424518,6.14430584232875
"2702","FV",3,1,8,60,"FV_3_1_8_60","FV_3_1_8","Live",1998,2019,47.77474317,18.1666666666667,52.2907142857143,7.42299137406078,14.2714889043072,54.956854424518,6.14430584232875
"2703","FV",3,1,8,65,"FV_3_1_8_65","FV_3_1_8","Live",1998,2019,47.77474317,15.9666666666667,52.2907142857143,7.42299137406078,14.2714889043072,54.956854424518,6.14430584232875
"2704","FV",3,1,8,66,"FV_3_1_8_66","FV_3_1_8","Dead",1998,2006,46.963680225,15.1,52.950625,7.4369180200535,14.2714889043072,48.1256878735913,6.14430584232875
"2705","FV",3,1,8,71,"FV_3_1_8_71","FV_3_1_8","Live",1998,2019,47.77474317,50.7666666666667,52.2907142857143,7.42299137406078,14.2714889043072,54.956854424518,6.14430584232875
"2706","FV",3,1,8,72,"FV_3_1_8_72","FV_3_1_8","Live",1998,2019,47.77474317,14.5,52.2907142857143,7.42299137406078,14.2714889043072,54.956854424518,6.14430584232875
"2707","FV",3,1,8,74,"FV_3_1_8_74","FV_3_1_8","Live",1998,2019,47.77474317,39.2333333333333,52.2907142857143,7.42299137406078,14.2714889043072,54.956854424518,6.14430584232875
"2708","FV",3,1,8,80,"FV_3_1_8_80","FV_3_1_8","Live",1998,2019,47.77474317,20.8,52.2907142857143,7.42299137406078,14.2714889043072,54.956854424518,6.14430584232875
"2709","FV",3,1,8,84,"FV_3_1_8_84","FV_3_1_8","Live",1998,2019,47.77474317,20,52.2907142857143,7.42299137406078,14.2714889043072,54.956854424518,6.14430584232875
"2710","FV",3,1,8,89,"FV_3_1_8_89","FV_3_1_8","Live",1998,2019,47.77474317,35.7333333333333,52.2907142857143,7.42299137406078,14.2714889043072,54.956854424518,6.14430584232875
"2711","FV",3,1,8,94,"FV_3_1_8_94","FV_3_1_8","Live",1998,2019,47.77474317,38.6666666666667,52.2907142857143,7.42299137406078,14.2714889043072,54.956854424518,6.14430584232875
"2712","FV",3,1,8,99,"FV_3_1_8_99","FV_3_1_8","Live",2006,2019,48.1802746425,14.15,51.8846153846154,7.41442113037295,13.8578729950105,59.1606492250882,8.24965421308477
"2713","FV",3,1,8,104,"FV_3_1_8_104","FV_3_1_8","Live",1998,2019,47.77474317,30.3333333333333,52.2907142857143,7.42299137406078,14.2714889043072,54.956854424518,6.14430584232875
"2714","FV",3,1,8,106,"FV_3_1_8_106","FV_3_1_8","Live",1998,2019,47.77474317,24.6333333333333,52.2907142857143,7.42299137406078,14.2714889043072,54.956854424518,6.14430584232875
"2715","FV",3,1,8,108,"FV_3_1_8_108","FV_3_1_8","Dead",1998,2006,46.963680225,7,52.950625,7.4369180200535,14.2714889043072,48.1256878735913,6.14430584232875
"2716","FV",3,1,8,113,"FV_3_1_8_113","FV_3_1_8","Live",1998,2019,47.77474317,27.8,52.2907142857143,7.42299137406078,14.2714889043072,54.956854424518,6.14430584232875
"2717","FV",3,1,8,118,"FV_3_1_8_118","FV_3_1_8","Live",1998,2019,47.77474317,39.7333333333333,52.2907142857143,7.42299137406078,14.2714889043072,54.956854424518,6.14430584232875
"2718","FV",3,1,8,120,"FV_3_1_8_120","FV_3_1_8","Dead",1998,2019,47.77474317,14.7666666666667,52.2907142857143,7.42299137406078,14.2714889043072,54.956854424518,6.14430584232875
"2719","FV",3,1,8,128,"FV_3_1_8_128","FV_3_1_8","Live",1998,2019,47.77474317,33.5,52.2907142857143,7.42299137406078,14.2714889043072,54.956854424518,6.14430584232875
"2720","FV",3,1,8,131,"FV_3_1_8_131","FV_3_1_8","Live",1998,2019,47.77474317,38.4666666666667,52.2907142857143,7.42299137406078,14.2714889043072,54.956854424518,6.14430584232875
"2721","FV",3,1,8,134,"FV_3_1_8_134","FV_3_1_8","Live",1998,2019,47.77474317,25.5,52.2907142857143,7.42299137406078,14.2714889043072,54.956854424518,6.14430584232875
"2722","FV",3,1,8,135,"FV_3_1_8_135","FV_3_1_8","Live",1998,2019,47.77474317,22.0333333333333,52.2907142857143,7.42299137406078,14.2714889043072,54.956854424518,6.14430584232875
"2723","FV",3,1,8,140,"FV_3_1_8_140","FV_3_1_8","Live",1998,2019,47.77474317,34.7,52.2907142857143,7.42299137406078,14.2714889043072,54.956854424518,6.14430584232875
"2724","FV",3,1,9,1,"FV_3_1_9_1","FV_3_1_9","Live",1998,2019,35.35475482,8.4,52.5515280747619,7.42299137406078,14.2714889043072,58.0970134459896,4.90772938213586
"2725","FV",3,1,9,5,"FV_3_1_9_5","FV_3_1_9","Live",1998,2019,35.35475482,25.5666666666667,52.5515280747619,7.42299137406078,14.2714889043072,58.0970134459896,4.90772938213586
"2726","FV",3,1,9,11,"FV_3_1_9_11","FV_3_1_9","Live",1998,2019,35.35475482,33.3,52.5515280747619,7.42299137406078,14.2714889043072,58.0970134459896,4.90772938213586
"2727","FV",3,1,9,15,"FV_3_1_9_15","FV_3_1_9","Live",1998,2019,35.35475482,25.3666666666667,52.5515280747619,7.42299137406078,14.2714889043072,58.0970134459896,4.90772938213586
"2728","FV",3,1,9,18,"FV_3_1_9_18","FV_3_1_9","Live",1998,2019,35.35475482,39.4333333333333,52.5515280747619,7.42299137406078,14.2714889043072,58.0970134459896,4.90772938213586
"2729","FV",3,1,9,19,"FV_3_1_9_19","FV_3_1_9","Live",1998,2019,35.35475482,8.43333333333333,52.5515280747619,7.42299137406078,14.2714889043072,58.0970134459896,4.90772938213586
"2730","FV",3,1,9,20,"FV_3_1_9_20","FV_3_1_9","Live",1998,2019,35.35475482,13.2,52.5515280747619,7.42299137406078,14.2714889043072,58.0970134459896,4.90772938213586
"2731","FV",3,1,9,31,"FV_3_1_9_31","FV_3_1_9","Live",1998,2019,35.35475482,8.96666666666667,52.5515280747619,7.42299137406078,14.2714889043072,58.0970134459896,4.90772938213586
"2732","FV",3,1,9,33,"FV_3_1_9_33","FV_3_1_9","Live",1998,2019,35.35475482,34.1333333333333,52.5515280747619,7.42299137406078,14.2714889043072,58.0970134459896,4.90772938213586
"2733","FV",3,1,9,34,"FV_3_1_9_34","FV_3_1_9","Live",1998,2019,35.35475482,38.4333333333333,52.5515280747619,7.42299137406078,14.2714889043072,58.0970134459896,4.90772938213586
"2734","FV",3,1,9,36,"FV_3_1_9_36","FV_3_1_9","Live",1998,2019,35.35475482,26.3333333333333,52.5515280747619,7.42299137406078,14.2714889043072,58.0970134459896,4.90772938213586
"2735","FV",3,1,9,37,"FV_3_1_9_37","FV_3_1_9","Dead",1998,2019,35.35475482,15.5333333333333,52.5515280747619,7.42299137406078,14.2714889043072,58.0970134459896,4.90772938213586
"2736","FV",3,1,9,38,"FV_3_1_9_38","FV_3_1_9","Live",1998,2019,35.35475482,33.7333333333333,52.5515280747619,7.42299137406078,14.2714889043072,58.0970134459896,4.90772938213586
"2737","FV",3,1,9,39,"FV_3_1_9_39","FV_3_1_9","Dead",1998,2011,34.82546067,20.3,52.4711060092308,7.45769233081389,14.2714889043072,53.8580811344999,4.90772938213586
"2738","FV",3,1,9,43,"FV_3_1_9_43","FV_3_1_9","Live",1998,2019,35.35475482,31.5666666666667,52.5515280747619,7.42299137406078,14.2714889043072,58.0970134459896,4.90772938213586
"2739","FV",3,1,9,44,"FV_3_1_9_44","FV_3_1_9","Live",1998,2019,35.35475482,30.1333333333333,52.5515280747619,7.42299137406078,14.2714889043072,58.0970134459896,4.90772938213586
"2740","FV",3,1,9,46,"FV_3_1_9_46","FV_3_1_9","Live",1998,2019,35.35475482,41.2333333333333,52.5515280747619,7.42299137406078,14.2714889043072,58.0970134459896,4.90772938213586
"2741","FV",3,1,9,47,"FV_3_1_9_47","FV_3_1_9","Dead",1998,2006,34.292586405,15.5,53.71330845875,7.4369180200535,14.2714889043072,54.136759920202,4.90772938213586
"2742","FV",3,1,9,48,"FV_3_1_9_48","FV_3_1_9","Live",1998,2019,35.35475482,30.0666666666667,52.5515280747619,7.42299137406078,14.2714889043072,58.0970134459896,4.90772938213586
"2743","FV",3,1,9,49,"FV_3_1_9_49","FV_3_1_9","Live",1998,2019,35.35475482,27.7,52.5515280747619,7.42299137406078,14.2714889043072,58.0970134459896,4.90772938213586
"2744","FV",3,1,9,54,"FV_3_1_9_54","FV_3_1_9","Live",1998,2019,35.35475482,17.5333333333333,52.5515280747619,7.42299137406078,14.2714889043072,58.0970134459896,4.90772938213586
"2745","FV",3,1,9,56,"FV_3_1_9_56","FV_3_1_9","Live",1998,2019,35.35475482,29.3666666666667,52.5515280747619,7.42299137406078,14.2714889043072,58.0970134459896,4.90772938213586
"2746","FV",3,1,9,61,"FV_3_1_9_61","FV_3_1_9","Live",1998,2019,35.35475482,7.53333333333333,52.5515280747619,7.42299137406078,14.2714889043072,58.0970134459896,4.90772938213586
"2747","FV",3,1,9,62,"FV_3_1_9_62","FV_3_1_9","Dead",1998,2019,35.35475482,8.6,52.5515280747619,7.42299137406078,14.2714889043072,58.0970134459896,4.90772938213586
"2748","FV",3,1,9,63,"FV_3_1_9_63","FV_3_1_9","Live",1998,2019,35.35475482,38.3666666666667,52.5515280747619,7.42299137406078,14.2714889043072,58.0970134459896,4.90772938213586
"2749","FV",3,1,9,65,"FV_3_1_9_65","FV_3_1_9","Dead",1998,2019,35.35475482,7.46666666666667,52.5515280747619,7.42299137406078,14.2714889043072,58.0970134459896,4.90772938213586
"2750","FV",3,1,9,66,"FV_3_1_9_66","FV_3_1_9","Live",1998,2019,35.35475482,21.5666666666667,52.5515280747619,7.42299137406078,14.2714889043072,58.0970134459896,4.90772938213586
