"","Card_number","Site_transect","Site","Transect","Depth_ft","Max_Diam_1_cm","Substrate_Code","Stipe_num","sst_mean","wave_p_mean","t","Presence"
"1387",2470,"Isla Vista_4","Isla Vista",4,34.131,20,"B",14.6666666666667,14.9020958490566,1.49245424358993,231,1
"1388",2471,"Mohawk_1","Mohawk",1,33.131,10,"B",10,17.5258536585366,2.19508097244045,82,0
"1389",2472,"Hope Ranch_4","Hope Ranch",4,33.131,50,"S",27,17.7176530612245,1.83908516260314,98,0
"1390",2473,"Mohawk_4","Mohawk",4,14.6553,30,"B",10.5,15.1523192307693,2.23018795310217,295,0
"1391",2474,"Hope Ranch_5","Hope Ranch",5,33.0903,20,"S",28.3333333333333,16.704802939077,1.6370914674156,522,0
"1392",2476,"Hope Ranch_4","Hope Ranch",4,19.6317,20,"SS",19,16.2423679587347,1.71313711091567,405,0
"1393",2477,"Mohawk_4","Mohawk",4,34.5477,30,"B",18.5,16.0154384761503,2.25292224807928,195,0
"1394",2478,"Hope Ranch_4","Hope Ranch",4,36.0903,60,"SS",40.75,16.2423679587347,1.71313711091567,405,0
"1395",2479,"Hope Ranch_2","Hope Ranch",2,20.6317,15,"S",37,15.9189795918367,2.06657819047973,196,0
"1396",2480,"Hope Ranch_2","Hope Ranch",2,35.0903,10,"S",20,17.7176530612245,1.83908516260314,98,0
"1397",2481,"Isla Vista_4","Isla Vista",4,28.2465,40,"B",15.3333333333333,14.9020958490566,1.49245424358993,231,1
"1398",2482,"Isla Vista_5","Isla Vista",5,28.2465,80,"B",16.3333333333333,14.8768035433071,1.46182337457704,227,1
"1399",2483,"Isla Vista_4","Isla Vista",4,25.1514,60,"B",47.3333333333333,14.9020958490566,1.49245424358993,231,1
"1400",2484,"Isla Vista_4","Isla Vista",4,34.6179,90,"B",71.6666666666667,14.9020958490566,1.49245424358993,231,1
"1401",2491,"Isla Vista_3","Isla Vista",3,29.131,80,"S",73.3333333333333,15.0065917843389,1.47562700633957,237,1
"1402",2492,"Mohawk_3","Mohawk",3,26.1514,35,"B",51,15.0685294117647,1.53642425655058,238,1
"1403",2493,"Hope Ranch_1","Hope Ranch",1,44.7294,90,"SS",134.333333333333,15.1737955932204,1.34653420377698,243,1
"1404",2494,"Isla Vista_3","Isla Vista",3,23.404,60,"BO",58.6666666666667,15.0065917843389,1.47562700633957,237,1
"1405",2495,"Hope Ranch_5","Hope Ranch",5,31.0109,80,"S",45,16.5578632478632,1.42641503242494,117,0
"1406",2496,"Isla Vista_2","Isla Vista",2,32.7294,80,"B",68.5,14.956835443038,1.47151661729189,237,1
"1407",2497,"Hope Ranch_1","Hope Ranch",1,31.5516,120,"SS",64.3333333333333,15.1737955932204,1.34653420377698,243,1
"1408",2498,"Mohawk_4","Mohawk",4,20.6015,40,"S",15.6666666666667,15.187225071225,1.54610444424523,238,1
"1409",2499,"Mohawk_2","Mohawk",2,30.0109,20,"S",14.6666666666667,15.2642955847658,1.53697204847101,244,1
"1410",2500,"Mohawk_3","Mohawk",3,21.1592,40,"B",13.3333333333333,15.4109223501536,2.27173557182468,281,0
"1411",2502,"Isla Vista_4","Isla Vista",4,25.885,45,"B",25,14.9020958490566,1.49245424358993,231,1
"1412",2503,"Isla Vista_4","Isla Vista",4,18.5602,40,"B",16.3333333333333,14.9020958490566,1.49245424358993,231,1
"1413",2504,"Isla Vista_4","Isla Vista",4,24.346224,60,"B",43,14.9020958490566,1.49245424358993,231,1
"1414",2506,"Isla Vista_4","Isla Vista",4,25.131,30,"B",17,14.9020958490566,1.49245424358993,231,1
"1415",2507,"Isla Vista_4","Isla Vista",4,26.1514,60,"B",34,14.9020958490566,1.49245424358993,231,1
"1416",2509,"Isla Vista_4","Isla Vista",4,26.131,30,"B",4,16.0854716981132,1.6179639119041,106,0
"1417",2511,"Isla Vista_4","Isla Vista",4,29.1514,40,"B",11.5,14.8047619047619,1.48213093753811,231,1
"1418",2514,"Isla Vista_4","Isla Vista",4,44.9965,90,"B",131,14.9020958490566,1.49245424358993,231,1
"1419",2515,"Isla Vista_4","Isla Vista",4,34.131,80,"B",73,16.0854716981132,1.6179639119041,106,0
"1420",2516,"Isla Vista_4","Isla Vista",4,32.131,40,"B",6.5,14.9020958490566,1.49245424358993,231,0
"1421",2518,"Isla Vista_4","Isla Vista",4,31.131,15,"B",9,14.9020958490566,1.49245424358993,231,0
"1422",2523,"Isla Vista_5","Isla Vista",5,45.9965,120,"B",125.5,14.7407929515419,1.44914502307375,227,1
"1423",2524,"Isla Vista_4","Isla Vista",4,32.131,60,"B",24,14.9020958490566,1.49245424358993,231,1
"1424",2525,"Isla Vista_4","Isla Vista",4,32.131,30,"B",2.5,14.9020958490566,1.49245424358993,231,0
"1425",2529,"Isla Vista_5","Isla Vista",5,47.5352,90,"B",34,14.8768035433071,1.46182337457704,227,1
"1426",2532,"Hope Ranch_5","Hope Ranch",5,25.1514,40,"S",31.5,15.9189795918367,2.06657819047973,196,0
"1427",2533,"Hope Ranch_2","Hope Ranch",2,32.131,30,"S",7.66666666666667,15.3034249910491,2.03138432323467,291,0
"1428",2534,"Hope Ranch_2","Hope Ranch",2,43.5352,40,"SS",22,15.9189795918367,2.06657819047973,196,0
"1429",2535,"Mohawk_3","Mohawk",3,34.5477,20,"B",21,17.634358974359,2.21082072966382,78,0
"1430",2536,"Mohawk_3","Mohawk",3,28.2465,15,"B",21,16.2366521240655,2.05742205256847,394,0
"1431",2537,"Hope Ranch_4","Hope Ranch",4,30.2465,20,"S",2,15.9189795918367,2.06657819047973,196,0
"1432",2538,"Hope Ranch_4","Hope Ranch",4,17.5602,10,"B",4,17.7176530612245,1.83908516260314,98,0
"1433",2539,"Mohawk_1","Mohawk",1,17.5602,10,"B",4.5,15.9175716440422,2.31531244188847,180,0
"1434",2540,"Hope Ranch_3","Hope Ranch",3,35.0903,20,"S",2,17.7176530612245,1.83908516260314,98,0
"1435",2541,"Hope Ranch_1","Hope Ranch",1,34.0903,20,"SS",4,17.6934736842105,1.87151614332108,95,0
"1436",2542,"Mohawk_3","Mohawk",3,18.3836,10,"B",11.6666666666667,15.4109223501536,2.27173557182468,281,0
"1437",2543,"Hope Ranch_1","Hope Ranch",1,30.2537,30,"SS",5,17.6934736842105,1.87151614332108,95,0
"1438",2544,"Hope Ranch_5","Hope Ranch",5,27.068,60,"BO",52,17.7176530612245,1.83908516260314,98,0
"1439",2545,"Hope Ranch_5","Hope Ranch",5,12.5602,15,"S",2,15.9189795918367,2.06657819047973,196,0
"1440",2546,"Mohawk_1","Mohawk",1,28.068,12,"B",42.75,15.8925751245289,1.79894713047446,631,1
"1441",2547,"Mohawk_3","Mohawk",3,34.5477,6,"B",5.5,15.0431452145215,2.2569132509411,281,0
"1442",2548,"Hope Ranch_3","Hope Ranch",3,34.5477,30,"S",5.5,15.9189795918367,2.06657819047973,196,0
"1443",2549,"Hope Ranch_2","Hope Ranch",2,16.6553,30,"S",6,17.7176530612245,1.83908516260314,98,0
"1444",2550,"Hope Ranch_2","Hope Ranch",2,17.5602,30,"S",9.4,16.2551410903247,1.66828245451717,522,0
"1445",2551,"Hope Ranch_1","Hope Ranch",1,34.2537,10,"SS",2,17.6934736842105,1.87151614332108,95,0
"1446",2552,"Hope Ranch_1","Hope Ranch",1,31.2465,20,"S",3,17.6934736842105,1.87151614332108,95,0
"1447",2553,"Hope Ranch_1","Hope Ranch",1,31.2465,30,"S",2,15.9068899033297,2.0827936808387,193,0
"1448",2554,"Mohawk_4","Mohawk",4,32.068,10,"B",6.66666666666667,16.3047524113302,2.01707187957869,408,0
"1449",2555,"Hope Ranch_1","Hope Ranch",1,33.068,20,"S",4.5,15.9068899033297,2.0827936808387,193,0
"1450",2556,"Hope Ranch_1","Hope Ranch",1,31.068,30,"S",1.5,15.9068899033297,2.0827936808387,193,0
"1451",2557,"Hope Ranch_1","Hope Ranch",1,20.6317,20,"SS",4.5,15.9068899033297,2.0827936808387,193,0
"1452",2558,"Hope Ranch_1","Hope Ranch",1,31.068,40,"SS",45,17.6934736842105,1.87151614332108,95,0
"1453",2559,"Hope Ranch_1","Hope Ranch",1,30.068,20,"SS",8,17.6934736842105,1.87151614332108,95,0
"1454",2560,"Hope Ranch_1","Hope Ranch",1,30.068,15,"B",2,17.6934736842105,1.87151614332108,95,0
"1455",2561,"Mohawk_1","Mohawk",1,30.068,20,"B",7,17.5258536585366,2.19508097244045,82,0
"1456",2562,"Hope Ranch_5","Hope Ranch",5,30.068,15,"S",1,17.7176530612245,1.83908516260314,98,0
"1457",2563,"Hope Ranch_5","Hope Ranch",5,29.068,15,"S",24.75,16.2601398184105,1.72533986556767,522,0
"1458",2564,"Hope Ranch_5","Hope Ranch",5,16.6553,60,"S",80.75,16.2601398184105,1.72533986556767,522,0
"1459",2565,"Mohawk_1","Mohawk",1,35.5477,6,"B",5,15.8457268292683,2.30013436580233,182,0
"1460",2566,"Hope Ranch_5","Hope Ranch",5,34.5477,15,"S",5.66666666666667,15.370614226273,2.00373954448609,299,0
"1461",2567,"Mohawk_1","Mohawk",1,34.5477,5,"B",4,15.0339216339216,2.26329945404671,281,0
"1462",2568,"Mohawk_1","Mohawk",1,16.6553,25,"B",12,17.5258536585366,2.19508097244045,82,0
"1463",2569,"Hope Ranch_2","Hope Ranch",2,34.5477,15,"S",2,17.7176530612245,1.83908516260314,98,0
"1464",2570,"Hope Ranch_2","Hope Ranch",2,16.6553,20,"S",5,17.7176530612245,1.83908516260314,98,0
"1465",2571,"Isla Vista_4","Isla Vista",4,17.6553,25,"B",8,14.9020958490566,1.49245424358993,231,1
"1466",2572,"Mohawk_5","Mohawk",5,32.2465,10,"S",16,15.9216940502863,2.30719290352716,181,0
"1467",2573,"Mohawk_2","Mohawk",2,31.2465,50,"S",62.6666666666667,15.2642955847658,1.53697204847101,244,1
"1468",2574,"Hope Ranch_5","Hope Ranch",5,26.131,100,"SS",24.5,15.1210288065844,1.34576063949226,243,1
"1469",2575,"Hope Ranch_1","Hope Ranch",1,20.28,30,"SS",25.3333333333333,15.1737955932204,1.34653420377698,243,1
"1470",2576,"Mohawk_3","Mohawk",3,24.7373,5,"B",6.66666666666667,16.2366521240655,2.05742205256847,394,0
"1471",2578,"Isla Vista_4","Isla Vista",4,32.5516,60,"B",24,14.9020958490566,1.49245424358993,231,1
"1472",2579,"Isla Vista_4","Isla Vista",4,34.0109,40,"B",7.33333333333333,14.9020958490566,1.49245424358993,231,1
"1473",2581,"Isla Vista_5","Isla Vista",5,25.5602,70,"B",40.25,16.2272612412543,2.39180852575297,1008,1
"1474",2583,"Isla Vista_5","Isla Vista",5,32.131,140,"B",99.6666666666667,14.8768035433071,1.46182337457704,227,1
"1475",2584,"Isla Vista_4","Isla Vista",4,45.9965,140,"B",109,14.9020958490566,1.49245424358993,231,1
"1476",2585,"Isla Vista_4","Isla Vista",4,33.6179,40,"B",20,16.0854716981132,1.6179639119041,106,0
"1477",2587,"Isla Vista_4","Isla Vista",4,42.9965,75,"B",34,14.9020958490566,1.49245424358993,231,1
"1478",2589,"Isla Vista_4","Isla Vista",4,28.1514,40,"B",30,14.9020958490566,1.49245424358993,231,1
"1479",2590,"Isla Vista_4","Isla Vista",4,29.1514,80,"B",31.3333333333333,14.9020958490566,1.49245424358993,231,1
"1480",2592,"Isla Vista_5","Isla Vista",5,24.346224,10,"B",5.66666666666667,14.8768035433071,1.46182337457704,227,1
"1481",2593,"Isla Vista_5","Isla Vista",5,28.131,100,"C",72,16.0203,1.56841544091953,100,0
"1482",2597,"Isla Vista_4","Isla Vista",4,35.6179,40,"B",18.5,14.9020958490566,1.49245424358993,231,0
"1483",2598,"Isla Vista_4","Isla Vista",4,39.5352,20,"B",3,16.0854716981132,1.6179639119041,106,0
"1484",2599,"Isla Vista_4","Isla Vista",4,26.131,45,"B",26.6666666666667,14.9020958490566,1.49245424358993,231,1
"1485",2600,"Isla Vista_4","Isla Vista",4,26.1514,50,"B",56,14.9020958490566,1.49245424358993,231,1
"1486",2601,"Isla Vista_2","Isla Vista",2,26.1514,150,"B",365,15.0287310765349,1.47411816677112,239,1
"1487",2602,"Mohawk_5","Mohawk",5,45.9965,50,"B",68.3333333333333,15.2607294172681,1.53755074686635,245,1
"1488",2603,"Mohawk_3","Mohawk",3,38.9151,25,"B",14,15.187225071225,1.54610444424523,238,0
"1489",2604,"Mohawk_3","Mohawk",3,25.7478,25,"B",23.3333333333333,15.187225071225,1.54610444424523,238,1
"1490",2605,"Mohawk_1","Mohawk",1,25.404,35,"SS",35.3333333333333,15.2642955847658,1.53697204847101,244,1
"1491",2606,"Isla Vista_2","Isla Vista",2,23.404,40,"SS",8,15.0065917843389,1.47562700633957,237,0
"1492",2607,"Mohawk_3","Mohawk",3,23.82,35,"B",13.6666666666667,15.187225071225,1.54610444424523,238,1
"1493",2608,"Isla Vista_2","Isla Vista",2,29.6015,90,"B",23.6666666666667,15.0065917843389,1.47562700633957,237,1
"1494",2609,"Isla Vista_2","Isla Vista",2,25.404,30,"B",30.3333333333333,15.0065917843389,1.47562700633957,237,1
"1495",2610,"Hope Ranch_1","Hope Ranch",1,24.6015,75,"SS",50.25,15.4799759844955,1.71724716240592,644,1
"1496",2613,"Isla Vista_4","Isla Vista",4,23.6015,30,"B",19,16.0854716981132,1.6179639119041,106,0
"1497",2616,"Isla Vista_4","Isla Vista",4,28.068,80,"B",71.3333333333333,14.9020958490566,1.49245424358993,231,1
"1498",2618,"Isla Vista_4","Isla Vista",4,29.131,30,"B",11.5,14.8047619047619,1.48213093753811,231,1
"1499",2625,"Isla Vista_4","Isla Vista",4,32.131,70,"B",52.6666666666667,14.9020958490566,1.49245424358993,231,1
"1500",2628,"Isla Vista_4","Isla Vista",4,31.131,70,"B",16.75,16.4303588237927,2.10075834908282,994,1
"1501",2631,"Mohawk_4","Mohawk",4,29.131,60,"S",21.6666666666667,15.187225071225,1.54610444424523,238,1
"1502",2632,"Mohawk_3","Mohawk",3,26.1514,75,"B",68.3333333333333,15.187225071225,1.54610444424523,238,1
"1503",2633,"Mohawk_3","Mohawk",3,22.1592,40,"B",53.3333333333333,15.187225071225,1.54610444424523,238,1
"1504",2634,"Mohawk_3","Mohawk",3,18.4007,35,"B",73.5,15.0685294117647,1.53642425655058,238,1
"1505",2635,"Mohawk_3","Mohawk",3,16.4007,40,"B",17.6666666666667,15.187225071225,1.54610444424523,238,1
"1506",2636,"Isla Vista_4","Isla Vista",4,20.4007,30,"B",10,14.8047619047619,1.48213093753811,231,1
"1507",2638,"Isla Vista_4","Isla Vista",4,20.4007,20,"B",2,16.0854716981132,1.6179639119041,106,0
"1508",2639,"Isla Vista_4","Isla Vista",4,31.131,130,"C",28.3333333333333,14.9020958490566,1.49245424358993,231,1
"1509",2640,"Isla Vista_4","Isla Vista",4,29.131,60,"B",50.3333333333333,14.9020958490566,1.49245424358993,231,1
"1510",2641,"Mohawk_2","Mohawk",2,41.9965,40,"B",42.3333333333333,15.2642955847658,1.53697204847101,244,1
"1511",2642,"Mohawk_2","Mohawk",2,28.1514,30,"S",4.5,15.2642955847658,1.53697204847101,244,0
"1512",2643,"Mohawk_3","Mohawk",3,22.7373,5,"B",12.5,15.9175716440422,2.31531244188847,180,0
"1513",2644,"Mohawk_3","Mohawk",3,21.7373,10,"B",7,15.9175716440422,2.31531244188847,180,0
"1514",2646,"Mohawk_1","Mohawk",1,17.5602,15,"B",5.5,15.9175716440422,2.31531244188847,180,0
"1515",2647,"Mohawk_3","Mohawk",3,22.5602,5,"SS",1,16.2817398753894,1.93544297205678,394,0
"1516",2648,"Hope Ranch_5","Hope Ranch",5,22.3836,90,"S",99.3333333333333,15.1723443223443,1.34864115352556,243,1
"1517",2649,"Mohawk_3","Mohawk",3,25.5602,10,"SS",23.6666666666667,15.187225071225,1.54610444424523,238,1
"1518",2650,"Hope Ranch_2","Hope Ranch",2,35.5516,70,"S",68.5,15.1737955932204,1.34653420377698,243,0
"1519",2651,"Isla Vista_2","Isla Vista",2,21.4007,60,"B",44.5,15.0287310765349,1.47411816677112,239,0
"1520",2652,"Isla Vista_2","Isla Vista",2,32.0109,15,"SS",84.3333333333333,15.0065917843389,1.47562700633957,237,1
"1521",2653,"Isla Vista_2","Isla Vista",2,36.9151,100,"S",52,15.0287310765349,1.47411816677112,239,0
"1522",2654,"Isla Vista_2","Isla Vista",2,26.6015,80,"B",40.6666666666667,15.0287310765349,1.47411816677112,239,1
"1523",2656,"Isla Vista_4","Isla Vista",4,41.9151,30,"B",13,16.0854716981132,1.6179639119041,106,0
"1524",2657,"Mohawk_5","Mohawk",5,33.9151,60,"SS",59.3333333333333,15.2607294172681,1.53755074686635,245,1
"1525",2658,"Mohawk_5","Mohawk",5,24.01814,60,"B",32,16.6237068965517,1.62634242482174,116,0
"1526",2659,"Isla Vista_2","Isla Vista",2,23.7478,120,"B",71,15.0065917843389,1.47562700633957,237,0
"1527",2660,"Isla Vista_2","Isla Vista",2,23.7478,90,"SS",43.6666666666667,15.0065917843389,1.47562700633957,237,1
"1528",2661,"Isla Vista_3","Isla Vista",3,27.6015,150,"B",86.6666666666667,15.0065917843389,1.47562700633957,237,1
"1529",2662,"Mohawk_3","Mohawk",3,26.6015,20,"B",19,16.4712962962963,1.65082647476007,108,0
"1530",2663,"Mohawk_5","Mohawk",5,39.7294,25,"B",9,17.634358974359,2.21082072966382,78,0
"1531",2665,"Mohawk_4","Mohawk",4,23.404,50,"B",11.5,15.9216940502863,2.30719290352716,181,0
"1532",2666,"Hope Ranch_2","Hope Ranch",2,16.28,30,"S",4,16.5712711864407,1.41785677091329,118,0
"1533",2667,"Mohawk_3","Mohawk",3,19.6796,5,"SS",4,16.2366521240655,2.05742205256847,394,0
"1534",2669,"Mohawk_1","Mohawk",1,28.4552,10,"B",14,15.2642955847658,1.53697204847101,244,1
"1535",2670,"Hope Ranch_3","Hope Ranch",3,25.5602,20,"S",17.6666666666667,15.1670916239316,1.35081333453281,242,1
"1536",2671,"Hope Ranch_5","Hope Ranch",5,17.82,30,"S",4,16.5578632478632,1.42641503242494,117,0
"1537",2672,"Hope Ranch_5","Hope Ranch",5,32.8423,20,"S",13.6666666666667,15.1723443223443,1.34864115352556,243,1
"1538",2673,"Isla Vista_2","Isla Vista",2,31.5516,120,"S",139.333333333333,15.0065917843389,1.47562700633957,237,1
"1539",2674,"Isla Vista_2","Isla Vista",2,35.5516,120,"SS",53,16.3168421052632,1.58386725126172,114,0
"1540",2675,"Isla Vista_2","Isla Vista",2,29.6015,60,"SS",18.3333333333333,15.0065917843389,1.47562700633957,237,1
"1541",2676,"Mohawk_3","Mohawk",3,30.6015,60,"B",32,15.187225071225,1.54610444424523,238,1
"1542",2677,"Mohawk_3","Mohawk",3,30.6015,15,"SS",21,15.187225071225,1.54610444424523,238,0
"1543",2679,"Mohawk_2","Mohawk",2,18.404,60,"B",26.6666666666667,15.2642955847658,1.53697204847101,244,1
"1544",2680,"Isla Vista_4","Isla Vista",4,22.404,50,"B",21.6666666666667,14.9020958490566,1.49245424358993,231,1
"1545",2681,"Mohawk_5","Mohawk",5,19.7373,50,"B",40.3333333333333,15.2607294172681,1.53755074686635,245,1
"1546",2682,"Isla Vista_2","Isla Vista",2,27.1514,100,"SS",103,15.0287310765349,1.47411816677112,239,1
"1547",2683,"Mohawk_4","Mohawk",4,21.7478,30,"S",12,16.4712962962963,1.65082647476007,108,0
"1548",2684,"Mohawk_2","Mohawk",2,34.9151,40,"B",45.3333333333333,15.2642955847658,1.53697204847101,244,1
"1549",2685,"Hope Ranch_5","Hope Ranch",5,23.1592,110,"S",153.333333333333,15.1723443223443,1.34864115352556,243,1
"1550",2686,"Mohawk_4","Mohawk",4,19.885,20,"SS",5,16.0154384761503,2.25292224807928,195,0
"1551",2687,"Hope Ranch_1","Hope Ranch",1,33.5516,65,"SS",31.3333333333333,15.362554433935,2.01454987139207,296,0
"1552",2688,"Mohawk_2","Mohawk",2,27.6317,50,"B",34.3333333333333,15.2642955847658,1.53697204847101,244,1
"1553",2690,"Hope Ranch_1","Hope Ranch",1,29.068,40,"S",16.5,15.9068899033297,2.0827936808387,193,0
"1554",2692,"Isla Vista_4","Isla Vista",4,20.7373,80,"S",29,14.9020958490566,1.49245424358993,231,1
"1555",2698,"Hope Ranch_1","Hope Ranch",1,31.068,50,"S",20.5,15.9068899033297,2.0827936808387,193,0
"1556",2699,"Isla Vista_5","Isla Vista",5,44.9965,90,"B",121.5,14.7407929515419,1.44914502307375,227,1
"1557",2705,"Isla Vista_4","Isla Vista",4,29.068,40,"B",10.5,14.9020958490566,1.49245424358993,231,0
"1558",2708,"Isla Vista_4","Isla Vista",4,37.6179,30,"B",2.5,14.9020958490566,1.49245424358993,231,0
"1559",2709,"Isla Vista_4","Isla Vista",4,32.131,60,"B",53.3333333333333,14.9020958490566,1.49245424358993,231,1
"1560",2710,"Isla Vista_4","Isla Vista",4,34.131,70,"B",47.6666666666667,14.9020958490566,1.49245424358993,231,1
"1561",2711,"Mohawk_4","Mohawk",4,31.131,NA,"S",7,15.187225071225,1.54610444424523,238,0
"1562",2712,"Isla Vista_4","Isla Vista",4,32.131,60,"B",51.6666666666667,14.9020958490566,1.49245424358993,231,1
"1563",2713,"Isla Vista_4","Isla Vista",4,41.9965,70,"B",49.3333333333333,14.9020958490566,1.49245424358993,231,1
"1564",2714,"Isla Vista_4","Isla Vista",4,27.131,35,"B",30,16.0854716981132,1.6179639119041,106,0
"1565",2715,"Isla Vista_4","Isla Vista",4,27.131,50,"B",102,14.9020958490566,1.49245424358993,231,1
"1566",2716,"Isla Vista_4","Isla Vista",4,38.9965,20,"B",2.66666666666667,14.9020958490566,1.49245424358993,231,1
"1567",2717,"Mohawk_3","Mohawk",3,33.9965,50,"B",28.6666666666667,15.187225071225,1.54610444424523,238,1
"1568",2718,"Isla Vista_4","Isla Vista",4,19.404,25,"B",20,14.9020958490566,1.49245424358993,231,1
"1569",2719,"Isla Vista_4","Isla Vista",4,33.9965,40,"B",21,16.0854716981132,1.6179639119041,106,0
"1570",2720,"Isla Vista_4","Isla Vista",4,27.131,50,"B",28.6666666666667,14.9020958490566,1.49245424358993,231,1
"1571",2721,"Isla Vista_5","Isla Vista",5,27.131,39,"B",36.5454545454545,16.2775523327733,2.20585841251684,1008,1
"1572",2722,"Isla Vista_4","Isla Vista",4,31.131,25,"B",3.5,14.9020958490566,1.49245424358993,231,0
"1573",2723,"Isla Vista_4","Isla Vista",4,31.131,25,"B",3,16.0854716981132,1.6179639119041,106,0
"1574",2724,"Isla Vista_5","Isla Vista",5,38.5352,120,"B",133,14.8768035433071,1.46182337457704,227,1
"1575",2726,"Mohawk_4","Mohawk",4,18.6796,60,"B",24.3333333333333,16.2422561274209,2.05325231654394,394,0
"1576",2727,"Mohawk_5","Mohawk",5,20.7478,35,"B",27.3333333333333,15.2607294172681,1.53755074686635,245,1
"1577",2728,"Isla Vista_3","Isla Vista",3,35.7294,120,"B",58,15.0065917843389,1.47562700633957,237,1
"1578",2729,"Mohawk_2","Mohawk",2,26.7373,60,"S",48,15.2642955847658,1.53697204847101,244,1
"1579",2730,"Hope Ranch_4","Hope Ranch",4,29.6356,90,"S",182,16.5578632478632,1.42641503242494,117,0
"1580",2731,"Isla Vista_3","Isla Vista",3,29.0109,150,"B",79.6666666666667,15.0065917843389,1.47562700633957,237,1
"1581",2732,"Mohawk_1","Mohawk",1,23.82,70,"SS",34,15.1852868852459,1.53127718085391,244,1
"1582",2733,"Mohawk_1","Mohawk",1,19.82,15,"B",18,16.6413043478261,1.63622545551203,115,0
"1583",2734,"Mohawk_1","Mohawk",1,20.82,35,"SS",27.3333333333333,15.2642955847658,1.53697204847101,244,1
"1584",2735,"Mohawk_1","Mohawk",1,21.82,50,"B",15.5,15.2509277644643,1.5368833307282,242,0
"1585",2736,"Mohawk_1","Mohawk",1,20.82,60,"B",38.5,15.1852868852459,1.53127718085391,244,1
"1586",2737,"Mohawk_2","Mohawk",2,26.885,30,"S",62.5,15.2642955847658,1.53697204847101,244,0
"1587",2738,"Mohawk_2","Mohawk",2,19.7373,50,"B",42,15.1852868852459,1.53127718085391,244,1
"1588",2739,"Mohawk_2","Mohawk",2,21.7373,30,"B",11,16.6413043478261,1.63622545551203,115,0
"1589",2740,"Hope Ranch_5","Hope Ranch",5,30.5516,120,"B",84,15.1723443223443,1.34864115352556,243,1
"1590",2741,"Mohawk_4","Mohawk",4,20.1592,35,"SS",17,16.4712962962963,1.65082647476007,108,0
"1591",2742,"Isla Vista_4","Isla Vista",4,22.705804,35,"B",37.6666666666667,14.9020958490566,1.49245424358993,231,1
"1592",2743,"Mohawk_4","Mohawk",4,21.1592,50,"S",27.6666666666667,15.187225071225,1.54610444424523,238,1
"1593",2744,"Isla Vista_4","Isla Vista",4,24.674308,40,"B",19,16.0854716981132,1.6179639119041,106,0
"1594",2745,"Isla Vista_2","Isla Vista",2,37.9151,20,"B",12,15.0287310765349,1.47411816677112,239,1
"1595",2746,"Mohawk_4","Mohawk",4,21.1592,35,"S",15,15.187225071225,1.54610444424523,238,1
"1596",2747,"Isla Vista_2","Isla Vista",2,27.6015,80,"B",21,15.0065917843389,1.47562700633957,237,1
"1597",2748,"Mohawk_1","Mohawk",1,17.82,20,"B",17,16.6413043478261,1.63622545551203,115,0
"1598",2749,"Isla Vista_3","Isla Vista",3,35.7294,20,"B",13.5,14.956835443038,1.47151661729189,237,1
"1599",2750,"Isla Vista_3","Isla Vista",3,24.0109,130,"B",62.3333333333333,15.0065917843389,1.47562700633957,237,1
"1600",2751,"Isla Vista_2","Isla Vista",2,30.6015,40,"SS",37,14.956835443038,1.47151661729189,237,1
"1601",2752,"Hope Ranch_1","Hope Ranch",1,32.068,65,"S",20,16.8653807100298,1.72837981742689,519,0
"1602",2753,"Mohawk_1","Mohawk",1,22.82,90,"B",56,16.6413043478261,1.63622545551203,115,0
"1603",2754,"Hope Ranch_5","Hope Ranch",5,6.57,50,"S",4,17.6711827956989,1.88614958349507,93,0
"1604",2755,"Mohawk_4","Mohawk",4,19.6317,30,"SS",3,17.821847826087,2.10227941876807,92,0
"1605",2756,"Mohawk_2","Mohawk",2,20.7373,50,"B",56.3333333333333,15.2642955847658,1.53697204847101,244,1
"1606",2757,"Isla Vista_2","Isla Vista",2,27.6015,60,"B",30.5,15.0065917843389,1.47562700633957,237,0
"1607",2758,"Mohawk_4","Mohawk",4,20.1592,25,"B",7,15.187225071225,1.54610444424523,238,0
"1608",2759,"Mohawk_4","Mohawk",4,20.1592,15,"S",7.5,15.187225071225,1.54610444424523,238,0
"1609",2760,"Mohawk_4","Mohawk",4,21.1592,20,"S",3,15.187225071225,1.54610444424523,238,0
"1610",2761,"Mohawk_3","Mohawk",3,20.5602,7,"B",5,17.634358974359,2.21082072966382,78,0
"1611",2762,"Hope Ranch_1","Hope Ranch",1,29.0109,30,"SS",5,16.5712711864407,1.41785677091329,118,0
"1612",2763,"Mohawk_1","Mohawk",1,25.3836,10,"S",5,17.634358974359,2.21082072966382,78,0
"1613",2764,"Mohawk_3","Mohawk",3,23.5602,7,"B",6,15.9175716440422,2.31531244188847,180,0
"1614",2765,"Mohawk_3","Mohawk",3,23.5602,5,"B",5,15.9175716440422,2.31531244188847,180,0
"1615",2766,"Mohawk_4","Mohawk",4,16.4007,NA,"S",6.33333333333333,15.187225071225,1.54610444424523,238,1
"1616",2767,"Mohawk_3","Mohawk",3,18.5602,35,"B",16.5,15.0685294117647,1.53642425655058,238,1
"1617",2768,"Mohawk_3","Mohawk",3,24.885,15,"B",12,15.4109223501536,2.27173557182468,281,0
"1618",2769,"Mohawk_2","Mohawk",2,24.404,35,"B",19.3333333333333,15.2642955847658,1.53697204847101,244,1
