"","Card_number","Site_transect","Site","Transect","Side","Year_tagged","Observer","Depth_ft","Shore_dist_m","Distance_m","Max_Diam_1_cm","X_coordinates_m","Y_coordinates_m","Visit_ID","Visit_Date","Stipe_num","Presence","Visit_interval","prev_Stipes","Month","Year","prev_Visit_Date","sst_mean","wave_h_mean_cm","wave_p_mean","Substrate_Code","max_slope"
"4050",2024,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",35.0903,651.64,125,30,236524.0235,3810612.273,"R6","2017-03-09",NA,0,2,15,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"C",0
"4051",2065,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",21.1015,627.64,149,50,236531.6889,3810635.016,"R0","2016-08-17",17,1,0,NA,8,2016,NA,NA,NA,NA,"B",1
"4052",2065,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",21.1015,627.64,149,50,236531.6889,3810635.016,"R5","2016-11-30",42,1,1,17,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",1
"4053",2065,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",21.1015,627.64,149,50,236531.6889,3810635.016,"R6","2017-03-09",NA,0,2,42,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",1
"4054",2115,"Isla Vista_5","Isla Vista",5,"East",2,"Jessica Madden",31.7288,598.64,178,80,236540.9511,3810662.497,"R0","2016-08-17",9,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"4055",2115,"Isla Vista_5","Isla Vista",5,"East",2,"Jessica Madden",31.7288,598.64,178,80,236540.9511,3810662.497,"R5","2016-11-30",8,1,1,9,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
"4056",2115,"Isla Vista_5","Isla Vista",5,"East",2,"Jessica Madden",31.7288,598.64,178,80,236540.9511,3810662.497,"R6","2017-03-09",NA,0,2,8,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",0
"4057",2161,"Isla Vista_5","Isla Vista",5,"East",2,"Kyle Emery",35.7288,664.64,112,80,236519.8715,3810599.954,"R0","2016-08-17",24,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"4058",2161,"Isla Vista_5","Isla Vista",5,"East",2,"Kyle Emery",35.7288,664.64,112,80,236519.8715,3810599.954,"R5","2016-11-30",11,1,1,24,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
"4059",2161,"Isla Vista_5","Isla Vista",5,"East",2,"Kyle Emery",35.7288,664.64,112,80,236519.8715,3810599.954,"R6","2017-03-09",4,1,2,11,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",0
"4060",2161,"Isla Vista_5","Isla Vista",5,"East",2,"Kyle Emery",35.7288,664.64,112,80,236519.8715,3810599.954,"R7","2017-06-09",5,1,3,4,6,2017,"2017-03-09",13.8405434782609,55.9782608695652,2.07867222308535,"B",0
"4061",2161,"Isla Vista_5","Isla Vista",5,"East",2,"Kyle Emery",35.7288,664.64,112,80,236519.8715,3810599.954,"R8","2017-10-23",NA,0,4,5,10,2017,"2017-06-09",18.6097794117647,44.6985294117647,1.02981568535598,"B",0
"4062",2172,"Isla Vista_5","Isla Vista",5,"East",2,"Jessica Madden",32.7288,610.64,166,50,236537.1185,3810651.126,"R0","2016-08-17",29,1,0,NA,8,2016,NA,NA,NA,NA,"C",1
"4063",2172,"Isla Vista_5","Isla Vista",5,"East",2,"Jessica Madden",32.7288,610.64,166,50,236537.1185,3810651.126,"R5","2016-11-30",35,1,1,29,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"C",1
"4064",2172,"Isla Vista_5","Isla Vista",5,"East",2,"Jessica Madden",32.7288,610.64,166,50,236537.1185,3810651.126,"R6","2017-03-09",NA,0,2,35,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"C",1
"4065",2190,"Isla Vista_5","Isla Vista",5,"West",2,"Laura Beresford",29.7288,587.64,189,40,236544.4644,3810672.921,"R0","2016-08-17",13,1,0,NA,8,2016,NA,NA,NA,NA,"B",1
"4066",2190,"Isla Vista_5","Isla Vista",5,"West",2,"Laura Beresford",29.7288,587.64,189,40,236544.4644,3810672.921,"R5","2016-11-30",12,1,1,13,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",1
"4067",2190,"Isla Vista_5","Isla Vista",5,"West",2,"Laura Beresford",29.7288,587.64,189,40,236544.4644,3810672.921,"R6","2017-03-09",NA,0,2,12,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",1
"4068",2213,"Isla Vista_5","Isla Vista",5,"East",2,"Kyle Emery",31.7288,614.64,162,40,236535.8409,3810647.335,"R0","2016-08-17",22,1,0,NA,8,2016,NA,NA,NA,NA,"C",0
"4069",2213,"Isla Vista_5","Isla Vista",5,"East",2,"Kyle Emery",31.7288,614.64,162,40,236535.8409,3810647.335,"R5","2016-11-30",NA,0,1,22,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"C",0
"4070",2217,"Isla Vista_5","Isla Vista",5,"West",2,"Laura Beresford",29.7288,581.64,195,40,236546.3807,3810678.607,"R0","2016-08-17",30,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"4071",2217,"Isla Vista_5","Isla Vista",5,"West",2,"Laura Beresford",29.7288,581.64,195,40,236546.3807,3810678.607,"R5","2016-11-30",NA,0,1,30,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
"4072",2220,"Isla Vista_5","Isla Vista",5,"East",2,"Jessica Madden",31.7288,596.64,180,70,236541.5899,3810664.392,"R0","2016-08-17",12,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"4073",2220,"Isla Vista_5","Isla Vista",5,"East",2,"Jessica Madden",31.7288,596.64,180,70,236541.5899,3810664.392,"R5","2016-11-30",17,1,1,12,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
"4074",2220,"Isla Vista_5","Isla Vista",5,"East",2,"Jessica Madden",31.7288,596.64,180,70,236541.5899,3810664.392,"R6","2017-03-09",NA,0,2,17,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",0
"4075",2229,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",39.7288,721.64,55,50,236501.6664,3810545.939,"R0","2016-08-17",12,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"4076",2229,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",39.7288,721.64,55,50,236501.6664,3810545.939,"R5","2016-11-30",7,1,1,12,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
"4077",2229,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",39.7288,721.64,55,50,236501.6664,3810545.939,"R6","2017-03-09",NA,0,2,7,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",0
"4078",2243,"Isla Vista_5","Isla Vista",5,"West",2,"Laura Beresford",29.7288,583.64,193,40,236545.7419,3810676.711,"R0","2016-08-17",12,1,0,NA,8,2016,NA,NA,NA,NA,"S",0
"4079",2243,"Isla Vista_5","Isla Vista",5,"West",2,"Laura Beresford",29.7288,583.64,193,40,236545.7419,3810676.711,"R5","2016-11-30",8,1,1,12,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"S",0
"4080",2243,"Isla Vista_5","Isla Vista",5,"West",2,"Laura Beresford",29.7288,583.64,193,40,236545.7419,3810676.711,"R6","2017-03-09",NA,0,2,8,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"S",0
"4081",2246,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",38.7288,704.64,72,55,236507.096,3810562.049,"R0","2016-08-17",23,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"4082",2246,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",38.7288,704.64,72,55,236507.096,3810562.049,"R5","2016-11-30",4,1,1,23,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
"4083",2246,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",38.7288,704.64,72,55,236507.096,3810562.049,"R6","2017-03-09",NA,0,2,4,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",0
"4084",2251,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",40.7288,724.64,52,60,236500.7082,3810543.096,"R0","2016-08-17",21,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"4085",2251,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",40.7288,724.64,52,60,236500.7082,3810543.096,"R5","2016-11-30",11,1,1,21,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
"4086",2251,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",40.7288,724.64,52,60,236500.7082,3810543.096,"R6","2017-03-09",NA,0,2,11,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",0
"4087",2254,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",37.7288,675.64,101,60,236516.3582,3810589.53,"R0","2016-08-17",63,1,0,NA,8,2016,NA,NA,NA,NA,"SS",0
"4088",2254,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",37.7288,675.64,101,60,236516.3582,3810589.53,"R5","2016-11-30",NA,0,1,63,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"SS",0
"4089",2260,"Isla Vista_5","Isla Vista",5,"East",2,"Jessica Madden",29.7288,578.64,198,50,236547.3389,3810681.45,"R0","2016-08-17",6,1,0,NA,8,2016,NA,NA,NA,NA,"B",1
"4090",2260,"Isla Vista_5","Isla Vista",5,"East",2,"Jessica Madden",29.7288,578.64,198,50,236547.3389,3810681.45,"R5","2016-11-30",NA,0,1,6,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",1
"4091",2277,"Isla Vista_5","Isla Vista",5,"East",2,"Kyle Emery",35.7288,662.64,114,80,236520.5103,3810601.849,"R0","2016-08-17",65,1,0,NA,8,2016,NA,NA,NA,NA,"B",1
"4092",2277,"Isla Vista_5","Isla Vista",5,"East",2,"Kyle Emery",35.7288,662.64,114,80,236520.5103,3810601.849,"R5","2016-11-30",30,1,1,65,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",1
"4093",2277,"Isla Vista_5","Isla Vista",5,"East",2,"Kyle Emery",35.7288,662.64,114,80,236520.5103,3810601.849,"R6","2017-03-09",20,1,2,30,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",1
"4094",2277,"Isla Vista_5","Isla Vista",5,"East",2,"Kyle Emery",35.7288,662.64,114,80,236520.5103,3810601.849,"R7","2017-06-09",NA,0,3,20,6,2017,"2017-03-09",13.8405434782609,55.9782608695652,2.07867222308535,"B",1
"4095",2291,"Isla Vista_5","Isla Vista",5,"East",2,"Jessica Madden",33.7288,614.64,162,60,236535.8409,3810647.335,"R0","2016-08-17",32,1,0,NA,8,2016,NA,NA,NA,NA,"C",0
"4096",2291,"Isla Vista_5","Isla Vista",5,"East",2,"Jessica Madden",33.7288,614.64,162,60,236535.8409,3810647.335,"R5","2016-11-30",28,1,1,32,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"C",0
"4097",2291,"Isla Vista_5","Isla Vista",5,"East",2,"Jessica Madden",33.7288,614.64,162,60,236535.8409,3810647.335,"R6","2017-03-09",NA,0,2,28,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"C",0
"4098",2298,"Isla Vista_5","Isla Vista",5,"East",2,"Kyle Emery",38.7288,702.64,74,60,236507.7347,3810563.944,"R0","2016-08-17",26,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"4099",2298,"Isla Vista_5","Isla Vista",5,"East",2,"Kyle Emery",38.7288,702.64,74,60,236507.7347,3810563.944,"R5","2016-11-30",36,1,1,26,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
"4100",2298,"Isla Vista_5","Isla Vista",5,"East",2,"Kyle Emery",38.7288,702.64,74,60,236507.7347,3810563.944,"R6","2017-03-09",NA,0,2,36,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",0
"4101",2301,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",38.7288,702.64,74,60,236507.7347,3810563.944,"R0","2016-08-17",37,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"4102",2301,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",38.7288,702.64,74,60,236507.7347,3810563.944,"R5","2016-11-30",15,1,1,37,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
"4103",2301,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",38.7288,702.64,74,60,236507.7347,3810563.944,"R6","2017-03-09",NA,0,2,15,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",0
"4104",2302,"Isla Vista_5","Isla Vista",5,"East",2,"Kyle Emery",41.7288,741.64,35,60,236495.2786,3810526.987,"R0","2016-08-17",39,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"4105",2302,"Isla Vista_5","Isla Vista",5,"East",2,"Kyle Emery",41.7288,741.64,35,60,236495.2786,3810526.987,"R5","2016-11-30",30,1,1,39,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
"4106",2302,"Isla Vista_5","Isla Vista",5,"East",2,"Kyle Emery",41.7288,741.64,35,60,236495.2786,3810526.987,"R6","2017-03-09",14,1,2,30,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",0
"4107",2302,"Isla Vista_5","Isla Vista",5,"East",2,"Kyle Emery",41.7288,741.64,35,60,236495.2786,3810526.987,"R7","2017-06-09",31,1,3,14,6,2017,"2017-03-09",13.8405434782609,55.9782608695652,2.07867222308535,"B",0
"4108",2302,"Isla Vista_5","Isla Vista",5,"East",2,"Kyle Emery",41.7288,741.64,35,60,236495.2786,3810526.987,"R8","2017-10-23",58,1,4,31,10,2017,"2017-06-09",18.6097794117647,44.6985294117647,1.02981568535598,"B",0
"4109",2302,"Isla Vista_5","Isla Vista",5,"East",2,"Kyle Emery",41.7288,741.64,35,60,236495.2786,3810526.987,"R9","2018-01-31",NA,0,5,58,1,2018,"2017-10-23",16.0203,44.92,1.56841544091953,"B",0
"4110",2303,"Isla Vista_5","Isla Vista",5,"East",2,"Kyle Emery",38.7288,705.64,71,90,236506.7766,3810561.101,"R0","2016-08-17",20,1,0,NA,8,2016,NA,NA,NA,NA,"B",1
"4111",2303,"Isla Vista_5","Isla Vista",5,"East",2,"Kyle Emery",38.7288,705.64,71,90,236506.7766,3810561.101,"R5","2016-11-30",26,1,1,20,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",1
"4112",2303,"Isla Vista_5","Isla Vista",5,"East",2,"Kyle Emery",38.7288,705.64,71,90,236506.7766,3810561.101,"R6","2017-03-09",NA,0,2,26,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",1
"4113",2318,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",42.7288,744.64,32,60,236494.3204,3810524.144,"R0","2016-08-17",19,1,0,NA,8,2016,NA,NA,NA,NA,"SS",0
"4114",2318,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",42.7288,744.64,32,60,236494.3204,3810524.144,"R5","2016-11-30",32,1,1,19,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"SS",0
"4115",2318,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",42.7288,744.64,32,60,236494.3204,3810524.144,"R8","2017-10-23",88,1,2,32,10,2017,"2016-11-30",15.8999388379205,51.2538226299694,1.78493612390564,"SS",0
"4116",2318,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",42.7288,744.64,32,60,236494.3204,3810524.144,"R9","2018-01-31",2,1,3,88,1,2018,"2017-10-23",16.0203,44.92,1.56841544091953,"SS",0
"4117",2318,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",42.7288,744.64,32,60,236494.3204,3810524.144,"R10","2018-06-07",176,1,4,2,6,2018,"2018-01-31",13.7333070866142,48.9055118110236,1.35523130823456,"SS",0
"4118",2350,"Isla Vista_5","Isla Vista",5,"West",2,"Jessica Madden",44.6881,589.64,187,30,236543.8256,3810671.026,"R0","2016-08-17",12,1,0,NA,8,2016,NA,NA,NA,NA,"B",1
"4119",2350,"Isla Vista_5","Isla Vista",5,"West",2,"Jessica Madden",44.6881,589.64,187,30,236543.8256,3810671.026,"R5","2016-11-30",17,1,1,12,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",1
"4120",2350,"Isla Vista_5","Isla Vista",5,"West",2,"Jessica Madden",44.6881,589.64,187,30,236543.8256,3810671.026,"R6","2017-03-09",NA,0,2,17,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",1
"4121",2360,"Isla Vista_5","Isla Vista",5,"East",2,"Kyle Emery",42.6553,743.64,33,200,236494.6398,3810525.092,"R0","2016-08-17",89,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"4122",2360,"Isla Vista_5","Isla Vista",5,"East",2,"Kyle Emery",42.6553,743.64,33,200,236494.6398,3810525.092,"R5","2016-11-30",36,1,1,89,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
"4123",2360,"Isla Vista_5","Isla Vista",5,"East",2,"Kyle Emery",42.6553,743.64,33,200,236494.6398,3810525.092,"R6","2017-03-09",33,1,2,36,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",0
"4124",2360,"Isla Vista_5","Isla Vista",5,"East",2,"Kyle Emery",42.6553,743.64,33,200,236494.6398,3810525.092,"R7","2017-06-09",NA,0,3,33,6,2017,"2017-03-09",13.8405434782609,55.9782608695652,2.07867222308535,"B",0
"4125",2373,"Isla Vista_5","Isla Vista",5,"East",2,"Kyle Emery",22.7931,763.64,13,150,236488.252,3810506.139,"R0","2016-08-17",76,1,0,NA,8,2016,NA,NA,NA,NA,"SS",1
"4126",2373,"Isla Vista_5","Isla Vista",5,"East",2,"Kyle Emery",22.7931,763.64,13,150,236488.252,3810506.139,"R5","2016-11-30",14,1,1,76,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"SS",1
"4127",2373,"Isla Vista_5","Isla Vista",5,"East",2,"Kyle Emery",22.7931,763.64,13,150,236488.252,3810506.139,"R8","2017-10-23",92,1,2,14,10,2017,"2016-11-30",15.8999388379205,51.2538226299694,1.78493612390564,"SS",1
"4128",2373,"Isla Vista_5","Isla Vista",5,"East",2,"Kyle Emery",22.7931,763.64,13,150,236488.252,3810506.139,"R9","2018-01-31",NA,0,3,92,1,2018,"2017-10-23",16.0203,44.92,1.56841544091953,"SS",1
"4129",2858,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",36.4913,734.64,42,80,236497.5143,3810533.62,"R0","2016-08-17",53,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"4130",2858,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",36.4913,734.64,42,80,236497.5143,3810533.62,"R5","2016-11-30",74,1,1,53,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
"4131",2858,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",36.4913,734.64,42,80,236497.5143,3810533.62,"R7","2017-06-09",55,1,2,74,6,2017,"2016-11-30",13.9704188481675,55.9214659685864,2.32261350423419,"B",0
"4132",2858,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",36.4913,734.64,42,80,236497.5143,3810533.62,"R8","2017-10-23",78,1,3,55,10,2017,"2017-06-09",18.6097794117647,44.6985294117647,1.02981568535598,"B",0
"4133",2858,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",36.4913,734.64,42,80,236497.5143,3810533.62,"R9","2018-01-31",NA,0,4,78,1,2018,"2017-10-23",16.0203,44.92,1.56841544091953,"B",0
"4134",2898,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",29.7288,715.64,61,45,236503.5827,3810551.625,"R0","2016-08-17",9,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"4135",2898,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",29.7288,715.64,61,45,236503.5827,3810551.625,"R5","2016-11-30",9,1,1,9,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
"4136",2898,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",29.7288,715.64,61,45,236503.5827,3810551.625,"R6","2017-03-09",6,1,2,9,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",0
"4137",2898,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",29.7288,715.64,61,45,236503.5827,3810551.625,"R7","2017-06-09",10,1,3,6,6,2017,"2017-03-09",13.8405434782609,55.9782608695652,2.07867222308535,"B",0
"4138",2898,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",29.7288,715.64,61,45,236503.5827,3810551.625,"R8","2017-10-23",17,1,4,10,10,2017,"2017-06-09",18.6097794117647,44.6985294117647,1.02981568535598,"B",0
"4139",2898,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",29.7288,715.64,61,45,236503.5827,3810551.625,"R9","2018-01-31",10,1,5,17,1,2018,"2017-10-23",16.0203,44.92,1.56841544091953,"B",0
"4140",2898,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",29.7288,715.64,61,45,236503.5827,3810551.625,"R10","2018-06-07",17,1,6,10,6,2018,"2018-01-31",13.7333070866142,48.9055118110236,1.35523130823456,"B",0
"4141",2899,"Isla Vista_5","Isla Vista",5,"East",2,"Jessica Madden",30.4913,577.64,199,30,236547.6583,3810682.397,"R0","2016-08-17",31,1,0,NA,8,2016,NA,NA,NA,NA,"B",1
"4142",2899,"Isla Vista_5","Isla Vista",5,"East",2,"Jessica Madden",30.4913,577.64,199,30,236547.6583,3810682.397,"R5","2016-11-30",45,1,1,31,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",1
"4143",2899,"Isla Vista_5","Isla Vista",5,"East",2,"Jessica Madden",30.4913,577.64,199,30,236547.6583,3810682.397,"R6","2017-03-09",NA,0,2,45,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",1
"4144",2931,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",38.7288,706.64,70,60,236506.4572,3810560.154,"R0","2016-08-17",18,1,0,NA,8,2016,NA,NA,NA,NA,"B",1
"4145",2931,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",38.7288,706.64,70,60,236506.4572,3810560.154,"R5","2016-11-30",9,1,1,18,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",1
"4146",2931,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",38.7288,706.64,70,60,236506.4572,3810560.154,"R6","2017-03-09",13,1,2,9,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",1
"4147",2931,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",38.7288,706.64,70,60,236506.4572,3810560.154,"R7","2017-06-09",19,1,3,13,6,2017,"2017-03-09",13.8405434782609,55.9782608695652,2.07867222308535,"B",1
"4148",2931,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",38.7288,706.64,70,60,236506.4572,3810560.154,"R8","2017-10-23",49,1,4,19,10,2017,"2017-06-09",18.6097794117647,44.6985294117647,1.02981568535598,"B",1
"4149",2931,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",38.7288,706.64,70,60,236506.4572,3810560.154,"R9","2018-01-31",23,1,5,49,1,2018,"2017-10-23",16.0203,44.92,1.56841544091953,"B",1
"4150",2931,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",38.7288,706.64,70,60,236506.4572,3810560.154,"R10","2018-06-07",33,1,6,23,6,2018,"2018-01-31",13.7333070866142,48.9055118110236,1.35523130823456,"B",1
"4151",2937,"Isla Vista_5","Isla Vista",5,"West",2,"Laura Beresford",31.7288,605.64,171,40,236538.7154,3810655.864,"R0","2016-08-17",21,1,0,NA,8,2016,NA,NA,NA,NA,"B",1
"4152",2937,"Isla Vista_5","Isla Vista",5,"West",2,"Laura Beresford",31.7288,605.64,171,40,236538.7154,3810655.864,"R5","2016-11-30",17,1,1,21,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",1
"4153",2937,"Isla Vista_5","Isla Vista",5,"West",2,"Laura Beresford",31.7288,605.64,171,40,236538.7154,3810655.864,"R6","2017-03-09",NA,0,2,17,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",1
"4154",2942,"Isla Vista_5","Isla Vista",5,"East",2,"Jessica Madden",30.7288,587.64,189,40,236544.4644,3810672.921,"R0","2016-08-17",23,1,0,NA,8,2016,NA,NA,NA,NA,"B",1
"4155",2942,"Isla Vista_5","Isla Vista",5,"East",2,"Jessica Madden",30.7288,587.64,189,40,236544.4644,3810672.921,"R5","2016-11-30",31,1,1,23,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",1
"4156",2942,"Isla Vista_5","Isla Vista",5,"East",2,"Jessica Madden",30.7288,587.64,189,40,236544.4644,3810672.921,"R6","2017-03-09",NA,0,2,31,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",1
"4157",2949,"Isla Vista_5","Isla Vista",5,"West",2,"Laura Beresford",29.7288,582.64,194,40,236546.0613,3810677.659,"R0","2016-08-17",19,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"4158",2949,"Isla Vista_5","Isla Vista",5,"West",2,"Laura Beresford",29.7288,582.64,194,40,236546.0613,3810677.659,"R5","2016-11-30",36,1,1,19,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
"4159",2949,"Isla Vista_5","Isla Vista",5,"West",2,"Laura Beresford",29.7288,582.64,194,40,236546.0613,3810677.659,"R6","2017-03-09",NA,0,2,36,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",0
"4160",2952,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",33.7288,624.64,152,35,236532.647,3810637.859,"R0","2016-08-17",63,1,0,NA,8,2016,NA,NA,NA,NA,"B",0
"4161",2952,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",33.7288,624.64,152,35,236532.647,3810637.859,"R5","2016-11-30",31,1,1,63,11,2016,"2016-08-17",17.7168571428571,55.9809523809524,1.83370874508721,"B",0
"4162",2952,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",33.7288,624.64,152,35,236532.647,3810637.859,"R6","2017-03-09",35,1,2,31,3,2017,"2016-11-30",14.0911111111111,55.8686868686869,2.54930641196847,"B",0
"4163",2952,"Isla Vista_5","Isla Vista",5,"West",2,"Sarah Sampson",33.7288,624.64,152,35,236532.647,3810637.859,"R7","2017-06-09",22,1,3,35,6,2017,"2017-03-09",13.8405434782609,55.9782608695652,2.07867222308535,"B",0
